ETF,Underlying,sleeve,strategy_tag,Delta,borrow_current,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,gross_target_usd,long_usd,short_usd
PLTU,PLTR,core_leveraged,ETF_LS,1.997754,0.038445,1587.604542392252,1058.0065358872978,-529.598006504954,1058.0065358872978,-529.598006504954,pair_cap,pair_cap,-4.398517907456153,1.002770537492182,1592.003060299708,1060.9377826619473,-531.0652776377609
QCMU,QCOM,core_leveraged,ETF_LS,2.005017,0.071361,1685.9962529859629,1124.9357821180902,-561.0604708678729,1124.9357821180902,-561.0604708678729,pair_cap,pair_cap,-5.155219919543924,1.0030576698556797,1691.1514729055068,1128.375464348648,-562.7760085568591
SHPU,SHOP,core_leveraged,ETF_LS,2.006236,0.044029,2492.1808409602227,1663.1771163823043,-829.0037245779183,1663.1771163823043,-829.0037245779183,pair_cap,pair_cap,-7.7703129808305675,1.0031178768623534,2499.9511539410532,1668.3626978314685,-831.5884561095846
SOFA,SOFI,core_leveraged,ETF_LS,2.001231,0.067624,2456.663505874247,1638.1115497355004,-818.5519561387467,1638.1115497355004,-818.5519561387467,pair_cap,pair_cap,-7.814592695023748,1.0031809780526872,2464.478098569271,1643.3223466230627,-821.1557519462084
TSLL,TSLA,core_leveraged,ETF_LS,1.995292,0.055023,1168.155046725106,778.157995778118,-389.99705094698817,778.157995778118,-389.99705094698817,pair_cap,pair_cap,-3.7889061121538816,1.0032434959064518,1171.94395283726,780.681948051997,-391.26200478526295
XOMX,XOM,,ETF_LS,2.004038,0.079829,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
YINN,FXI,core_leveraged,ETF_LS,2.987628,0.009649,1185.9503057949555,888.5428480795026,-297.4074577154527,888.5428480795026,-297.4074577154527,pair_cap,pair_cap,-3.6402294507065562,1.0030694620448422,1189.590535245662,891.2701966268986,-298.32033861876334
MEXX,EWW,core_leveraged,ETF_LS,2.985843,0.042525,821.59308953031,615.4652792953584,-206.12781023495154,615.4652792953584,-206.12781023495154,pair_cap,pair_cap,-2.4372434506404943,1.0029664848471813,824.0303329809504,617.2910477203543,-206.73928526059618
KORU,EWY,core_leveraged,ETF_LS,2.981293,0.05947,6268.887800554713,4694.301905832895,-1574.5858947218185,4694.301905832895,-1574.5858947218185,pair_cap,pair_cap,-18.765989136105418,1.0029935117253885,6287.6537896908185,4708.354353630519,-1579.2994360602995
LABU,XBI,,ETF_LS,2.994723,0.1776589999999999,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
SOXL,SOXX,,ETF_LS,2.988069,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CHAU,ASHR,,ETF_LS,1.987475,0.025441,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
CWEB,KWEB,core_leveraged,ETF_LS,1.99683,0.006586,629.0797436875432,419.1646855469269,-209.91505814061634,419.1646855469269,-209.91505814061634,pair_cap,pair_cap,-1.9019988410369706,1.0030234622241814,630.9817425285802,420.43201413938885,-210.5497283891913
NUGT,GDX,core_leveraged,ETF_LS,1.991102,0.009754,2022.768700673876,1346.5066739446386,-676.2620267292377,1346.5066739446386,-676.2620267292377,pair_cap,pair_cap,-5.974486239133057,1.0029536180963956,2028.7431869130091,1350.483740423719,-678.2594464892903
JNUG,GDXJ,core_leveraged,ETF_LS,1.996783,0.029529,2975.2972381209433,1982.4668469578382,-992.830391163105,1982.4668469578382,-992.830391163105,pair_cap,pair_cap,-8.812692328121557,1.0029619535874295,2984.109930449065,1988.3388217471452,-995.7711087019197
GUSH,XOP,core_leveraged,ETF_LS,2.006195,0.040192,344.4512735490825,229.87079106239,-114.58048248669246,229.87079106239,-114.58048248669246,pair_cap,pair_cap,-1.0313250997574528,1.0029941102819309,345.48259864883994,230.55904956142547,-114.92354908741447
URAA,URA,core_leveraged,ETF_LS,1.951142,0.017814,2379.673273510259,1573.3165229675003,-806.3567505427592,1573.3165229675003,-806.3567505427592,pair_cap,pair_cap,-6.862494067881926,1.0028837967565853,2386.535767578141,1577.853648053516,-808.682119524625
TQQQ,QQQ,core_leveraged,ETF_LS,2.991942,0.008416,889.9247813368326,666.9944929366422,-222.93028840019034,666.9944929366422,-222.93028840019034,pair_cap,pair_cap,-2.6547020261763237,1.0029830633800179,892.5794833630089,668.9841797831951,-223.59530357981376
SPXL,SPY,core_leveraged,ETF_LS,2.991665,0.0136179999999999,376.63836756421404,282.28216092758146,-94.3562066366326,282.28216092758146,-94.3562066366326,pair_cap,pair_cap,-1.1283834226471186,1.002995933287266,377.76675098686115,283.12785944990577,-94.63889153695544
URTY,IWM,core_leveraged,ETF_LS,2.99653,0.045064,397.96681388636006,298.38872642389634,-99.5780874624637,298.38872642389634,-99.5780874624637,pair_cap,pair_cap,-1.1954518614380731,1.0030038983646998,399.16226574779813,299.285055831246,-99.87720991655215
MSTU,MSTR,core_leveraged,ETF_LS,1.990494,0.1657539999999999,1331.5278945431078,886.2744031322881,-445.25349141081966,886.2744031322881,-445.25349141081966,pair_cap,pair_cap,-3.3578644570159213,1.0025218130771254,1334.8857590001237,888.5094215120286,-446.3763374880952
NVDX,NVDA,,ETF_LS,2.00182,0.086139,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
TSLT,TSLA,core_leveraged,ETF_LS,1.994419,0.092567,573.4090867962278,381.916484459605,-191.49260233662287,381.916484459605,-191.49260233662287,pair_cap,pair_cap,-1.8598500257458,1.0032434959064518,575.2689368219736,383.15522901355615,-192.11370780841747
BTCL,IBIT,,ETF_LS,2.000567,,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
ETU,ETHA,core_leveraged,ETF_LS,1.997575,0.0494099999999999,5818.731774939587,3877.5854233255036,-1941.1463516140836,3877.5854233255036,-1941.1463516140836,pair_cap,shares_available,-17.41844179517102,1.0029935117253883,5836.150216734758,3889.1930207564233,-1946.957195978335
CCUP,CRCL,core_leveraged,ETF_LS,1.995135,0.23914,7780.455008272631,5182.757405903245,-2597.697602369386,5182.757405903245,-2597.697602369386,pair_cap,pair_cap,-23.2908832961175,1.0029935117253879,7803.745891568748,5198.272050967657,-2605.4738406010906
CRWU,CRWV,core_leveraged,ETF_LS,1.997658,0.161296,11970.92521243251,7977.499273772226,-3993.4259386602844,7977.499273772226,-3993.4259386602844,pair_cap,pair_cap,-35.835104987161685,1.002993511725388,12006.760317419672,8001.380011387539,-4005.380306032133
GOOX,GOOGL,core_leveraged,ETF_LS,1.981437,0.0401999999999999,312.4297084889211,207.63805651407773,-104.79165197484338,207.63805651407773,-104.79165197484338,pair_cap,pair_cap,-0.9415824337626191,1.0030137416775011,313.3712909226837,208.26382397882955,-105.10746694385416
MSFX,MSFT,,ETF_LS,2.007057,0.030892,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,0.0,0.0
NFLU,NFLX,core_leveraged,ETF_LS,2.001528,0.0780339999999999,228.26747360615175,152.2170507528078,-76.05042285334395,152.2170507528078,-76.05042285334395,pair_cap,pair_cap,-0.6839065850493853,1.002996075499698,228.95138019120114,152.6731045292046,-76.27827566199653
ROBN,HOOD,core_leveraged,ETF_LS,1.999588,0.048251,4378.1028476329175,2918.534784407929,-1459.5680632249887,2918.534784407929,-1459.5680632249887,pair_cap,pair_cap,-13.105902209344094,1.002993511725388,4391.208749842262,2927.271452506007,-1463.9372973362547
RBLU,RBLX,core_leveraged,ETF_LS,2.011342,0.100875,2929.336170382269,1956.5684905962237,-972.7676797860453,1956.5684905962237,-972.7676797860453,pair_cap,pair_cap,-8.763960928157303,1.002991790773885,2938.100131310426,1962.4221341548637,-975.6779971555627
SNOU,SNOW,core_leveraged,ETF_LS,1.997998,0.033477,4522.628940382339,3014.0792547646906,-1508.5496856176485,3014.0792547646906,-1508.5496856176485,pair_cap,shares_available,-13.522593958355174,1.0029899852799358,4536.1515343406945,3023.091307368997,-1513.0602269716971
GLXU,GLXY,core_leveraged,ETF_LS,2.000718,0.116879,13752.021997861553,9169.111508484826,-4582.910489376727,9169.111508484826,-4582.910489376727,pair_cap,pair_cap,-41.16683909839412,1.002993511725388,13793.188836959947,9196.559351296868,-4596.629485663081
AFRU,AFRM,core_leveraged,ETF_LS,1.998227,0.1142099999999999,2468.4800099636223,1645.1667618461108,-823.3132481175116,1645.1667618461108,-823.3132481175116,pair_cap,pair_cap,-7.825728507689291,1.003170262054423,2476.3057384713115,1650.3823716043894,-825.9233668669223
KTUP,KTOS,core_leveraged,ETF_LS,2.007536,0.317969,3249.767989983518,2169.226314012385,-1080.5416759711334,2169.226314012385,-1080.5416759711334,pair_cap,pair_cap,-9.969268753834967,1.0030676863039338,3259.737258737353,2175.8808198660136,-1083.8564388713396
TTDU,TTD,core_leveraged,ETF_LS,2.003564,0.15502,562.4753461675069,375.206040047342,-187.26930612016488,375.206040047342,-187.26930612016488,pair_cap,pair_cap,-1.6879316581787407,1.003000898918823,564.1632778256857,376.331995447256,-187.83128237842965
BMNU,BMNR,core_leveraged,ETF_LS,1.995887,0.1729161983288446,11846.219172869227,7892.058294014575,-3954.1608788546523,7892.058294014575,-3954.1608788546523,pair_cap,pair_cap,-35.46179599550305,1.0029935117253883,11881.68096886473,7915.683263055155,-3965.997705809575
SBTU,SBET,core_leveraged,ETF_LS,2.006531,0.1230141402291371,8352.832590644291,5574.603265669996,-2778.2293249742947,5574.603265669996,-2778.2293249742947,pair_cap,pair_cap,-25.00430230029997,1.0029935117253883,8377.836892944591,5591.290905910168,-2786.545987034423
CIFU,CIFR,core_leveraged,ETF_LS,1.998349,0.480323,6896.806644277854,4596.605218667341,-2300.201425610512,4596.605218667341,-2300.201425610512,pair_cap,pair_cap,-20.64567155738223,1.0029935117253883,6917.452315835236,4610.365210286403,-2307.0871055488324
XRPT,XRPZ,core_leveraged,ETF_LS,2.001617,0.054779,4749.4052861241225,3167.123040879602,-1582.2822452445207,3167.123040879602,-1582.2822452445207,pair_cap,pair_cap,-14.217400412632742,1.002993511725388,4763.622686536755,3176.603860838222,-1587.0188256985336
CHNU,CHNL,core_leveraged,ETF_LS,2.000969,0.093333,1478.4173292753069,985.7706777186573,-492.64665155664943,985.7706777186573,-492.64665155664943,pair_cap,shares_available,-4.114720431922024,1.0027831927767912,1482.532049707229,988.5142675484565,-494.0177821587723
APPX,APP,core_leveraged,ETF_LS,1.998834,0.023165,6887.997526161385,4591.105625455516,-2296.8919007058694,4591.105625455516,-2296.8919007058694,pair_cap,pair_cap,-20.209911048017602,1.0029340764091825,6908.207437209403,4604.57628016323,-2303.6311570461726
ARCX,ACHR,core_leveraged,ETF_LS,1.997125,0.036398,4778.698883395655,3184.2712624603732,-1594.427620935281,3184.2712624603732,-1594.427620935281,pair_cap,pair_cap,-14.305091139543947,1.002993511725388,4793.003974535199,3193.803415821365,-1599.2005587138337
ASTX,ASTS,core_leveraged,ETF_LS,1.994,0.094321,27795.48147928034,18511.753530288912,-9283.72794899143,18511.753530288912,-9283.72794899143,pair_cap,pair_cap,-83.2060997210283,1.0029935117253879,27878.68757900137,18567.168681539322,-9311.518897462047
BEX,BE,core_leveraged,ETF_LS,1.991943,0.0623489999999999,27171.124259743356,18089.693142993015,-9081.431116750337,18089.693142993015,-9081.431116750337,pair_cap,pair_cap,-81.33707906352356,1.0029935117253883,27252.46133880688,18143.844851525242,-9108.616487281635
CEGX,CEG,core_leveraged,ETF_LS,2.001133,0.049647,1445.1484557056858,963.6141632549061,-481.53429245077973,963.6141632549061,-481.53429245077973,pair_cap,pair_cap,-4.177340527537126,1.0028905961259857,1449.325796233223,966.3995826221558,-482.9262136110672
CLSX,CLSK,core_leveraged,ETF_LS,1.998408,0.10943,15894.321151829155,10593.40107963446,-5300.920072194696,10593.40107963446,-5300.920072194696,pair_cap,pair_cap,-47.57983673508534,1.002993511725388,15941.90098856424,10625.112549978085,-5316.788438586157
COZX,CORZ,core_leveraged,ETF_LS,2.003205,0.1042859999999999,4764.840352500795,3178.25523676584,-1586.5851157349548,3178.25523676584,-1586.5851157349548,pair_cap,pair_cap,-14.263605464813736,1.002993511725388,4779.103957965609,3187.769381083375,-1591.3345768822337
CRDU,CRDO,core_leveraged,ETF_LS,1.994927,0.075893,15211.002338964634,10132.079767908766,-5078.922571055867,10132.079767908766,-5078.922571055867,pair_cap,pair_cap,-45.53431385660224,1.0029935117253885,15256.536652821236,10162.410267496572,-5094.126385324663
CSEX,CLS,core_leveraged,ETF_LS,2.005424,0.035964,10234.778497666712,6829.342693045895,-3405.435804620816,6829.342693045895,-3405.435804620816,pair_cap,pair_cap,-30.637929439517393,1.0029935117253883,10265.41642710623,6849.786410474224,-3415.6300166320057
CWVX,CRWV,core_leveraged,ETF_LS,1.997985,0.096883,16872.514556084596,11244.562929880796,-5627.951626203799,11244.562929880796,-5627.951626203799,pair_cap,pair_cap,-50.50807016042745,1.0029935117253885,16923.022626245023,11278.223660858263,-5644.798965386759
FLYT,FLY,core_leveraged,ETF_LS,1.991048,0.196222,34360.84403180658,22872.949477186732,-11487.894554619847,22872.949477186732,-11487.894554619847,pair_cap,pair_cap,-102.8595895034523,1.0029935117253883,34463.70362131003,22941.419919640903,-11522.283701669125
GEVX,GEV,core_leveraged,ETF_LS,1.995834,0.055446,1770.2981146005,1179.378152212564,-590.919962387936,1179.378152212564,-590.919962387936,pair_cap,pair_cap,-4.503390574151126,1.0025438600069725,1774.801505174651,1182.3783251270745,-592.4231800475764
IREX,IREN,core_leveraged,ETF_LS,1.994098,0.151306,20630.797253735698,13740.308948497961,-6890.488305237737,13740.308948497961,-6890.488305237737,pair_cap,pair_cap,-61.758533483163774,1.002993511725388,20692.555787218862,13781.440724445745,-6911.115062773116
JOBX,JOBY,core_leveraged,ETF_LS,1.990521,0.251101,1639.9524424487831,1091.5689191601043,-548.3835232886788,1091.5689191601043,-548.3835232886788,pair_cap,pair_cap,-5.355458288068121,1.0032656180444302,1645.3079007368513,1095.1335663192526,-550.1743344175985
LABX,ALAB,core_leveraged,ETF_LS,1.994275,0.025617,18895.502608720144,12584.959118653218,-6310.543490066926,12584.959118653218,-6310.543490066926,pair_cap,pair_cap,-56.56390861631007,1.0029935117253883,18952.066517336454,12622.632341338438,-6329.434175998013
LRCU,LRCX,core_leveraged,ETF_LS,1.999979,0.312874,1605.333722832292,1070.2187360832875,-535.1149867490046,1070.2187360832875,-535.1149867490046,pair_cap,pair_cap,-4.831312750615325,1.0030095379433577,1610.1650355829074,1073.4395999772223,-536.7254356056851
NEBX,NBIS,core_leveraged,ETF_LS,1.990822,0.064779,21933.803589149993,14600.099480664103,-7333.704108485893,14600.099480664103,-7333.704108485893,pair_cap,pair_cap,-65.65909822648246,1.0029935117253883,21999.462687376476,14643.805049651304,-7355.657637725172
NVTX,NVTS,core_leveraged,ETF_LS,1.982265,0.262623,45892.202290783905,30503.830603229675,-15388.371687554225,30503.830603229675,-15388.371687554225,pair_cap,pair_cap,-137.37884566134016,1.002993511725388,46029.581136445246,30595.144177809692,-15434.436958635548
OPEX,OPEN,core_leveraged,ETF_LS,2.005402,0.288334,2491.3482518798146,1662.3915093609055,-828.9567425189092,1662.3915093609055,-828.9567425189092,pair_cap,pair_cap,-7.457880204028243,1.0029935117253885,2498.806132083843,1667.3678978363637,-831.4382342474794
PONX,PONY,core_leveraged,ETF_LS,2.006507,0.073224,3132.0414163352543,2090.2871758378087,-1041.7542404974458,2090.2871758378087,-1041.7542404974458,pair_cap,pair_cap,-8.839301495786913,1.0028222173083936,3140.8807178310412,2096.186420484971,-1044.69429734607
QBTX,QBTS,core_leveraged,ETF_LS,1.981154,0.298465,17187.39812237801,11422.047482197057,-5765.350640180954,11422.047482197057,-5765.350640180954,pair_cap,pair_cap,-51.45067780825411,1.0029935117253883,17238.848800186264,11456.239515262954,-5782.609284923309
QUBX,QUBT,core_leveraged,ETF_LS,1.992879,0.215506,10712.221063898629,7132.984795443195,-3579.2362684554328,7132.984795443195,-3579.2362684554328,pair_cap,pair_cap,-32.067159359730795,1.002993511725388,10744.28822325836,7154.33746906537,-3589.950754192989
RGTU,RGTI,core_leveraged,ETF_LS,1.994672,0.504403,6256.507765133077,4167.294734412825,-2089.213030720251,4167.294734412825,-2089.213030720251,pair_cap,pair_cap,-18.72892935490654,1.0029935117253879,6275.236694487983,4179.769580063437,-2095.467114424546
SRPU,SRPT,core_leveraged,ETF_LS,2.000308,0.123625,5186.6882569650525,3457.9696530867,-1728.7186038783527,3457.9696530867,-1728.7186038783527,pair_cap,pair_cap,-14.55699196493606,1.0028066063051675,5201.2452489299885,3467.6748125181307,-1733.570436411858
TARK,ARKK,core_leveraged,ETF_LS,1.992469,0.024923,737.703164910027,491.1832628124524,-246.5199020975746,491.1832628124524,-246.5199020975746,pair_cap,pair_cap,-2.2241770905026215,1.0030150027765896,739.9273420005296,492.6641817136463,-247.2631602868834
TEMT,TEM,core_leveraged,ETF_LS,1.994435,0.058152,3733.5222047445764,2486.7019515934553,-1246.8202531511208,2486.7019515934553,-1246.8202531511208,pair_cap,pair_cap,-14.50146893256715,1.0038841255354365,3748.0236736771435,2496.360614142659,-1251.6630595344843
UNX,U,core_leveraged,ETF_LS,2.00363,0.07208,6015.95736767586,4013.0617488160606,-2002.8956188598,4013.0617488160606,-2002.8956188598,pair_cap,pair_cap,-25.217950898802883,1.0041918433521988,6041.175318574663,4029.8838750297978,-2011.2914435448652
UPSX,UPST,core_leveraged,ETF_LS,2.001062,0.10843,4367.292715696028,2912.0436353051437,-1455.249080390884,2912.0436353051437,-1455.249080390884,pair_cap,pair_cap,-14.935321851827212,1.00341981241563,4382.228037547855,2922.002278284016,-1460.2257592638389
WULX,WULF,core_leveraged,ETF_LS,1.993794,0.118274,14643.754913711957,9752.3846612123,-4891.370252499656,9752.3846612123,-4891.370252499656,pair_cap,shares_available,-43.83625203790689,1.002993511725388,14687.591165749864,9781.578539046135,-4906.012626703729
CRMU,CRML,core_leveraged,ETF_LS,1.992419,0.146639,75782.18258494876,50457.45948134972,-25324.72310359905,50457.45948134972,-25324.72310359905,pair_cap,pair_cap,-226.85485214355867,1.0029935117253883,76009.03743709232,50608.50447794044,-25400.53295915189
UECG,UEC,core_leveraged,ETF_LS,2.003361,0.096301,10999.924784677807,7337.386453562164,-3662.538331115642,7337.386453562164,-3662.538331115642,pair_cap,shares_available,-32.92840382132272,1.0029935117253883,11032.85318849913,7359.351005944608,-3673.502182554521
DNNG,DNN,core_leveraged,ETF_LS,2.002111,0.1011619999999999,2425.2915557262972,1617.4295027488101,-807.8620529774872,1617.4295027488101,-807.8620529774872,pair_cap,shares_available,-7.080608504934844,1.0029194875511842,2432.372164231232,1622.1515680470031,-810.2205961842291
RCAX,RCAT,core_leveraged,ETF_LS,2.001243,0.121267,37235.16186031251,24828.581699921462,-12406.580160391048,24828.581699921462,-12406.580160391048,pair_cap,pair_cap,-111.46389362557238,1.002993511725388,37346.62575393808,24902.906350364938,-12443.719403573146
RDWU,RDW,core_leveraged,ETF_LS,1.993273,0.5953430000000001,30527.713284015386,20328.93980628202,-10198.773477733366,20328.93980628202,-10198.773477733366,pair_cap,pair_cap,-91.38506766497812,1.0029935117253879,30619.098351680364,20389.79472595683,-10229.303625723536
OKLL,OKLO,core_leveraged,ETF_LS,1.999406,0.145714,17301.932913901317,11533.479788882125,-5768.453125019193,11533.479788882125,-5768.453125019193,pair_cap,pair_cap,-51.793539049645915,1.0029935117253883,17353.726452950963,11568.005395864673,-5785.721057086291
GDXU,GDX,core_leveraged,ETF_LS,2.430453,0.084894,3311.2562659583814,2346.002911384399,-965.2533545739823,2346.002911384399,-965.2533545739823,pair_cap,pair_cap,-9.780186428940397,1.0029536180963963,3321.036452387322,2352.932108037662,-968.1043443496592
MRNX,MRNA,core_leveraged,ETF_LS,1.995405,0.1412689999999999,3905.153347801695,2601.438708945949,-1303.7146388557458,2601.438708945949,-1303.7146388557458,pair_cap,pair_cap,-11.91397224561888,1.0030508333948847,3917.067320047314,2609.375265033947,-1307.6920550133668
ZETX,ZETA,core_leveraged,ETF_LS,1.997047,0.213085,3600.8151134504037,2399.360777415499,-1201.454336034905,2399.360777415499,-1201.454336034905,pair_cap,pair_cap,-11.479382316143528,1.0031879954828182,3612.2944957665472,2407.0099287355506,-1205.2845670309966
LITX,LITE,core_leveraged,ETF_LS,1.996886,0.077523,22043.23337789768,14687.854034840359,-7355.3793430573205,14687.854034840359,-7355.3793430573205,pair_cap,pair_cap,-65.98667758220472,1.002993511725388,22109.220055479884,14731.822298114443,-7377.39775736544
SNXX,SNDK,core_leveraged,ETF_LS,1.987008,0.083823,20165.590327898466,13414.49012063472,-6751.100207263745,13414.49012063472,-6751.100207263745,pair_cap,pair_cap,-60.36593109594105,1.0029935117253883,20225.956258994407,13454.646554100947,-6771.309704893461
WDCX,WDC,core_leveraged,ETF_LS,2.00195,0.034878,7125.251908330868,4751.71074064624,-2373.5411676846275,4751.71074064624,-2373.5411676846275,pair_cap,pair_cap,-21.329525133934112,1.0029935117253883,7146.581433464802,4765.935042464019,-2380.6463910007838
USGG,USAR,core_leveraged,ETF_LS,1.993807,0.450605,14463.480153593071,9632.347033257302,-4831.13312033577,9632.347033257302,-4831.13312033577,pair_cap,pair_cap,-43.29659742970398,1.0029935117253885,14506.776751022775,9661.181577044368,-4845.595173978408
ONDG,ONDS,core_leveraged,ETF_LS,1.998941,0.220742,20058.30691427565,13369.843581960791,-6688.463332314856,13369.843581960791,-6688.463332314856,pair_cap,pair_cap,-60.04477693932131,1.0029935117253883,20118.35169121497,13409.86636549,-6708.4853257249715
PLUL,PLUG,core_leveraged,ETF_LS,1.99152,0.302316,8590.72403122056,5719.03203811319,-2871.69199310737,5719.03203811319,-2871.69199310737,pair_cap,pair_cap,-25.716433117033375,1.0029935117253883,8616.440464337593,5736.152027577153,-2880.2884367604406
ALBG,ALB,core_leveraged,ETF_LS,2.000019,0.104741,421.58123588886866,281.0550472584404,-140.52618863042824,281.0550472584404,-140.52618863042824,pair_cap,pair_cap,-1.2827636351066758,1.003042743665766,422.86399952397534,281.91022572321765,-140.95377380075772
UUUG,UUUU,core_leveraged,ETF_LS,1.996239,0.134405,17625.054573877453,11742.661822872793,-5882.392751004661,11742.661822872793,-5882.392751004661,pair_cap,shares_available,-52.760807527505676,1.002993511725388,17677.81538140496,11777.813618726828,-5900.00176267813
