symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
IOYY,-8221.500205993652,-138979.47999999998,-130757.97979400633,130757.97979400633,8221.500205993652,138979.47999999998,130757.97979400633,False
SMYY,-8300.000190734863,-117748.38879999999,-109448.38860926512,109448.38860926512,8300.000190734863,117748.38879999999,109448.38860926512,False
MTYY,-41599.99847412109,-133033.5,-91433.5015258789,91433.5015258789,41599.99847412109,133033.5,91433.5015258789,False
MAAY,0.0,-56739.786,-56739.786,56739.786,0.0,56739.786,56739.786,False
FBYY,0.0,-52700.83,-52700.83,52700.83,0.0,52700.83,52700.83,False
BBYY,0.0,-46174.83,-46174.83,46174.83,0.0,46174.83,46174.83,False
QBY,-1785.0000381469729,-26307.5553,-24522.555261853027,24522.555261853027,1785.0000381469729,26307.5553,24522.555261853027,False
COYY,-112434.55293275633,-91157.47,21277.082932756326,21277.082932756326,112434.55293275633,91157.47,-21277.082932756326,True
HMYY,0.0,-18114.93,-18114.93,18114.93,0.0,18114.93,18114.93,False
AMZZ,-123.85866775411434,-13663.0368,-13539.178132245885,13539.178132245885,123.85866775411434,13663.0368,13539.178132245885,False
XBTY,-65900.99811553957,-75560.903,-9659.90488446044,9659.90488446044,65900.99811553957,75560.903,9659.90488446044,False
BEZ,0.0,-8262.0,-8262.0,8262.0,0.0,8262.0,8262.0,False
AMZO,0.0,-7433.7984,-7433.7984,7433.7984,0.0,7433.7984,7433.7984,False
HOYY,-46179.96167762863,-39147.3782,7032.583477628628,7032.583477628628,46179.96167762863,39147.3782,-7032.583477628628,True
DUST,0.0,-6853.12,-6853.12,6853.12,0.0,6853.12,6853.12,False
CLSX,-6054.722014361149,-12164.4,-6109.67798563885,6109.67798563885,6054.722014361149,12164.4,6109.67798563885,False
CLSZ,0.0,-5853.74,-5853.74,5853.74,0.0,5853.74,5853.74,False
AAOX,-30315.894354641907,-36041.7,-5725.80564535809,5725.80564535809,30315.894354641907,36041.7,5725.80564535809,False
NVDB,-47.3284641288038,-5746.5599999999995,-5699.231535871196,5699.231535871196,47.3284641288038,5746.5599999999995,5699.231535871196,False
RGTX,0.0,-5674.5,-5674.5,5674.5,0.0,5674.5,5674.5,False
NBIZ,-4365.000128746033,-9939.09,-5574.089871253967,5574.089871253967,4365.000128746033,9939.09,5574.089871253967,False
CRMU,-31485.870327443277,-36604.2915,-5118.421172556722,5118.421172556722,31485.870327443277,36604.2915,5118.421172556722,False
UVIX,-5107.597055908827,0.0,5107.597055908827,5107.597055908827,5107.597055908827,0.0,-5107.597055908827,True
SDS,0.0,-4705.29,-4705.29,4705.29,0.0,4705.29,4705.29,False
ZSL,0.0,-4577.04,-4577.04,4577.04,0.0,4577.04,4577.04,False
TSLQ,0.0,-3875.54,-3875.54,3875.54,0.0,3875.54,3875.54,False
QBTZ,-9900.000000000002,-6163.92,3736.0800000000017,3736.0800000000017,9900.000000000002,6163.92,-3736.0800000000017,True
