underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
IBIT,-1475.8994748799998,0.98575488863475,0.014245111365249986,0.0,44924.0,0.08469117305774196,0.8305257377847699,0.0,0.08469117305774196,0.8305257377847699,0.0,0.0,0.0,0.0,0.901063715577008,0.8162806264195199,0.0,0.901063715577008
CVNA,-1631.125064,0.16401723994353387,0.8359827600564661,0.0,1352.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16401723994353387,0.8359827600564661,0.0,0.8359827600564661
AMD,37128.91543491,0.8031953405682165,0.1968046594317836,0.0,47656.54,0.16423173722221546,0.6671705797451934,0.0,0.16423173722221546,0.6671705797451934,0.0,0.0,0.0,0.0,0.6389636033460011,0.47036592031340985,0.0,0.6389636033460011
HIMS,-1362.19126969,0.07548334293795192,0.9245166570620481,0.0,11116.630000000001,0.6071600321032543,0.3799096291052234,0.0,0.6071600321032543,0.3799096291052234,0.0,0.0,0.0,0.0,0.5316766891653024,0.5446070279568247,0.0,0.5446070279568247
HOOD,-4941.6340454500005,1.4620646645579947e-10,0.9999999998537935,0.0,26647.920000000002,0.40902516622901147,0.5017249294462607,0.0,0.40902516622901147,0.5017249294462607,0.0,0.0,0.0,0.0,0.409025166082805,0.4982750704075328,0.0,0.4982750704075328
BULL,284.02886,1.0,0.0,0.0,1771.48,0.5745716722198387,0.0,0.0,0.5745716722198387,0.0,0.0,0.0,0.0,0.0,0.42542832778016126,0.0,0.0,0.42542832778016126
SMCI,2680.751286,0.06627297602300324,0.9337270239769967,0.0,38813.6,0.07297608511204319,0.6058883538537008,0.0,0.07297608511204319,0.6058883538537008,0.0,0.0,0.0,0.0,0.006703109089039955,0.3278386701232959,0.0,0.3278386701232959
COIN,-3367.0619665500003,0.009603765260901013,0.9894280597071229,0.0009681750319762265,47615.76,0.27113115402694404,0.71393452230669,0.0,0.27113115402694404,0.71393452230669,0.0,0.0,0.0,0.0,0.26152738876604303,0.2754935374004329,0.0009681750319762265,0.2754935374004329
IONQ,16079.624791489998,0.4174171559854632,0.5825828440145369,0.0,55945.5,0.29911981575928714,0.5774981139880777,0.0,0.29911981575928714,0.5774981139880777,0.0,0.0,0.0,0.0,0.11829734022617605,0.00508473002645915,0.0,0.11829734022617605
NFLX,773.24345867,1.0,0.0,0.0,1071.6,0.8854650461086226,0.0,0.0,0.8854650461086226,0.0,0.0,0.0,0.0,0.0,0.11453495389137736,0.0,0.0,0.11453495389137736
QBTS,9299.65224949,0.6124225657854558,0.38757743421454405,0.0,4581.719999999999,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.11242256578545584,0.11242256578545595,0.0,0.11242256578545595
ASML,1226.5811250000002,0.8930275207031251,0.10697247929687488,0.0,1592.0,0.9391493470100502,0.0,0.0,0.9391493470100502,0.0,0.0,0.0,0.0,0.0,0.04612182630692507,0.10697247929687488,0.0,0.10697247929687488
META,-1312.85828921,0.059960573365037344,0.9400394266349626,0.0,30369.0,0.034646284675491454,0.8418475599166915,0.0,0.034646284675491454,0.8418475599166915,0.0,0.0,0.0,0.0,0.02531428868954589,0.09819186671827118,0.0,0.09819186671827118
CRWD,186.41678100000019,1.0,0.0,0.0,648.23,0.902940345454237,0.0,0.0,0.902940345454237,0.0,0.0,0.0,0.0,0.0,0.09705965454576304,0.0,0.0,0.09705965454576304
MARA,4543.464164,0.13321180756948245,0.8667881924305175,0.0,18116.350000000002,0.047394110270556705,0.8503380713199954,0.0,0.047394110270556705,0.8503380713199954,0.0,0.0,0.0,0.0,0.08581769729892574,0.01645012111052213,0.0,0.08581769729892574
CMG,-1366.4923410000001,0.9364647679353513,0.06353523206464864,0.0,491.99999999999994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06353523206464873,0.06353523206464864,0.0,0.06353523206464873
KLAC,2548.6932,1.0,0.0,0.0,1842.18,0.9379579937378542,0.0,0.0,0.9379579937378542,0.0,0.0,0.0,0.0,0.0,0.06204200626214584,0.0,0.0,0.06204200626214584
