underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,70547.19,70547.19,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-71773.801797,71773.801797,1.0,0.0,0.0
AAPL,AAPL,spot,609.98,609.98,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-618.0331754591999,618.0331754591999,1.0,0.0,0.0
ACHR,ACHR,spot,3402.7200000000003,3402.7200000000003,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3758.18880626,3758.18880626,1.0,0.0,0.0
ADBE,ADBE,spot,1220.5,1220.5,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1272.3923784,1272.3923784,1.0,0.0,0.0
AFRM,AFRM,spot,1142.0600000000002,1142.0600000000002,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1438.6157992499998,1438.6157992499998,1.0,0.0,0.0
ALAB,ALAB,spot,14594.159999999998,14594.159999999998,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-14792.669424,14792.669424,1.0,0.0,0.0
AMD,AMD,spot,47656.54,47656.54,0.3328294202548065,0.6671705797451934,0.0
AMD,AMDG,core_levered_etf,-2169.74753004,2169.74753004,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2669.4073559999997,2669.4073559999997,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2987.56146816,2987.56146816,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-31795.04142045,31795.04142045,0.0,1.0,0.0
AMZN,AMZN,spot,26309.079999999998,26309.079999999998,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-86.928051,86.928051,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-27306.590109523204,27306.590109523204,1.0,0.0,0.0
ANET,ANET,spot,1337.31,1337.31,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1549.59623055,1549.59623055,1.0,0.0,0.0
APH,APH,spot,1872.9,1872.9,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1942.329887784,1942.329887784,1.0,0.0,0.0
APP,APP,spot,5344.79,5344.79,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5555.7635646,5555.7635646,1.0,0.0,0.0
ARKK,ARKK,spot,1532.4,1532.4,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1579.507449696,1579.507449696,1.0,0.0,0.0
ARM,ARM,spot,1491.15,1491.15,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-1607.1979349999997,1607.1979349999997,1.0,0.0,0.0
ASML,ASML,spot,1592.0,1592.0,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1495.1257604399998,1495.1257604399998,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,19092.24713,19092.24713,0.0,0.0,1.0
ASTS,ASTS,spot,3271.82,3271.82,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-22991.7648756,22991.7648756,1.0,0.0,0.0
AVAV,AVAV,spot,3098.71,3098.71,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3062.1130914,3062.1130914,1.0,0.0,0.0
AVGO,AVGO,spot,2901.99,2901.99,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1247.51467566,1247.51467566,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1675.1703527327998,1675.1703527327998,1.0,0.0,0.0
BA,BA,spot,1317.66,1317.66,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-709.3132962300001,709.3132962300001,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-784.5850820500001,784.5850820500001,1.0,0.0,0.0
BABA,BABA,spot,26031.06,26031.06,0.10260929841812035,0.8973907015818796,0.0
BABA,BABX,core_levered_etf,-1719.43083411,1719.43083411,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-23360.031196320004,23360.031196320004,0.0,1.0,0.0
BBAI,BBAI,spot,5892.6,5892.6,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-6482.1146527104,6482.1146527104,1.0,0.0,0.0
BE,BEZ,inverse_b4_etf,16592.73984,16592.73984,0.0,0.0,1.0
BE,BE,spot,16009.76,16009.76,1.0,0.0,0.0
BE,BEG,core_levered_etf,-8330.7584845956,8330.7584845956,1.0,0.0,0.0
BE,BEX,core_levered_etf,-22820.12615718,22820.12615718,1.0,0.0,0.0
BLSH,BLSH,spot,3631.96,3631.96,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-3849.8789383276,3849.8789383276,1.0,0.0,0.0
BMNR,BMNR,spot,19257.02,19257.02,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-8907.104067749999,8907.104067749999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-9921.733978799999,9921.733978799999,1.0,0.0,0.0
BULL,BULL,spot,1771.48,1771.48,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-1017.842225904,1017.842225904,1.0,0.0,0.0
CEG,CEG,spot,857.49,857.49,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1015.9875398399998,1015.9875398399998,1.0,0.0,0.0
CIFR,CIFR,spot,17216.0,17216.0,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-6463.3908652499995,6463.3908652499995,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-11784.9908843982,11784.9908843982,1.0,0.0,0.0
CLS,CLS,spot,6385.86,6385.86,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-6108.962886,6108.962886,1.0,0.0,0.0
CLSK,CLSK,spot,12150.96,12150.96,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-24315.8570784,24315.8570784,1.0,0.0,0.0
CMG,CMG,spot,491.99999999999994,491.99999999999994,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-720.60894318,720.60894318,1.0,0.0,0.0
CNC,CNC,spot,1386.48,1386.48,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1595.5449960429999,1595.5449960429999,1.0,0.0,0.0
COHR,COHR,spot,3780.0,3780.0,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-3840.922039679999,3840.922039679999,1.0,0.0,0.0
COIN,COIN,spot,47615.76,47615.76,0.28606547769331,0.71393452230669,0.0
COIN,COIG,core_levered_etf,-2667.74933601,2667.74933601,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-3174.7065257600007,3174.7065257600007,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-3208.9687934600006,3208.9687934600006,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-3858.69130344,3858.69130344,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-33994.534869869996,33994.534869869996,0.0,1.0,0.0
COPX,COPX,spot,1577.3799999999999,1577.3799999999999,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1819.4039467199998,1819.4039467199998,1.0,0.0,0.0
CORZ,CORZ,spot,3772.64,3772.64,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3908.3097328,3908.3097328,1.0,0.0,0.0
CRCL,CRCL,spot,22171.84,22171.84,1.0,0.0,0.0
CRCL,CRCD,inverse_b4_etf,5538.946868455001,5538.946868455001,0.0,0.0,1.0
CRCL,CCUP,core_levered_etf,-6253.208603460001,6253.208603460001,1.0,0.0,0.0
CRCL,CRCA,core_levered_etf,-9551.92526625,9551.92526625,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-12194.964594539999,12194.964594539999,1.0,0.0,0.0
CRDO,CRDO,spot,11990.179999999998,11990.179999999998,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-12182.706224639998,12182.706224639998,1.0,0.0,0.0
CRM,CRM,spot,705.24,705.24,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-796.3570953799999,796.3570953799999,1.0,0.0,0.0
CRML,CRML,spot,106821.46,106821.46,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-36916.0563387,36916.0563387,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-72810.401517063,72810.401517063,1.0,0.0,0.0
CRWD,CRWD,spot,648.23,648.23,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-585.3130201338,585.3130201338,1.0,0.0,0.0
CRWV,CRWV,spot,29476.92,29476.92,1.0,0.0,0.0
CRWV,CORD,inverse_b4_etf,15688.1885655,15688.1885655,0.0,0.0,1.0
CRWV,CRWU,core_levered_etf,-14434.904724240001,14434.904724240001,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-15208.645090099999,15208.645090099999,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-16204.802098,16204.802098,1.0,0.0,0.0
CVNA,CVNA,spot,1352.19,1352.19,1.0,0.0,0.0
DELL,DELL,spot,1264.0,1264.0,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-1405.7046586440001,1405.7046586440001,1.0,0.0,0.0
