underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,QBTZ,0.0,6273.523218,0.0,0.0,0.0,-39.0,17.573944819594118,0.0,0.0,6252.097162819595
ASTS,ASTN,0.0,1769.274187,0.0,0.0,0.0,-73.87,27.128204934268783,0.0,0.0,1722.5323919342688
NBIS,NBIZ,0.0,1332.898198,0.0,0.0,0.0,-9.54,28.337327417776304,0.0,0.0,1351.6955254177765
IREN,IREZ,0.0,676.808953,0.0,0.0,0.0,-125.47,24.951676122201437,0.0,0.0,576.2906291222014
XLK,"WEBS, XLK",313.26477971,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,311.69477971000003
QQQ,QID,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
RKLB,RKLZ,0.0,70.74653,0.0,0.0,0.0,-8.719999999999999,3.024787722424008,0.0,0.0,65.05131772242402
COIN,COIN,-3.3237462853531285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3237462853531285
BKNG,BKNU,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
DIA,"DIA, DXD, SDOW",-51.37564591,0.0,0.0,0.0,0.0,-3.055,0.0,0.0,0.0,-54.43064591
CRCL,CRCD,0.0,-337.693394,0.0,0.0,0.0,-52.290000000000006,7.948264680368383,0.0,0.0,-382.03512931963166
BE,BEZ,0.0,-419.894712,0.0,0.0,0.0,0.0,23.555778157323036,0.0,0.0,-396.33893384267697
MSTR,"MSTR, MSTZ",-186.03619839487263,-342.6822,0.0,0.0,0.0,-4.89,4.647861238449288,0.0,0.0,-528.9605371564234
CRWV,CORD,0.0,-787.997608,0.0,0.0,0.0,-50.62,22.29656186817231,0.0,0.0,-816.3210461318278
