run_date,underlying,ratio_source,prev_qty_b1,prev_qty_b2,prev_qty_b4,curr_qty_b1,curr_qty_b2,curr_qty_b4,ibkr_qty,orphan_qty,ratio_current_b1,ratio_current_b2,ratio_current_b4,ratio_realized_b1,ratio_realized_b2,ratio_realized_b4,ratio_unrealized_b1,ratio_unrealized_b2,ratio_unrealized_b4,ratio_carry_b1,ratio_carry_b2,ratio_carry_b4,plan_b4_frac,plan_b4_usd,plan_b4_qty,exposure_b4_qty_source,ledger_b2_frac,pnl_split_mode,plan_b2_usd
2026-05-22,FBY,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FBYY,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-3994.0,-3994.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FCX,held_exposure,31.0,0.0,0.0,31.0,0.0,0.0,19.0,-12.0,0.5485077061276478,0.45149229387235235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FCXG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-54.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FGRU,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-307.0,-307.0,1.0,0.0,0.0,0.8445964781956022,0.15540352180439776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FIG,held_exposure,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.4927239281486523,0.5072760718513477,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FIGG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-107.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FIGR,held_exposure,190.0,0.0,0.0,190.0,0.0,0.0,248.0,58.0,0.5112597284104622,0.4887402715895379,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FLY,held_exposure,526.0,0.0,0.0,526.0,0.0,0.0,542.0,16.0,0.5008159250386188,0.4991840749613813,0.0,0.5008159250386188,0.4991840749613813,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FLYT,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,-406.0,-406.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FRDU,held_exposure_eod,-113.0,0.0,0.0,-113.0,0.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
2026-05-22,FTRE,held_exposure_eod,500.0,0.0,0.0,500.0,0.0,0.0,2500.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,0.0,lot_timed,0.0
