symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4784.216185,0.0,0.0,0.0,-210.72,21.194498144021786,0.0,0.0,4594.690683144022
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2535.829926,0.0,0.0,-25.53,-55.52,2.3635608923288305,0.0,0.0,2457.1434868923284
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1555.016672,0.0,0.0,-29.37,-26.02,6.938662089798345,0.0,0.0,1506.5653340897984
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1645.083059,0.0,0.0,0.0,-147.55,7.895405308904238,0.0,0.0,1505.4284643089043
SDS,PROSHARES ULTRASHORT S&P500,0.0,818.857826,0.0,0.0,-26.99,-58.25,13.415246599597012,0.0,0.0,747.0330725995971
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,752.420642,0.0,0.0,0.0,-59.76,11.049547383179826,0.0,0.0,703.7101893831799
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,740.795372,0.0,0.0,-15.54,-96.83,8.34630658166878,0.0,0.0,636.7716785816688
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,108.368545,0.0,0.0,-26.13,-69.88,9.734164447974964,0.0,0.0,22.09270944797497
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,16.022484,0.0,0.0,-13.85,-1.05,0.3588678040017248,0.0,0.0,1.4813518040017237
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-20.784216,0.0,0.0,-132.21,-29.16,1.4983664551923925,0.0,0.0,-20.77133459480759
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,4.595803,0.0,0.0,-160.67000000000002,-7.65,0.40599646690907776,0.0,0.0,-58.89433827309092
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,85.822836,0.0,0.0,-1.46,-11.22,3.15873234331859,0.0,0.0,-303.37766087668143
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-889.737632,0.0,0.0,0.0,-430.1,13.04959318048824,0.0,0.0,-1306.7880388195117
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2204.095048,0.0,0.0,-90.65,-196.3,19.5389221018535,0.0,0.0,-2474.9120841981467
