date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,pair_gross_notional,raw_plan_stock_gross_usd,blended_stock_structural_gross_usd,target_blend_alpha,confirmed_desired_gross_usd,turnover_reference_gross_usd,deployed_desired_gross_ratio,underlying_internalized_usd,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,core_leveraged__net_cap,core_leveraged__gross_cap,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,yieldboost__net_cap,yieldboost__gross_cap,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,inverse_decay_bucket4__net_cap,inverse_decay_bucket4__gross_cap,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,volatility_etp_bucket5__net_cap,volatility_etp_bucket5__gross_cap,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-03-13,1047033.3197060128,1046727.4671885574,1440.0020685191596,529.582303028378,89.67122804686329,54.55760813217359,1251.385902860904,-305.852517455467,-3.427658157306723e-11,1408293.458079041,810675.1876292526,2218968.6457082937,597618.2704497884,2372767.2437192746,,,,2138926.1035850276,2372767.2437192746,1.1093264230785294,76899.29900549084,2.1199105930298177,0.570939704157141,566183.9961936998,129,0.074973771327311,0.23097076485324708,0.023895752976749576,0,0,1,2026-03-12,-0.0038419038716621667,-555.8420138700855,1108.6113716582743,524.9243611554018,84.28519775616465,54.55760813217358,1169.256613996949,745755.1089885955,2224630.405180467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9894964146523,331.3906968608853,4.657941872976164,5.386030290698642,0.0,82.12928886395551,-148136.8385388074,148136.8385388074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8391.505341652515,0.0,5118.972530209795,0.0
2026-03-16,1046727.4671885574,1049076.037087744,2829.4227779237835,520.3892328350296,93.10418316490623,53.567829066924794,0.0,2348.569899186725,-1.0913936421275139e-11,1482487.323211034,882039.6299833226,2364526.9531943565,600447.6932277115,2523454.594252945,,,,2138926.1035850276,2523454.594252945,1.1797764261343175,79463.82052929373,2.253913796142299,0.5723586012836269,0.0,129,0.08288994579227087,0.2325093350985538,0.024680349049577673,0,0,0,2026-03-12,-0.0016067977979846715,-309.88893869830224,173.5754520537992,516.0322657223649,86.13570403718828,53.56782906692484,0.0,745928.6844406492,2377973.603040006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.4588378850376,2655.847325869985,4.356967112664972,6.96847912771795,0.0,0.0,-145480.99121293746,145480.99121293746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8701.394280350818,0.0,7777.431368094833,0.0
2026-03-17,1049076.037087744,1049577.4673523908,986.9716775824561,524.9950143734518,93.23724761398265,53.78364617633604,0.0,501.4302646466531,2.1600499167107046e-12,1484734.9054588138,883300.2405535197,2368035.146012333,601434.6649052941,2525394.2011089507,,,,2138926.1035850276,2525394.2011089507,1.180683239536031,78679.52754830744,2.256179481430575,0.5730255113254686,0.0,129,0.08200298827400665,0.23670262564551833,0.024903289683618574,0,0,0,2026-03-12,-0.0011295925717635935,1287.9149101365474,1776.3056006114534,520.709707722744,86.10266342417414,53.78364617633606,0.0,747704.9900412604,2379123.8759729816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-786.4846454898965,-789.3339230289972,4.28530665070778,7.1345841898084705,0.0,0.0,-146270.3251359664,146270.3251359664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7413.479370214271,0.0,6990.946722604936,0.0
2026-03-18,1049577.4673523908,1051635.0305613964,2501.2061212004824,483.99959351801704,87.6324023574959,47.2757210343054,0.0,2057.5632090056315,-2.4101609596982598e-11,1434137.5775711935,830201.706544698,2264339.2841158914,603935.8710264955,2418765.891596171,,,,2138926.1035850276,2418765.891596171,1.1308319102479079,77213.3037401411,2.153160762348431,0.5742827630077092,0.0,129,0.07661963770960542,0.23047258347751118,0.024152772909002782,0,0,0,2026-03-12,0.0,2522.6866559968466,2969.208639940407,479.5399127424356,80.29364983318064,47.27572103430536,0.0,750674.198681201,2272027.5639414666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.1234469911914,-468.0025187399252,4.459680775581424,7.338752524315257,0.0,0.0,-146738.32765470634,146738.32765470634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4890.792714217424,0.0,6525.823275613745,0.0
2026-03-19,1051635.0305613964,1052301.003986228,1102.7936776667505,477.281411845589,86.70519620928593,46.24403719882201,0.0,665.9734248316381,1.2732925824820995e-11,1426456.3130026609,821417.6482984986,2247873.9613011596,605038.6647041623,2401136.6965416665,,,,2240430.2249837527,2401136.6965416665,1.0717301836789312,76631.36762025498,2.13615111340384,0.574967297771466,0.0,129,0.07556997080578953,0.22785649844822314,0.02404412561884121,0,0,0,2026-03-18,0.0,1397.043352852437,1836.8433680758137,472.78351209621627,79.22753407166174,46.24403719882201,0.0,752511.0420492764,2253664.319196553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-731.0699280208119,-734.0496904090633,4.497899749372739,7.477662137624209,0.0,0.0,-147472.3773451154,147472.3773451154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3493.7493613649867,0.0,5794.753347592933,0.0
2026-03-20,1052301.003986228,1049551.8705044526,-922.9547684942826,453.15588637743946,82.93362521653681,41.87880892445663,1414.0776431959164,-2749.1334817754105,1.482476363889873e-10,1440080.7222035744,787842.5550802351,2227923.2772838096,652238.1671233393,2340700.636362155,,,,2237587.7878469797,2340700.636362155,1.0460821466202186,56388.67953917314,2.122737655846384,0.6214444330510792,605441.0820763095,136,0.07749799872265994,0.18485593822400775,0.019911964867913405,0,0,1,2026-03-18,-0.0026124972525555235,-1811.647406584687,-63.57051818047405,448.287740148611,75.15963386079622,41.878808924456656,1333.0699731919415,762704.8468687402,2230233.9566167556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-937.4860751908715,-859.3842503138089,4.868146228828402,7.773991355740565,0.0,81.00767000397462,-110466.67974540101,110466.67974540101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5305.396767949674,0.0,4857.267272402061,0.0
2026-03-23,1049551.8705044526,1054644.8480180476,5513.340914073258,454.8274473024904,85.36946941128278,50.905422587127376,0.0,5092.9775135950185,9.549694368615746e-11,1466514.902460092,808763.3944226787,2275278.296882771,657751.5080374132,2394430.9438382694,,,,2235260.6945353835,2394430.9438382694,1.071208807854947,59576.32347774878,2.157388149345831,0.6236710957944749,0.0,136,0.07777967509108308,0.18735924828313397,0.019959026623737205,0,0,0,2026-03-21,0.0,2485.5078574720037,2906.6538968290783,450.5134766492422,80.27285987929524,50.90542258712735,0.0,765611.5007655701,2286570.9511101134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.469656122919,2606.6870172441795,4.313970653248215,5.096609531987527,0.0,0.0,-107859.99272815682,107859.99272815682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2819.88891047767,0.0,7464.736928524981,0.0
2026-03-24,1054644.8480180476,1053005.968871544,-1240.5326741331214,433.3165852675934,82.12035070102607,47.15023780378911,0.0,-1638.8791465035174,-3.956301952712238e-11,1434493.2451624733,777982.2697991942,2212475.5149616674,656510.9753632791,2328197.8747077985,,,,2168069.074836803,2328197.8747077985,1.0738577943523542,57861.179873065325,2.10110443849874,0.6234636790015828,0.0,136,0.07817133361576797,0.18825659501678377,0.020092375472212747,0,0,0,2026-03-23,-0.001553963070680564,-891.0379740271632,-491.9473885238127,428.7040285968468,76.76368089728547,47.15023780378913,0.0,765119.5533770453,2219589.296694032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-747.8411724763151,-748.585285609309,4.612556670746687,5.3566698037405995,0.0,0.0,-108608.57801376615,108608.57801376615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3710.926884504833,0.0,6716.895756048665,0.0
2026-03-25,1053005.968871544,1055178.2866457703,2613.652507479871,475.3866328349306,87.17375203864836,53.121852457463255,0.0,2172.3177742261905,6.502887117676437e-11,1484981.2261316383,825856.5982608788,2310837.824392517,659124.6278707595,2432268.3813019777,,,,2206238.0810603634,2432268.3813019777,1.1024505479177384,60715.27845473087,2.189997513821358,0.6246571183396912,0.0,136,0.07657338915780876,0.2017602199712322,0.020499822562596397,0,0,0,2026-03-24,0.0,85.66318797542341,527.6099309840416,471.1634321305352,82.33854157938028,53.12185245746326,0.0,765647.1633080295,2325745.8458647095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.654586250702,2086.042576495829,4.223200704395366,4.835210459268085,0.0,0.0,-106522.5354372703,106522.5354372703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3625.2636965294096,0.0,8803.550342299368,0.0
2026-03-26,1055178.2866457703,1054320.1710224238,-480.61772204684064,413.1712448199651,77.41351765577816,41.740174135501256,0.0,-858.1156233465299,-1.0231815394945443e-12,1392035.2300455584,733391.2198968456,2125426.449942404,658644.0101487128,2237135.5482020015,,,,2205892.9180305786,2237135.5482020015,1.0141632578426862,55854.549129798776,2.0159212622113434,0.6247096738270641,0.0,136,0.076784740799557,0.19964778313821943,0.020370556919066907,0,0,0,2026-03-25,-0.000813242306259343,1594.9071603122084,1973.2063230776598,408.3652040818431,71.80621545189302,41.74017413550124,0.0,767620.3696311079,2128159.1887196074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2453.022783658737,-2453.8240451244997,4.806040738122094,5.607302203885145,0.0,0.0,-108976.35948239481,108976.35948239481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2030.3565362172012,0.0,6350.5275586406315,0.0
2026-03-27,1054320.1710224238,1046920.9108199563,-4543.708285099783,368.2730591970054,72.0453018417062,35.495487471080054,2523.8286725412536,-7399.260202467442,-2.546585164964199e-11,1482072.866925805,830452.4748062415,2312525.3417320466,651620.3921195637,2392282.327004979,,,,2198392.503932788,2392282.327004979,1.0881961809482765,39878.492636465235,2.208882560117038,0.6224160635106711,1089812.757706731,172,0.08054151970099871,0.2388184860284683,0.022859383807282283,0,0,1,2026-03-26,-0.00782557405731188,-4197.798219444694,-1341.296419266097,362.85073693699064,65.67309677072713,35.495487471080075,2523.8286725412536,763799.1634677924,2280103.5556567465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3201.461983022726,-3202.41186583369,5.422322260014696,6.37220507097908,0.0,0.0,-112178.7713482285,112178.7713482285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6228.154755661895,0.0,3149.0655756179053,0.0
2026-03-30,1046920.9108199563,1041303.6915033577,-5331.9011012544615,320.1145050754057,82.06726312527266,47.270973394052895,0.0,-5617.21931659861,3.728928277269006e-11,1423767.8258893145,777479.3348710049,2201247.1607603193,646288.4910183096,2273217.577994913,,,,2175016.7237414974,2273217.577994913,1.0451494708898095,35985.20861729805,2.1139338876080624,0.6206532218139416,0.0,172,0.08089425501658827,0.23950108399670006,0.022581446086307116,0,0,0,2026-03-28,-0.013149052930682914,979.3357083162759,1267.3951738235705,314.1165090101025,73.3280168968607,47.27097339405282,0.0,765066.5586416153,2154439.510371608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6596.555024914925,-6599.296275078033,5.997996065303262,8.739246228411998,0.0,0.0,-118778.06762330653,118778.06762330653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5248.81904734562,0.0,-3447.4894492970193,0.0
2026-03-31,1041303.6915033577,1060439.4716774963,19475.262625886997,372.54369281940694,91.97371039715128,58.912469326200416,0.0,19135.780174138607,6.548361852765083e-11,1537093.641617208,871329.8879730126,2408423.5295902207,665763.7536441954,2487493.384859507,,,,2175016.7237414974,2487493.384859507,1.1436663257377084,39534.92763464386,2.2711560573847414,0.6278187217899687,0.0,172,0.07921846776086154,0.24435267808495237,0.023068983855636355,0,0,0,2026-03-28,0.0,8692.522374221837,9033.785184220073,367.0616533558926,84.71131268385726,58.912469326200444,0.0,774100.3438258348,2379156.7946778703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10443.257799916699,10441.477441666919,5.482039463514391,7.262397713293995,0.0,0.0,-108336.5901816396,108336.5901816396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.703326876217,0.0,6995.768350619679,0.0
2026-04-01,1060439.4716774963,1059038.8742010791,-1061.2135854740372,372.35677701447804,92.24525177377441,59.272365702539155,0.0,-1400.5974764171988,8.117240213323385e-11,1538604.9252839524,873902.3852252307,2412507.310509183,664702.5400587217,2493385.0461514094,,,,2244398.770809322,2493385.0461514094,1.110936736635399,40438.86782111286,2.278015821023697,0.6276469695790553,0.0,172,0.07939662555993564,0.24654223671844208,0.022549095287123892,0,0,0,2026-03-31,-0.0013207707877957997,-3041.2618072712053,-2700.1724911371994,367.068221618339,85.25127118687216,59.27236570253917,0.0,771400.1713346988,2386687.4148754347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.6643308539255,1638.958905663162,5.288555396138984,6.993980586902248,0.0,0.0,-106697.63127597646,106697.63127597646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.44151960501176,0.0,8636.432681473605,0.0
2026-04-02,1059038.8742010791,1059834.1280346669,1151.737086245731,388.9774866482905,94.78809649133579,62.29386250111335,0.0,795.2538335877471,8.424194675171748e-11,1563846.7702207814,897992.4930758125,2461839.263296594,665854.277144969,2543579.6844676784,,,,2228460.3295221985,2543579.6844676784,1.1414067599816975,40870.21058554307,2.322853358064412,0.6282627248281903,0.0,172,0.07739711167685458,0.25052887317852485,0.02243142988720927,0,0,0,2026-04-01,-0.0005708422394650192,85.73582352173405,444.009693057488,383.89435812237826,87.91435108773761,62.293862501113296,0.0,771844.1810277562,2437589.7805848885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.5180100659294,707.7273931882435,5.083128525912188,6.873745403598162,0.0,0.0,-105989.9038827882,105989.9038827882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.1773431267458,0.0,9345.950691539534,0.0
2026-04-06,1059834.1280346669,1059542.1323984435,233.25977937458057,404.8435765641408,96.20645778501874,64.00068941735202,152.6176074013537,-291.9956362233497,-1.0254552762489766e-10,1543659.5399493887,949479.778445716,2493139.3183951047,594179.7615036727,2645058.905849231,,,,2211060.814488583,2645058.905849231,1.1962850087689838,75959.79372706288,2.3530346195403142,0.5607891780184819,71907.77542067101,175,0.07177727465678409,0.24049592516930923,0.02103189058916459,0,0,1,2026-04-04,-0.000846195660402338,-1860.4547446217068,-1485.9580340652667,400.1402494889352,89.64422834984694,64.00068941735204,0.0,770358.2229936918,2468880.444359213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.4591083984603,1719.217813439848,4.703327075205642,6.562229435171823,0.0,152.6176074013537,-176178.4614900194,176178.4614900194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1372.277401494961,0.0,10914.409799937994,0.0
2026-04-07,1059542.1323984435,1058893.4094112955,-236.17910972071195,453.2492189905104,98.06755743963883,57.36221587643539,0.0,-648.7229871479794,3.944933268940076e-11,1523004.6528747391,929061.0704807894,2452065.7233555284,593943.5823939497,2603059.9460145244,,,,2211060.814488583,2603059.9460145244,1.1772900722391983,75497.11132949754,2.3156870196394777,0.5609096979120493,0.0,175,0.06590346645233194,0.2293596875375096,0.019530312125773653,0,0,0,2026-04-04,-0.0014579448497471503,366.05396438337806,727.2295427081373,391.15175090215115,87.33838845382736,57.362215876435414,0.0,771085.4525363988,2425918.0758720767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1014.7769515313976,-963.4086524288498,62.09746808835925,10.72916898581143,0.0,0.0,-177141.87014244823,177141.87014244823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.2234371115828,0.0,9899.632848406596,0.0
2026-04-08,1058893.4094112955,1061786.6832304045,3346.785209199029,493.0059982803894,104.82371846534956,65.32911027512698,0.0,2893.2738191089593,9.731593308970332e-11,1590357.1741169877,993066.8065138382,2583423.980630826,597290.3676031495,2746989.9855513605,,,,2225138.009526631,2746989.9855513605,1.2345256670779476,81783.00246026716,2.433091336925565,0.5625333007435537,0.0,175,0.06473247767102056,0.23310551005995342,0.019824805442891624,0,0,0,2026-04-07,0.0,-4732.251089117631,-4323.551733636405,438.93795209340664,95.56770688730752,65.32911027512698,0.0,766761.9008027615,2577518.452351746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.524908226497,7670.336942835437,54.068046186982784,9.25601157804205,0.0,0.0,-169471.53319961278,169471.53319961278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5738.474526229214,0.0,17525.157756633093,0.0
