ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
LINT,INTC,1.990978,98,ols,0.133224,25000,0.133224,False,False,66.08000183105469,0.133224,1.0,False,,True,False,False,False,False,False,False,False,1.460778,0.615674,0.632998,0.39528,0.480989,0.48245000000000005,0.347765,0.4977445,0.5972934,0.5,0.5972934
ELIL,LLY,1.993183,262,ols,0.109804,9000,0.109804,False,False,19.364999771118164,0.109804,1.0,False,,True,False,False,False,False,False,False,False,0.837454,0.276139,0.375292,0.139407,0.276139,0.166335,0.166335,0.49829575,0.5979549,0.5,0.5979549
LMTL,LMT,1.998405,172,ols,0.211272,25000,0.211272,False,False,45.667999267578125,0.211272,1.0,False,,True,False,False,False,False,False,False,False,0.484387,0.161156,0.244295,0.059537,0.128896,-0.050115999999999994,-0.08237599999999998,0.49960125,0.5995214999999999,0.5,0.5995214999999999
METU,META,1.998336,463,ols,0.069213,250000,0.069213,False,False,29.729999542236328,0.069213,1.0,False,,True,False,False,False,False,False,False,False,0.725328,0.239599,0.364118,0.132251,0.239599,0.170386,0.170386,0.499584,0.5995008,0.5,0.5995008
MRVU,MRVL,2.00873,41,ols,0.293262,2000,0.293262,False,False,60.279998779296875,0.293262,1.0,False,,True,False,False,False,False,False,False,False,1.458464,0.564087,0.644943,0.421414,0.444627,0.270825,0.15136499999999997,0.5021825,0.6026189999999999,0.5021825,0.6026189999999999
MSFU,MSFT,1.991992,500,ols,0.037342,200000,0.037342,False,False,25.809999465942383,0.037342,1.0,False,,True,False,False,False,False,False,False,False,0.484012,0.160721,0.242752,0.058223,0.160721,0.123379,0.123379,0.497998,0.5975976,0.5,0.5975976
MUU,MU,1.993949,376,ols,,0,,False,True,222.39999389648438,,1.0,False,,False,False,False,False,False,False,True,False,1.278552,0.519837,0.615488,0.375394,0.519837,0.519837,0.519837,0.49848725,1.0,0.5,1.0
NFXL,NFLX,1.995879,381,ols,0.044378,50000,0.044378,False,False,36.56999969482422,0.044378,1.0,False,,True,False,False,False,False,False,False,False,0.693491,0.225488,0.329974,0.108211,0.225488,0.18111,0.18111,0.49896975,0.5987637,0.5,0.5987637
NVDU,NVDA,1.987229,500,ols,0.054169,100000,0.054169,False,False,121.79000091552734,0.054169,1.0,False,,True,False,False,False,False,False,False,False,0.981639,0.345378,0.49371,0.2391,0.345378,0.291209,0.291209,0.49680725,0.5961687,0.5,0.5961687
ORCU,ORCL,2.004534,98,ols,0.128145,150000,0.128145,False,False,11.539999961853027,0.128145,1.0,False,,True,False,False,False,False,False,False,False,1.140165,0.394061,0.524013,0.27646,0.322194,0.265916,0.19404899999999997,0.5011335,0.6013602,0.5011335,0.6013602
PALU,PANW,2.005078,262,ols,0.044878999999999995,5000,0.044878999999999995,False,False,12.593000411987305,0.044878999999999995,1.0,False,,True,False,False,False,False,False,False,False,0.752759,0.249169,0.352711,0.125354,0.249169,0.20429,0.20429,0.5012695,0.6015234,0.5012695,0.6015234
PLTU,PLTR,1.992065,333,ols,0.086035,200000,0.086035,False,False,37.68000030517578,0.086035,1.0,False,,True,False,False,False,False,False,False,False,1.286106,0.498581,0.632309,0.395068,0.498581,0.41254599999999997,0.41254599999999997,0.49801625,0.5976195,0.5,0.5976195
QCMU,QCOM,2.002219,201,ols,0.108432,30000,0.108432,False,False,15.359000205993652,0.108432,1.0,False,,True,False,False,False,False,False,False,False,0.638895,0.219912,0.382958,0.147145,0.205185,0.11148,0.096753,0.50055475,0.6006657000000001,0.50055475,0.6006657000000001
SHPU,SHOP,2.00974,172,ols,0.076365,25000,0.076365,False,False,13.413000106811523,0.076365,1.0,False,,True,False,False,False,False,False,False,False,1.018558,0.346883,0.580695,0.342149,0.34538,0.270518,0.269015,0.502435,0.602922,0.502435,0.602922
SOFA,SOFI,1.983168,42,ols,0.073145,300,0.073145,False,False,16.780000686645508,0.073145,1.0,False,,True,False,False,False,False,False,True,False,0.887014,0.303625,0.572656,0.319702,0.317022,0.23047999999999996,0.243877,0.495792,0.5949504,0.5,0.5949504
TSLL,TSLA,1.993836,500,ols,0.069287,3200000,0.069287,False,False,11.539999961853027,0.069287,1.0,False,,True,False,False,False,False,False,False,False,1.245397,0.494239,0.624532,0.386441,0.494239,0.424952,0.424952,0.498459,0.5981508,0.5,0.5981508
TSMX,TSM,1.995507,381,ols,0.224695,600000,0.224695,False,False,71.56999969482422,0.224695,1.0,False,,True,False,False,False,False,False,False,False,0.810445,0.276481,0.410778,0.167603,0.276481,0.05178599999999997,0.05178599999999997,0.49887675,0.5986520999999999,0.5,0.5986520999999999
XOMX,XOM,1.990585,244,ols,0.054201,15000,0.054201,False,False,42.52000045776367,0.054201,1.0,False,,True,False,False,False,False,False,False,False,0.458505,0.154748,0.233073,0.053558,0.151536,0.100547,0.097335,0.49764625,0.5971755,0.5,0.5971755
YINN,FXI,2.973852,500,ols,0.014116,1100000,0.014116,False,False,35.400001525878906,0.014116,1.0,False,,True,False,False,False,False,False,False,False,0.857821,0.369822,0.287758,0.243029,0.369822,0.35570599999999997,0.35570599999999997,0.743463,0.8921555999999999,0.743463,0.8921555999999999
MEXX,EWW,2.955279,500,ols,0.049425,2000,0.049425,False,False,32.959999084472656,0.049425,1.0,False,,True,False,False,False,False,False,False,False,0.744445,0.297493,0.251231,0.182358,0.297493,0.248068,0.248068,0.73881975,0.8865837,0.73881975,0.8865837
KORU,EWY,2.933152,500,ols,0.065887,250000,0.065887,False,False,463.67999267578125,0.065887,1.0,False,,True,False,False,False,False,False,False,False,0.930503,0.38598,0.316918,0.28475,0.38598,0.32009299999999996,0.32009299999999996,0.733288,0.8799456,0.733288,0.8799456
HIBL,SPY,4.474605,500,ols,0.581691,30000,0.581691,False,False,77.63999938964844,0.581691,1.0,False,,False,True,False,False,False,True,False,False,0.809507,0.417311,0.167272,0.217509,0.417311,-0.16437999999999997,-0.16437999999999997,1.0,1.0,1.0,1.0
LABU,XBI,2.986875,500,ols,,0,,False,True,197.82000732421875,,1.0,False,,False,False,False,False,False,False,True,False,0.790869,0.322512,0.26459,0.207733,0.322512,0.322512,0.322512,0.74671875,1.0,0.74671875,1.0
SOXL,SOXX,2.963091,500,ols,0.015361,2100000,0.015361,False,False,85.30999755859375,0.015361,1.0,False,,True,False,False,False,False,False,False,False,1.138241,0.546119,0.383836,0.428496,0.546119,0.5307580000000001,0.5307580000000001,0.74077275,0.8889273,0.74077275,0.8889273
CHAU,ASHR,1.967156,500,ols,0.038822999999999996,2000,0.038822999999999996,False,False,22.790000915527344,0.038822999999999996,1.0,False,,True,False,False,False,False,False,False,False,0.518529,0.116007,0.263125,0.065861,0.116007,0.077184,0.077184,0.491789,0.5901468,0.5,0.5901468
CWEB,KWEB,1.987668,500,ols,0.013502,850000,0.013502,False,False,28.350000381469727,0.013502,1.0,False,,True,False,False,False,False,False,False,False,0.70575,0.189827,0.354792,0.123558,0.189827,0.176325,0.176325,0.496917,0.5963004,0.5,0.5963004
ERX,XLE,1.987462,500,ols,0.21792899999999998,40000,0.21792899999999998,False,False,85.54000091552734,0.21792899999999998,1.0,False,,True,False,False,False,False,False,False,False,0.447004,0.11112,0.224609,0.049504,0.11112,-0.10680899999999999,-0.10680899999999999,0.4968655,0.5962386,0.5,0.5962386
NUGT,GDX,1.976655,500,ols,0.01804,200000,0.01804,False,False,225.0399932861328,0.01804,1.0,False,,True,False,False,False,False,False,False,False,0.776561,0.211763,0.392504,0.148707,0.211763,0.193723,0.193723,0.49416375,0.5929965,0.5,0.5929965
JNUG,GDXJ,1.975313,500,ols,0.038442,95000,0.038442,False,False,242.47000122070312,0.038442,1.0,False,,True,False,False,False,False,False,False,False,0.86817,0.251965,0.438454,0.185182,0.251965,0.213523,0.213523,0.49382825,0.5925939,0.5,0.5925939
GUSH,XOP,2.010288,500,ols,0.033262,300000,0.033262,False,False,35.43000030517578,0.033262,1.0,False,,True,False,False,False,False,False,False,False,0.59154,0.148757,0.294054,0.087807,0.148757,0.115495,0.115495,0.502572,0.6030864,0.502572,0.6030864
URAA,URA,1.927683,450,ols,0.028798,40000,0.028798,False,False,40.47999954223633,0.028798,1.0,False,,True,False,False,False,False,False,False,False,0.880536,0.380853,0.441236,0.174079,0.380853,0.352055,0.352055,0.48192075,0.5783049,0.5,0.5783049
TQQQ,QQQ,2.971083,500,ols,0.007861,0,0.007861,False,False,53.40999984741211,0.007861,1.0,False,,True,False,False,False,False,False,True,False,0.63219,0.239381,0.212735,0.132516,0.239381,0.23152,0.23152,0.74277075,0.8913249,0.74277075,0.8913249
SPXL,SPY,2.882845,500,ols,0.030992000000000002,200000,0.030992000000000002,False,False,223.6699981689453,0.030992000000000002,1.0,False,,True,False,False,False,False,False,False,False,0.483274,0.170515,0.167272,0.075937,0.170515,0.139523,0.139523,0.72071125,0.8648535,0.72071125,0.8648535
URTY,IWM,3.000091,500,ols,0.07713199999999999,100000,0.07713199999999999,False,False,65.08000183105469,0.07713199999999999,1.0,False,,True,False,False,False,False,False,False,False,0.655844,0.254547,0.218534,0.143282,0.254547,0.17741500000000004,0.17741500000000004,0.75002275,0.9000272999999999,0.75002275,0.9000272999999999
MSTU,MSTR,1.966099,392,ols,0.212181,1600000,0.212181,False,False,5.025000095367432,0.212181,1.0,False,,True,False,False,False,False,False,False,False,1.704827,1.069497,0.875829,0.72851,1.069497,0.857316,0.857316,0.49152475,0.5898297,0.5,0.5898297
NVDX,NVDA,1.997653,500,ols,0.117945,100000,0.117945,False,False,17.540000915527344,0.117945,1.0,False,,True,False,False,False,False,False,False,False,0.987316,0.402416,0.49371,0.242892,0.402416,0.28447100000000003,0.28447100000000003,0.49941325,0.5992959,0.5,0.5992959
TSLT,TSLA,1.992625,500,ols,0.077808,150000,0.077808,False,False,16.110000610351562,0.077808,1.0,False,,True,False,False,False,False,False,False,False,1.24493,0.529254,0.624532,0.385736,0.529254,0.451446,0.451446,0.49815625,0.5977875,0.5,0.5977875
BTCL,IBIT,2.00652,441,ols,0.040393,20000,0.040393,False,False,18.15999984741211,0.040393,1.0,False,,True,False,False,False,False,False,False,False,0.998411,0.424856,0.494961,0.247388,0.424856,0.384463,0.384463,0.50163,0.601956,0.50163,0.601956
ETU,ETHA,1.989748,366,ols,0.031198999999999998,30000,0.031198999999999998,False,False,7.150000095367432,0.031198999999999998,1.0,False,,True,False,False,False,False,False,False,False,1.507993,0.732101,0.745617,0.547425,0.732101,0.700902,0.700902,0.497437,0.5969244,0.5,0.5969244
CCUP,CRCL,1.98565,169,ols,0.226724,300000,0.226724,False,False,5.449999809265137,0.226724,1.0,False,,True,False,False,False,False,False,False,False,1.956228,1.006134,1.185876,1.376176,1.128013,0.77941,0.9012889999999999,0.4964125,0.595695,0.5,0.595695
CRWU,CRWV,1.989235,179,ols,0.207104,150000,0.207104,False,False,9.859999656677246,0.207104,1.0,False,,True,False,False,False,False,False,False,False,1.968069,1.102671,1.184265,1.379918,1.182985,0.895567,0.975881,0.49730875,0.5967705,0.5,0.5967705
AAPX,AAPL,1.993678,500,ols,0.140572,10000,0.140572,False,False,26.459999084472656,0.140572,1.0,False,,True,False,False,False,False,False,False,False,0.564483,0.188089,0.282573,0.079092,0.188089,0.047517000000000004,0.047517000000000004,0.4984195,0.5981034,0.5,0.5981034
GOOX,GOOGL,1.978173,500,ols,0.01496,80000,0.01496,False,False,73.9000015258789,0.01496,1.0,False,,True,False,False,False,False,False,False,False,0.600849,0.20305,0.302183,0.088347,0.20305,0.18809,0.18809,0.49454325,0.5934518999999999,0.5,0.5934518999999999
MSFX,MSFT,2.007417,500,ols,0.07445700000000001,60000,0.07445700000000001,False,False,17.110000610351562,0.07445700000000001,1.0,False,,True,False,False,False,False,False,False,False,0.488748,0.185923,0.242752,0.059586,0.185923,0.111466,0.111466,0.50185425,0.6022251,0.50185425,0.6022251
NFLU,NFLX,1.99102,385,ols,0.042298999999999996,2000,0.042298999999999996,False,False,38.779998779296875,0.042298999999999996,1.0,False,,True,False,False,False,False,False,False,False,0.689352,0.2308,0.329974,0.107421,0.2308,0.188501,0.188501,0.497755,0.597306,0.5,0.597306
ROBN,HOOD,2.011632,300,ols,0.10152,450000,0.10152,False,False,21.969999313354492,0.10152,1.0,False,,True,False,False,False,False,False,False,False,1.518343,0.739641,0.708803,0.511202,0.739641,0.6381209999999999,0.6381209999999999,0.502908,0.6034896,0.502908,0.6034896
DJTU,DJT,2.005213,279,ols,0.30706,150000,0.33558469158375265,False,False,1.8300000429153442,0.30706,1.0928961492338718,False,,True,False,False,False,False,False,False,False,1.453069,0.816258,0.959837,0.928504,0.816258,0.4806733084162474,0.4806733084162474,0.50130325,0.6015638999999999,0.50130325,0.6015638999999999
RBLU,RBLX,2.018747,279,ols,,0,,False,True,12.390000343322754,,1.0,False,,False,False,False,False,False,False,True,False,1.124103,0.496335,0.527245,0.285853,0.496335,0.496335,0.496335,0.50468675,1.0,0.50468675,1.0
SNOU,SNOW,1.999499,243,ols,,0,,False,True,13.729999542236328,,1.0,False,,False,False,False,False,False,False,True,False,1.038573,0.377815,0.537303,0.288478,0.374624,0.377815,0.374624,0.49987475,1.0,0.5,1.0
SMUP,SMR,1.979956,179,ols,0.146596,40000,0.146596,False,False,9.09000015258789,0.146596,1.0,False,,True,False,False,False,False,False,False,False,1.985296,1.197513,1.123994,1.225632,1.205659,1.050917,1.059063,0.494989,0.5939868,0.5,0.5939868
GLXU,GLXY,2.010122,170,ols,0.10646499999999999,15000,0.10646499999999999,False,False,8.15999984741211,0.10646499999999999,1.0,False,,True,False,False,False,False,False,False,False,1.840861,1.046764,0.895983,0.815015,0.971354,0.940299,0.864889,0.5025305,0.6030365999999999,0.5025305,0.6030365999999999
AFRU,AFRM,1.956787,144,ols,0.164645,300,0.164645,False,False,6.949999809265137,0.164645,1.0,False,,True,False,False,False,False,False,True,False,1.223126,0.617309,0.75606,0.535108,0.58208,0.45266399999999996,0.417435,0.48919675,0.5870361,0.5,0.5870361
KTUP,KTOS,2.029588,144,ols,0.185994,10000,0.185994,False,False,16.5,0.185994,1.0,False,,True,False,False,False,False,False,False,False,1.566891,0.788462,0.573101,0.343166,0.597621,0.602468,0.41162699999999997,0.507397,0.6088764,0.507397,0.6088764
TTDU,TTD,1.996791,143,ols,0.135389,100000,0.135389,False,False,4.110000133514404,0.135389,1.0,False,,True,False,False,False,False,False,False,False,1.018019,0.512171,0.623512,0.386898,0.457985,0.37678200000000006,0.322596,0.49919775,0.5990373,0.5,0.5990373
BMNU,BMNR,1.949268,136,ols,0.24537299999999998,60000,0.24537299999999998,False,False,2.0350000858306885,0.24537299999999998,1.0,False,,True,False,False,False,False,False,False,False,2.02136,1.577086,1.043146,1.006748,1.314549,1.331713,1.069176,0.487317,0.5847804,0.5,0.5847804
SBTU,SBET,2.023484,119,ols,0.089045,30000,0.089045,False,False,3.809999942779541,0.089045,1.0,False,,True,False,False,False,False,False,False,False,1.720495,0.823936,0.850264,0.748615,0.784183,0.734891,0.6951379999999999,0.505871,0.6070452,0.505871,0.6070452
CIFU,CIFR,1.988597,96,ols,0.332945,7000,0.332945,False,False,24.110000610351562,0.332945,1.0,False,,True,False,False,False,False,False,False,False,2.073384,1.251791,1.117042,1.226521,1.236148,0.918846,0.903203,0.49714925,0.5965790999999999,0.5,0.5965790999999999
SOLX,GSOL,1.971373,89,ols,,0,,False,True,9.038000106811523,,1.0,False,,False,False,False,False,False,False,True,False,1.500708,0.741433,1.12398,1.209601,1.044256,0.741433,1.044256,0.49284325,1.0,0.5,1.0
XRPK,XRPZ,1.956839,89,ols,,0,,False,True,8.050000190734863,,1.0,False,,False,False,False,False,False,False,True,False,1.566714,0.962075,0.795203,0.591998,0.7227,0.962075,0.7227,0.48920975,1.0,0.5,1.0
XRPT,XRPZ,2.016295,95,ols,0.098379,1000,0.098379,False,False,41.15999984741211,0.098379,1.0,False,,True,False,False,False,False,False,False,False,1.569928,0.84108,0.795203,0.647888,0.720718,0.7427010000000001,0.622339,0.50407375,0.6048884999999999,0.50407375,0.6048884999999999
CHNU,CHNL,2.008503,8,ols_short_history,0.0025,200,0.0025,False,False,20.59000015258789,0.0025,1.0,False,,True,False,False,False,False,False,True,False,0.902511,,0.449304,0.204456,0.204456,,0.201956,0.50212575,0.6025509,0.50212575,0.6025509
CRDX,CRDD,1.999167,8,ols_short_history,1.1718819999999999,200,1.1718819999999999,False,False,19.700000762939453,1.1718819999999999,1.0,False,,False,True,False,False,False,True,True,False,1.15048,,0.575461,0.330742,0.330742,,-0.8411399999999999,0.49979175,0.5997501,0.5,0.5997501
STLU,STLR,1.460349,8,ols_short_history,,0,,False,True,16.93000030517578,,1.0,False,,False,False,False,False,False,False,True,False,0.831948,,0.352182,0.041692,0.041692,,0.041692,0.36508725,1.0,0.5,1.0
GMEU,GME,1.964978,243,ols,0.269885,4000,0.269885,False,False,10.970000267028809,0.269885,1.0,False,,True,False,False,False,False,False,False,False,0.878482,0.591531,0.439719,0.183314,0.576952,0.32164600000000004,0.30706700000000003,0.4912445,0.5894934,0.5,0.5894934
APLX,APLD,1.994065,149,ols,0.147526,90000,0.147526,False,False,18.309999465942383,0.147526,1.0,False,,True,False,False,False,False,False,False,False,2.207502,1.358563,1.324063,1.737566,1.513473,1.211037,1.365947,0.49851625,0.5982195,0.5,0.5982195
APPX,APP,1.986693,242,ols,0.039021,300000,0.039021,False,False,31.84000015258789,0.039021,1.0,False,,True,False,False,False,False,False,False,False,1.4212,0.651606,0.823111,0.664048,0.6521,0.612585,0.613079,0.49667325,0.5960079,0.5,0.5960079
ARCX,ACHR,1.983488,211,ols,0.147567,10000,0.147567,False,False,17.450000762939453,0.147567,1.0,False,,True,False,False,False,False,False,False,False,1.437716,0.670573,0.874089,0.745212,0.682717,0.523006,0.53515,0.495872,0.5950464,0.5,0.5950464
ASTX,ASTS,1.989656,190,ols,0.081904,200000,0.081904,False,False,40.09000015258789,0.081904,1.0,False,,True,False,False,False,False,False,False,False,2.070612,1.198158,1.288815,1.63536,1.305724,1.116254,1.2238200000000001,0.497414,0.5968968,0.5,0.5968968
BEX,BE,1.980052,102,ols,0.109568,55000,0.109568,False,False,41.119998931884766,0.109568,1.0,False,,True,False,False,False,False,False,False,False,2.23009,1.206785,1.010837,0.991421,1.078592,1.097217,0.969024,0.495013,0.5940156,0.5,0.5940156
CEGX,CEG,1.989233,190,ols,0.12512700000000002,10000,0.12512700000000002,False,False,17.760000228881836,0.12512700000000002,1.0,False,,True,False,False,False,False,False,False,False,0.932412,0.309668,0.584386,0.336011,0.316149,0.18454099999999998,0.191022,0.49730825,0.5967699,0.5,0.5967699
CLSX,CLSK,1.999295,144,ols,0.09680799999999999,85000,0.09680799999999999,False,False,14.4399995803833,0.09680799999999999,1.0,False,,True,False,False,False,False,False,False,False,2.025488,1.211533,0.95388,0.908925,1.081844,1.114725,0.985036,0.49982375,0.5997885,0.5,0.5997885
COZX,CORZ,2.03601,108,ols,0.048234000000000006,15000,0.048234000000000006,False,False,13.270000457763672,0.048234000000000006,1.0,False,,True,False,False,False,False,False,False,False,1.430785,0.699465,0.860094,0.7802,0.745599,0.651231,0.697365,0.5090025,0.610803,0.5090025,0.610803
CRDU,CRDO,1.993874,144,ols,0.105065,150000,0.105065,False,False,41.27000045776367,0.105065,1.0,False,,True,False,False,False,False,False,False,False,1.825097,1.009907,0.919334,0.837425,0.935986,0.9048420000000001,0.830921,0.4984685,0.5981622,0.5,0.5981622
CSEX,CLS,1.996722,102,ols,0.053579,15000,0.053579,False,False,24.56999969482422,0.053579,1.0,False,,True,False,False,False,False,False,False,False,1.531855,0.613188,0.713653,0.506799,0.549861,0.5596089999999999,0.49628200000000006,0.4991805,0.5990166,0.5,0.5990166
CWVX,CRWV,1.989353,190,ols,0.09655699999999999,75000,0.09655699999999999,False,False,42.56999969482422,0.09655699999999999,1.0,False,,True,False,False,False,False,False,False,False,1.94641,0.939786,1.184265,1.380165,1.048133,0.843229,0.951576,0.49733825,0.5968059,0.5,0.5968059
DOGD,DDOG,2.011237,168,ols,,0,,False,True,13.8100004196167,,1.0,False,,False,False,False,False,False,False,True,False,1.180029,0.418483,0.485464,0.239663,0.358876,0.418483,0.358876,0.50280925,1.0,0.50280925,1.0
ENPX,ENPH,2.016705,144,ols,0.198644,50000,0.198644,False,False,11.239999771118164,0.198644,1.0,False,,True,False,False,False,False,False,False,False,1.622037,0.779439,0.726746,0.541468,0.677451,0.580795,0.47880700000000004,0.50417625,0.6050114999999999,0.50417625,0.6050114999999999
FLYT,FLY,1.991029,117,ols,0.190415,9000,0.190415,False,False,24.510000228881836,0.190415,1.0,False,,True,False,False,False,False,False,False,False,2.32923,1.421459,1.092847,1.178291,1.29119,1.231044,1.100775,0.49775725,0.5973086999999999,0.5,0.5973086999999999
GEVX,GEV,1.997384,190,ols,0.064068,10000,0.064068,False,False,66.16999816894531,0.064068,1.0,False,,True,False,False,False,False,False,False,False,1.000457,0.311445,0.526062,0.275656,0.30264,0.247377,0.238572,0.499346,0.5992152,0.5,0.5992152
IREX,IREN,1.982167,117,ols,0.314338,10000,0.314338,False,False,32.334999084472656,0.314338,1.0,False,,True,False,False,False,False,False,False,False,2.161721,1.352608,1.053827,1.081021,1.207115,1.03827,0.8927769999999999,0.49554175,0.5946501,0.5,0.5946501
JOBX,JOBY,1.97938,149,ols,0.228776,10000,0.228776,False,False,20.670000076293945,0.228776,1.0,False,,True,False,False,False,False,False,False,False,1.4223,0.692484,0.813047,0.64074,0.671335,0.463708,0.44255900000000004,0.494845,0.593814,0.5,0.593814
LABX,ALAB,1.996901,168,ols,0.037866,100000,0.037866,False,False,34.540000915527344,0.037866,1.0,False,,True,False,False,False,False,False,False,False,1.824791,0.992419,0.917265,0.837468,0.940769,0.9545530000000001,0.902903,0.49922525,0.5990703,0.5,0.5990703
LRCU,LRCX,2.036813,163,ols,0.075407,20000,0.075407,False,False,49.810001373291016,0.075407,1.0,False,,True,False,False,False,False,False,False,False,1.107358,0.435693,0.504824,0.269092,0.376854,0.360286,0.301447,0.50920325,0.6110439,0.50920325,0.6110439
MDBX,MDB,1.990561,163,ols,,0,,False,True,17.950000762939453,,1.0,False,,False,False,False,False,False,False,True,False,1.536302,0.588892,0.671552,0.444617,0.537938,0.588892,0.537938,0.49764025,1.0,0.5,1.0
NEBX,NBIS,1.998189,149,ols,0.077932,5000,0.077932,False,False,75.95999908447266,0.077932,1.0,False,,True,False,False,False,False,False,False,False,1.879763,0.967703,1.111112,1.231218,1.07541,0.889771,0.997478,0.49954725,0.5994567,0.5,0.5994567
NNEX,NNE,1.952702,102,ols,,0,,False,True,6.360000133514404,,1.0,False,,False,False,False,False,False,False,True,False,1.671367,1.153707,1.506213,2.110259,1.723083,1.153707,1.723083,0.4881755,1.0,0.5,1.0
NVTX,NVTS,1.996512,149,ols,0.239579,15000,0.239579,False,False,26.229999542236328,0.239579,1.0,False,,True,False,False,False,False,False,False,False,2.418466,1.575491,1.612311,2.585962,1.988501,1.335912,1.748922,0.499128,0.5989536,0.5,0.5989536
OPEX,OPEN,1.996163,117,ols,0.319942,25000,0.319942,False,False,19.600000381469727,0.319942,1.0,False,,True,False,False,False,False,False,False,False,1.832457,1.030324,1.295799,1.669443,1.372709,0.7103820000000001,1.052767,0.49904075,0.5988488999999999,0.5,0.5988488999999999
