underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NFLX,mega-cap-tech,override,1.0,letf,0.37667337465742534,computed,9829.42853168,48622.81146832
ASTS,space,override,1.0,letf,3.0985235269432163,computed,1642.8837276799986,17234.05627232
MDB,other,default,0.1,,1.5833263542219196,computed,1554.7507123199994,10891.46928768
EWY,intl,override,1.0,letf,2.189156523949441,computed,1365.7551484,3682.5448516
IBIT,crypto,override,1.0,letf,1.9043863685596663,computed,1280.684123779999,67479.43587622
BLSH,crypto-equity,override,1.0,letf,2.684812976105307,computed,1259.0416809999988,22170.658319
CRML,metals,override,1.0,letf,3.740041405202128,computed,1230.3688101299997,36366.83118987
F,other,default,0.1,,1.2837420711969034,computed,1176.621549311999,12919.418450688
BA,industrials,override,1.0,letf,1.113281446001613,computed,1055.300740601199,30631.4992593988
CELH,other,default,0.1,,1.2776144805230836,computed,1050.9545898000006,13396.5654102
RBLX,software,override,1.0,letf,1.515412345541248,computed,1033.8156606600005,13580.56433934
LEU,nuclear,override,1.0,letf,2.8702404568449524,computed,999.418094648001,20237.681905352
ETHA,crypto,override,1.0,letf,3.0015345334340418,computed,974.6132779600013,43145.66672204
XRPZ,crypto,override,1.0,letf,2.7822917734598698,computed,922.6959585599998,35885.26404144
TER,semis,override,1.0,letf,2.802485177623097,computed,897.7602095876009,18429.5997904124
CEG,nuclear,override,1.0,letf,1.5261286533883611,computed,893.9606009599993,20154.33939904
FIG,software,override,1.0,letf,1.4689706971743244,computed,833.8547767632008,15758.7852232368
CIFR,crypto-equity,override,1.0,letf,4.12856725263919,computed,794.9336604063992,10408.4063395936
GLXY,crypto-equity,override,1.0,letf,4.021147275944519,computed,777.8037220000006,11626.076278
RKT,fintech,override,1.0,letf,1.8900549785007223,computed,759.0133702799994,13239.58662972
UEC,nuclear,override,1.0,letf,2.459107598075272,computed,661.8110673632009,15016.3889326368
COPX,metals,override,1.0,letf,2.0630978972360996,computed,613.231181604001,13540.648818396
URA,nuclear,override,1.0,letf,2.2341549868282446,computed,575.5460714399997,14935.17392856
CMG,consumer,override,1.0,letf,1.1039296381493693,computed,575.5145395999998,13235.285460400002
PLTR,software,override,1.0,letf,1.8319699313904414,computed,456.4416120400001,68976.35838796
UUUU,nuclear,override,1.0,letf,2.378786722022168,computed,452.3354344919999,6772.864565508
HUT,crypto-equity,override,1.0,letf,4.9425588950926675,computed,443.6618116608006,13358.7381883392
QCOM,semis,override,1.0,letf,1.7360794361826797,computed,432.07438292560073,15394.0856170744
AAPL,mega-cap-tech,override,1.0,letf,0.9499523779768945,computed,426.31594027839856,31914.1240597216
OKLO,nuclear,override,1.0,letf,3.851595969043002,computed,402.7187744400008,13278.96122556
TSM,semis,override,1.0,letf,1.964847546425942,computed,367.46483736519895,27997.3351626348
SOEZ,broad,override,1.0,letf,2.6823957532636515,computed,366.0554520000005,17212.344548
IREN,crypto-equity,override,1.0,letf,3.523477294346691,computed,351.4033853951987,17532.0766146048
GDXJ,metals,override,1.0,letf,1.6428035429946328,computed,341.6838201600003,4531.276179840001
NU,fintech,override,1.0,letf,1.488983372156451,computed,340.955820417601,15916.8241795824
AMZN,mega-cap-tech,override,1.0,letf,1.4550904821725732,computed,328.92649960999915,34970.97350039
BMNR,crypto-equity,override,1.0,letf,5.117717466447218,computed,327.2421502500001,17986.25784975
META,mega-cap-tech,override,1.0,letf,1.5032979695711257,computed,309.21543029519853,31124.0645697048
UPS,industrials,override,1.0,letf,0.8340687065720251,computed,303.71549305200006,3929.884506948
BE,clean,override,1.0,letf,3.95731387446445,computed,293.3025938799997,7667.19740612
MU,semis,override,1.0,letf,2.726729573837484,computed,285.8237959999997,16461.776203999998
BULL,crypto-equity,override,1.0,letf,2.819782114273985,computed,270.7623414000004,4737.9576586
CORZ,crypto-equity,override,1.0,letf,2.72031113836975,computed,263.3432167999981,16375.8967832
SNAP,software,override,1.0,letf,1.9423358229063317,computed,260.6516391911998,3996.708360808801
AAL,industrials,override,1.0,letf,2.0403391030519957,computed,258.84834803399986,3892.191651966
AXON,other,default,0.1,,1.1688154816093292,computed,240.6627254800003,3899.89727452
RDDT,software,override,1.0,letf,1.789152407826313,computed,237.79330048000065,6069.72669952
OSCR,healthcare,override,1.0,letf,1.6901726881135513,computed,230.5736498826004,3950.2263501174
U,software,override,1.0,letf,2.4371528014375503,computed,229.40064035999967,5542.11935964
KWEB,china,override,1.0,letf,1.266872216652805,computed,217.0672655000008,16186.552734499995
UPST,fintech,override,1.0,letf,2.870864072379064,computed,214.31185719999985,7861.8681428
EWW,intl,override,1.0,letf,0.9078195786581962,computed,199.44355718000045,4879.47644282
WULF,crypto-equity,override,1.0,letf,3.3737478783573036,computed,191.0448127999989,16307.4351872
ACHR,evtol,override,1.0,letf,3.0874584566584033,computed,164.18012048000037,4272.519879519999
LAC,metals,override,1.0,letf,1.879792382410899,computed,159.3417039620008,12362.958296038
ETOR,fintech,override,1.0,letf,1.9789682986234562,computed,153.3459671749997,5594.054032825
OPEN,consumer,override,1.0,letf,2.9169798407889376,computed,134.50291431579944,7823.1970856842
ISRG,other,default,0.1,letf,0.9536470289229882,computed,128.98991758800005,5785.4500824120005
SMCI,semis,override,1.0,letf,3.2163585436712205,computed,126.7150978200002,7693.624902179999
LRCX,semis,override,1.0,letf,2.745368390691407,computed,126.40857920000008,4250.991420799999
TEM,software,override,1.0,letf,2.5341244911573364,computed,122.31123276000017,14733.44876724
HOOD,fintech,override,1.0,letf,3.297781132161505,computed,121.34320167999886,10108.35679832
LITE,semis,override,1.0,letf,2.6286241577597322,computed,115.40761440000006,5260.5923856
PYPL,fintech,override,1.0,letf,1.4057228813433944,computed,98.17117328049972,4458.8288267195
SPOT,software,override,1.0,letf,0.726512380711624,computed,93.67270518860028,4021.2872948114
ALB,metals,override,1.0,letf,1.548196929150066,computed,92.72131901759984,4611.2786809824
NEM,metals,override,1.0,letf,1.2516252461582018,computed,90.02018064799995,4325.959819352
MSFT,mega-cap-tech,override,1.0,letf,0.8464974091114678,computed,81.10447751999891,60650.89552248
RTX,other,default,0.1,letf,0.493056774586041,computed,79.72502505039984,4479.994974949599
CLS,semis,override,1.0,letf,2.9362961882989573,computed,75.56815409520027,3114.0318459048003
LMT,other,default,0.1,letf,0.08529930845643054,computed,71.86555440000006,3824.9544456
UBER,consumer,override,1.0,letf,1.0128045099181486,computed,71.75254077600039,16571.587459224
XYZ,fintech,override,1.0,letf,2.08484889632305,computed,66.98365735200014,4586.376342648
KLAC,semis,override,1.0,letf,2.312370032276632,computed,63.20620544440135,17516.793794555597
ASHR,other,default,0.1,letf,0.6808108431197334,computed,62.29357290000007,16495.546427100002
ZETA,software,override,1.0,letf,2.8246824187664488,computed,57.749786732400025,4684.6502132676
