pair,h,CAGR,total_return,vol,max_dd,borrow_paid,slippage_paid,n_trades
TWM/IWM,0.6,0.04483289094756171,0.028866276227870635,0.07697691004152529,-0.05007166513238459,1645.0323112262286,294.31880295100973,13
TWM/IWM,0.65,0.030391652669211178,0.01961644467527668,0.06503175471264466,-0.0431042416881694,1569.581301676247,292.56239967945464,13
TWM/IWM,0.7,0.017235641722097128,0.011150120334871394,0.05417931835347199,-0.03669120462211739,1500.724693052432,291.2238171922015,13
TWM/IWM,0.75,0.005201863069776103,0.0033722608300350565,0.044332193730727235,-0.03076902497232792,1437.6366792267768,290.2201296950821,13
TWM/IWM,0.8,-0.00584641151016807,-0.003797468849775165,0.0354515073917091,-0.025283507599431543,1379.6234631523207,289.48622984427516,13
TWM/IWM,0.85,-0.01602469947741214,-0.010427423399398617,0.027576321123220855,-0.021252378241366943,1326.0979521384688,288.97059136249237,13
TWM/IWM,0.9,-0.025431245024783222,-0.016576121607380645,0.020900317901625803,-0.023235451350857472,1276.5600472642222,288.63214025213983,13
TWM/IWM,0.95,-0.03415011508489052,-0.022293947788909363,0.0159426978499419,-0.025944847955052586,1230.581137998454,288.4379187704476,13
TZA/IWM,0.3,0.24886423996381546,0.1558198350728064,0.23319389549386238,-0.13130150302061416,2397.426192164551,365.07549404770145,13
TZA/IWM,0.35,0.20579969675979215,0.1296907969595451,0.20071586983155418,-0.11429345875189256,2208.0319919644853,348.8389994614971,13
TZA/IWM,0.4,0.16915319669336482,0.10719876900619241,0.17280875145959404,-0.0994570248668395,2046.1727342174954,337.4816191766583,13
TZA/IWM,0.45,0.13759835958733335,0.08763426112855321,0.1485936013545696,-0.08640542199497858,1906.2756337332996,330.2196973523454,13
TZA/IWM,0.5,0.11017211837625962,0.0704754583175995,0.12741161884662325,-0.0748303904567369,1784.1843553674535,324.9283237294784,13
TZA/IWM,0.55,0.0861262531695175,0.0553096644217812,0.10876462489408154,-0.06449414783034757,1676.7189583555114,320.8936638274465,13
TZA/IWM,0.6,0.06487842487761841,0.04181097922458488,0.09227397621298368,-0.05520836086433478,1581.4098757053143,317.8037741496804,13
TZA/IWM,0.65,0.045971613680278134,0.029720435117110977,0.07765591253214936,-0.04682097061215673,1496.3120784193034,315.43554189306246,13
TZA/IWM,0.7,0.029042181564289393,0.018829623145879104,0.06470875902997496,-0.039207855259669966,1419.873215224675,313.6396273574508,13
TZA/IWM,0.75,0.01379683434145118,0.008968660825950714,0.0533120528856836,-0.03226670908516738,1350.8394943487433,312.34934037023044,13
TZA/IWM,0.8,-1.09741387499529e-06,-7.150843317482725e-07,0.043440900107882055,-0.025916897570677166,1288.1875730854795,311.3953740108781,13
TZA/IWM,0.85,-0.012547006133710736,-0.008193706383793686,0.03520102816343924,-0.020673077924525995,1231.073844500549,310.7065638988059,13
TZA/IWM,0.9,-0.024002832828746268,-0.01570656092837419,0.028879239527318912,-0.022020841692168336,1178.7967865466412,310.2279491535878,13
TZA/IWM,0.95,-0.034503895901933146,-0.02262030328409259,0.0249344563089915,-0.026354378587682636,1130.7683153749067,309.91670315601067,13
MSDD/MSTR,0.3,-0.5975545036385682,-0.4460047692305097,1.8046881412210547,-0.7633980357794199,3910.2434028078987,587.7516109350514,12
MSDD/MSTR,0.35,-0.5339496077205039,-0.3906654127382835,1.525286612000452,-0.7121455043296537,3925.6330168277395,578.686657821241,12
MSDD/MSTR,0.4,-0.47269672668731766,-0.3398339315413317,1.3134554618066352,-0.6609637751876548,3923.3303547560117,572.5003750122088,12
MSDD/MSTR,0.45,-0.4142537986838034,-0.2932374924297867,1.1466796599587836,-0.6104081395828087,3907.1113976514966,571.3410886181518,12
MSDD/MSTR,0.5,-0.3587906168712883,-0.25050648040667856,1.011706992705217,-0.5608289056427453,3880.247665197576,572.0898298861994,12
MSDD/MSTR,0.55,-0.30638098049094786,-0.21130683385016324,0.9002059946334451,-0.5124724588963927,3845.2353632081395,574.948065477011,12
MSDD/MSTR,0.6,-0.2569883415329628,-0.17530596906708573,0.80666657923502,-0.4655435008396195,3804.0545611436983,578.8063778260803,12
MSDD/MSTR,0.65,-0.2105329277486323,-0.1422058882681786,0.7272999566657469,-0.4202415106668027,3758.2608752577235,583.9366981917583,12
MSDD/MSTR,0.7,-0.16689420015036993,-0.11173068255511731,0.6594023842892526,-0.37648164956523433,3709.094426274159,590.4179310155976,12
MSDD/MSTR,0.75,-0.12591970306918865,-0.08362258984776616,0.6010019818260415,-0.33427714989186497,3657.5459137498674,597.5407940194015,12
MSDD/MSTR,0.8,-0.0874522784369538,-0.05765264436105055,0.5506252929247459,-0.29361776389421834,3604.3962866819684,605.0288175167854,12
MSDD/MSTR,0.85,-0.05133434824945471,-0.033616709178612036,0.5071483740318098,-0.25447655032013505,3550.2625109363,612.787114891698,12
MSDD/MSTR,0.9,-0.017410580145453824,-0.011332019804012328,0.46969659711614176,-0.21681508385236292,3495.632604256848,620.7369083785788,12
MSDD/MSTR,0.95,0.01446902724293686,0.009364831814883123,0.4375745287018118,-0.18058730215762775,3440.8916917043734,628.8129837082863,12
MSTZ/MSTR,0.3,-0.581033722910508,-0.4313525563148881,1.798904442004022,-0.7627517981315277,3792.4261498117676,535.632623807051,11
MSTZ/MSTR,0.35,-0.5166760641313258,-0.37610499739249703,1.521408816203338,-0.7112758333652738,3807.6337239639743,528.4943694192123,11
MSTZ/MSTR,0.4,-0.4548078489439531,-0.32538690374035983,1.3117325287335948,-0.6598820078375376,3805.754173231541,522.5144289985802,11
MSTZ/MSTR,0.45,-0.3958716923729765,-0.2789238096694464,1.1473029021925885,-0.6091298504548602,3790.3998247711324,521.8136746901171,11
MSTZ/MSTR,0.5,-0.3400117532765138,-0.23633596080866648,1.0148464282849987,-0.5593695860588183,3764.7189084627335,523.7911462377306,11
MSTZ/MSTR,0.55,-0.28725648515830693,-0.19726403678779503,0.9060247297116705,-0.5108485832654404,3731.126145732261,526.9078697399848,11
MSTZ/MSTR,0.6,-0.23756298030473644,-0.1613792222632735,0.815326844197473,-0.4637273575539027,3691.5262224147,530.9541792866828,11
MSTZ/MSTR,0.65,-0.19084762969132463,-0.12838726075529305,0.7389628549654222,-0.41810608123574167,3647.4167442141816,536.8448920242074,11
MSTZ/MSTR,0.7,-0.1469654123910007,-0.09800053450953194,0.6742252454039014,-0.3740305734534731,3600.012430375611,543.5443504571592,11
MSTZ/MSTR,0.75,-0.10576118601959483,-0.06996431571240125,0.6191322422402763,-0.3315152998101284,3550.270203655956,550.6723254237787,11
MSTZ/MSTR,0.8,-0.06707603980039534,-0.044052338357257526,0.57219303965467,-0.29055958372000423,3498.9457713744923,558.1761392257309,11
MSTZ/MSTR,0.85,-0.03074848929574492,-0.020061017643805634,0.532256878260717,-0.25132447646765577,3446.6400409801727,565.9385677969958,11
MSTZ/MSTR,0.9,0.0033797290288639648,0.002191707658195874,0.4984120951557954,-0.21358182634145406,3393.829018456179,573.8560833136831,11
MSTZ/MSTR,0.95,0.0354602824716177,0.022868132113181172,0.4699162015503456,-0.1783272713797277,3340.8883285881725,581.8694658015095,11
SMST/MSTR,0.3,-0.7767532071454107,-0.617356233014702,1.897599524972993,-0.8247308692064881,25296.078083512908,542.0007974304976,12
SMST/MSTR,0.35,-0.7310384842767574,-0.5688514297220375,1.591275425902899,-0.7805623282539063,25634.26558963322,529.5381788080113,12
SMST/MSTR,0.4,-0.6853496387302274,-0.5232616367690942,1.3626852829024396,-0.7355114021703952,25839.413767043363,521.594517483944,12
SMST/MSTR,0.45,-0.6402882947738864,-0.48057942373598517,1.1847495141974156,-0.6901883640660225,25935.8741989372,517.3709936545911,12
SMST/MSTR,0.5,-0.5962888423583568,-0.4407236730479822,1.0419460228900805,-0.6450591844968945,25943.688057403448,516.7191259872455,12
SMST/MSTR,0.55,-0.5536463694520064,-0.40356322196784533,0.9247138940807462,-0.6004727490764685,25879.35390482239,519.9163392898504,12
SMST/MSTR,0.6,-0.5125150048047304,-0.36891164583580427,0.8268334163450509,-0.5566584313611855,25757.46416287343,524.129771637555,12
SMST/MSTR,0.65,-0.4729997330186364,-0.3365989709581808,0.7440755604565654,-0.5137893549079472,25589.47761135581,529.1860834165112,12
SMST/MSTR,0.7,-0.4351514834930824,-0.3064568707891948,0.6734634727784005,-0.47198388202040176,25384.823238000925,535.1435355818442,12
SMST/MSTR,0.75,-0.3989765190630269,-0.2783190619472524,0.6128410975790283,-0.4313187447230723,25151.262803682504,541.7228932584568,12
SMST/MSTR,0.8,-0.3644529870900477,-0.2520282974359893,0.5606088591137596,-0.39185409210802646,24895.172733171,548.7317142756606,12
SMST/MSTR,0.85,-0.3315452416777066,-0.2274419008698475,0.5155548821907255,-0.3537564586824191,24621.75475322165,556.5010781396725,12
SMST/MSTR,0.9,-0.3001965518046428,-0.20442188812951478,0.4767419790463383,-0.31687644731139863,24335.332201721154,564.6980626475516,12
SMST/MSTR,0.95,-0.27034212747204445,-0.18284133115105217,0.4434301155573882,-0.28120303406192315,24039.45269258122,573.0350155904742,12
NBIZ/NBIS,0.3,7.598825841978702,1.15073125365294,1.291587380246842,-0.40409018035636135,4481.312658685042,822.8320258056814,7
NBIZ/NBIS,0.35,5.520973752591672,0.9490840990317233,1.1253910339076494,-0.36275590700475635,4103.449194574378,773.8447513530039,7
NBIZ/NBIS,0.4,4.050590202005968,0.779647362214718,0.9882539031007596,-0.3260723653751706,3780.4726118820367,735.9790906584797,7
NBIZ/NBIS,0.45,2.986582036143386,0.6359354551512084,0.8737414605617061,-0.2932961202830897,3501.7749756719304,706.3995510920821,7
NBIZ/NBIS,0.5,2.2007891407560094,0.5129737701413721,0.7775745331345072,-0.2638342143383198,3259.2141078868285,683.0791612468583,7
NBIZ/NBIS,0.55,1.6095960853246116,0.406912269489379,0.6968137469461883,-0.23720792328617268,3046.4607920831413,664.5462295851853,7
NBIZ/NBIS,0.6,1.15723270825612,0.3147428574224391,0.6293877531435111,-0.21302650693753278,2858.5360244183903,649.7168255140814,7
NBIZ/NBIS,0.65,0.8057275683413874,0.23409279212977818,0.5737937594066096,-0.19589808170944512,2691.479038467468,637.7820395151211,7
NBIZ/NBIS,0.7,0.5287286366935076,0.16307303583859034,0.5288874732213315,-0.1812915764931342,2542.106192804161,628.1308594023807,7
NBIZ/NBIS,0.75,0.3076208795011468,0.10016617681109552,0.4937230278186339,-0.17476584598379707,2407.8337030078687,620.2965943622839,7
NBIZ/NBIS,0.8,0.1290371940415489,0.04414292909945772,0.46742903668712354,-0.19094794889978361,2286.5457650659982,613.9191182058191,7
NBIZ/NBIS,0.85,-0.01676802886171147,-0.006000613900496887,0.4491225223783433,-0.20616574555990952,2176.495333804933,608.717901408693,7
NBIZ/NBIS,0.9,-0.1370008375354731,-0.05109054531100177,0.4378675848914713,-0.2204913445130503,2076.2286664902717,604.472506389771,7
NBIZ/NBIS,0.95,-0.23705959090625228,-0.09181151751731675,0.43267949839808456,-0.2339919076990703,1984.527355571429,601.0083148387266,7
NVD/NVDA,0.3,0.29215097999584794,0.18094020049630566,0.34375613274465877,-0.16491633045784948,3618.930299293931,423.7283764535707,12
NVD/NVDA,0.35,0.25400194869505355,0.15819803291117185,0.3009291964121654,-0.1438540320812124,3401.5769578219233,409.5275393850198,12
NVD/NVDA,0.4,0.2200540467336909,0.1377552337765613,0.2631201453922341,-0.12488459337120372,3208.1979760902504,398.5792939041599,12
NVD/NVDA,0.45,0.1896864960718987,0.1192985858510649,0.22953267336272004,-0.10771331124085981,3035.129530652059,390.1196211245623,12
NVD/NVDA,0.5,0.1623872773877788,0.10256511221172393,0.19954740113247568,-0.09210283835713695,2879.3996845121596,383.5839245211394,12
NVD/NVDA,0.55,0.13773242234309513,0.08733357308500889,0.1726818439044123,-0.07805769366888615,2738.5768643838646,378.5493864513181,12
NVD/NVDA,0.6,0.11536915795697511,0.07341721851229988,0.1485645049732765,-0.06737811829813944,2610.655221706229,374.69554132394444,12
NVD/NVDA,0.65,0.09500238245894965,0.060657769834650654,0.12692024326113116,-0.058617764625190194,2493.967228235704,371.77684930087526,12
NVD/NVDA,0.7,0.07638387667983881,0.0489204844996145,0.10756635136753473,-0.05059297571531518,2387.116481911111,369.6033205711674,12
NVD/NVDA,0.75,0.05930299809414086,0.03808968106043409,0.09042072770326881,-0.043215483101394,2288.925207684827,368.0703171057018,12
NVD/NVDA,0.8,0.043581429215404865,0.028066480357405554,0.07552656254409429,-0.036410509117276724,2198.3944812692425,367.05071087385596,12
NVD/NVDA,0.85,0.029067309850936418,0.018765911837099303,0.06309319982734783,-0.030114299503451347,2114.671861142164,366.40712960023,12
NVD/NVDA,0.9,0.01562952044368049,0.010113902692511445,0.053532813098382606,-0.026183315109857497,2037.0251738543436,366.0675460714717,12
NVD/NVDA,0.95,0.0031548820491671403,0.002045978066127052,0.047403377363884655,-0.022727715373981883,1964.822563753393,365.9741456873723,12
NVDS/NVDA,0.3,0.19895123821367156,0.12494682107743693,0.2788408244835589,-0.1535878957645399,4048.1059009338687,392.3817361139596,12
NVDS/NVDA,0.35,0.1727231722053344,0.1089167217695195,0.2465589611110181,-0.13669226585156302,3846.695175744678,381.6758540126625,12
NVDS/NVDA,0.4,0.14887507172048853,0.09423160416410736,0.21742623407402814,-0.12120003187853778,3663.9111071892676,373.1571963657377,12
NVDS/NVDA,0.45,0.12711435590284803,0.0807381869286703,0.19102442026847283,-0.10694458821733333,3497.3425730930517,366.3824523514392,12
NVDS/NVDA,0.5,0.107191307384368,0.06830384226916153,0.1670157298781234,-0.09378445323591256,3344.967559381074,361.00802110273,12
NVDS/NVDA,0.55,0.08889226465087696,0.056813673704394274,0.14512846955558487,-0.08159875963922891,3205.079759692621,356.7650853779591,12
NVDS/NVDA,0.6,0.07203384477611618,0.04616793879958947,0.1251480758427042,-0.07028366884637338,3076.2306764279474,353.44153063464046,12
NVDS/NVDA,0.65,0.05645810330529555,0.03627982526006046,0.10691340045635703,-0.059749499660599614,2957.183680926547,350.8686695352082,12
NVDS/NVDA,0.7,0.04202850568507155,0.027073555070280753,0.09031942701500432,-0.05077203925062601,2846.8773378573605,348.9113845323286,12
NVDS/NVDA,0.75,0.028626583395262806,0.01848277881484317,0.0753297077901378,-0.04339907484332117,2744.3959429067827,347.46073169025453,12
NVDS/NVDA,0.8,0.01614915954679952,0.010449220003670323,0.062005421441449014,-0.037391573817190604,2648.945708695453,346.42833710581147,12
NVDS/NVDA,0.85,0.004506044470913073,0.002921531569526792,0.05056240735119513,-0.031782029266154255,2559.835399640386,345.7421129237547,12
NVDS/NVDA,0.9,-0.006381882234581804,-0.0041456691054045924,0.04146057851014408,-0.026884742264881134,2476.4604921814757,345.34295446998254,12
NVDS/NVDA,0.95,-0.016584272267106237,-0.010792615633144376,0.03545136500769782,-0.02608583007210652,2398.290145224217,345.1821736728307,12
OKLS/OKLO,0.3,-0.21260367333745867,-0.1151833497674477,1.2058058069563806,-0.4945155314982962,43795.71490009749,535.3946305838117,10
OKLS/OKLO,0.35,-0.16901509715858654,-0.09043561740590134,1.0521632005670871,-0.4475833255010546,41901.77504657812,522.6106992254192,10
OKLS/OKLO,0.4,-0.13171997136226354,-0.06975966344172613,0.9237206865308383,-0.403166567198883,40132.59479483137,512.971005946177,10
OKLS/OKLO,0.45,-0.09985870304563393,-0.05243704769584745,0.8147333408213798,-0.36120373442777676,38482.06979295556,508.5709063786856,10
OKLS/OKLO,0.5,-0.07258197229889451,-0.03784334077281515,0.7212972778752126,-0.3215566014134572,36943.11592528749,506.00498694883163,10
OKLS/OKLO,0.55,-0.04920684765607408,-0.025502935658950454,0.6406793312809853,-0.2840984059408552,35507.83349527879,504.86958839666465,10
OKLS/OKLO,0.6,-0.02915265786096255,-0.0150332596968622,0.5709190395894391,-0.2486977178014388,34168.313306346354,504.8511640021781,10
OKLS/OKLO,0.65,-0.01192810670278166,-0.006124810082100862,0.5105943134997737,-0.21522384209336642,32916.93538025512,505.70470433546205,10
OKLS/OKLO,0.7,0.00288152107855133,0.0014742398589164818,0.4586716562421597,-0.18733424012351252,31746.525813995933,507.2377146813993,10
OKLS/OKLO,0.75,0.015626085721663907,0.007969943486488162,0.41440244810712923,-0.16653491113510355,30650.427849724983,509.2982212079047,10
OKLS/OKLO,0.8,0.02660089410349742,0.013531822388291648,0.3772423436385159,-0.14923775812851725,29622.52180575161,511.76572348760664,10
OKLS/OKLO,0.85,0.036055532061403106,0.01830007669472189,0.34677933840200376,-0.14202237097779868,28657.215316021302,514.5443188728796,10
OKLS/OKLO,0.9,0.04420132719514225,0.02239124039325202,0.3226629049043185,-0.13650834878540874,27749.417139485984,517.5574402692016,10
OKLS/OKLO,0.95,0.05121759948119764,0.025902641322197884,0.3045346329728668,-0.13341645040201133,26894.502696258653,520.7438015074733,10
QBTZ/QBTS,0.3,0.9515494976093366,0.5431877848979909,2.2859506192803916,-0.6542489650372222,19238.76664489222,1012.5254003150839,11
QBTZ/QBTS,0.35,0.9330685756028902,0.5336894932430643,1.8906904498523478,-0.5941822189510553,18419.01665967791,981.9818503148093,11
QBTZ/QBTS,0.4,0.9042948788923892,0.5188374887556497,1.6075763319714422,-0.5400793501341528,17642.512141125022,957.9615680606596,11
QBTZ/QBTS,0.45,0.8689523653656173,0.5004865885066447,1.3923442147677612,-0.49110283534652066,16911.11358225368,941.9234240151555,11
QBTZ/QBTS,0.5,0.8297682304255214,0.4799979481540293,1.2223060474867269,-0.4465469968599043,16224.749663738323,929.877766848688,11
QBTZ/QBTS,0.55,0.7885874359642537,0.4582985314336556,1.0846027541978938,-0.4058388957743082,15581.83774682875,921.0826110286014,11
QBTZ/QBTS,0.6,0.7466830837583522,0.4360369890065887,0.971339875514965,-0.3685005322574946,14980.10827880829,914.9288614321698,11
QBTZ/QBTS,0.65,0.7049234803087632,0.4136649837281754,0.877378201230163,-0.3341299581274515,14416.974821428117,910.9189037248916,11
QBTZ/QBTS,0.7,0.6638907869541937,0.3914942010683664,0.7992104849077709,-0.30238672673130407,13889.756638263783,908.6470812801574,11
QBTZ/QBTS,0.75,0.6239651334855765,0.3697365286067609,0.7343407745259034,-0.2731500557187876,13395.809858622573,907.7828802860868,11
QBTZ/QBTS,0.8,0.5853842647571457,0.3485325343309327,0.6809157142621922,-0.25060869601783586,12932.601813439578,908.0568843325764,11
QBTZ/QBTS,0.85,0.5482858937862636,0.32797176447884224,0.6374918165515724,-0.23047609246451273,12497.750096330941,909.2492440125294,11
QBTZ/QBTS,0.9,0.5127216542895434,0.3080982124375802,0.6028822863446978,-0.21196576884468232,12088.984032285023,912.0872554081783,11
QBTZ/QBTS,0.95,0.47872121951308566,0.28894455097967464,0.5760571022598587,-0.1948936998366656,11704.297261779102,915.8878984852772,11
QID/QQQ,0.3,0.23454412381874334,0.14650500933306243,0.16163438221352416,-0.1215954800527752,1019.4199094608216,308.7184316437874,13
QID/QQQ,0.35,0.19746251955279948,0.1240402623505712,0.1413833111332051,-0.10802680109001783,957.2973152494287,301.51081662026763,13
QID/QQQ,0.4,0.1651146406174928,0.10424304960110398,0.1234166192229179,-0.09583612023996568,902.2960728920989,296.0503214549255,13
QID/QQQ,0.45,0.13666014109764046,0.08666851224001837,0.1073735254114482,-0.08482335176663214,853.2603305409807,291.82450817895545,13
QID/QQQ,0.5,0.11144307134368003,0.07096399761839156,0.09296803254213126,-0.07482619558318004,809.2708593350326,288.5659879484134,13
QID/QQQ,0.55,0.08894497333632922,0.0568468669811486,0.07997147727317629,-0.06571126780107694,769.5876402332735,286.1240194246379,13
QID/QQQ,0.6,0.068753699040077,0.04408978480852599,0.06820041342040434,-0.05736634951529773,733.6090354921562,284.2545236499151,13
QID/QQQ,0.65,0.05053478766060282,0.03250604914103161,0.057508835797051835,-0.049698003751850295,700.8400439131062,282.8381116652476,13
QID/QQQ,0.7,0.034015014445885505,0.02194151739053085,0.047784000309894964,-0.04262729456399761,670.8699952721161,281.782574837188,13
QID/QQQ,0.75,0.018969067309223986,0.012267826239384938,0.03894697732154149,-0.03608708446220099,643.3553429638293,281.0160270766284,13
QID/QQQ,0.8,0.005209540947090474,0.0033772337046911183,0.030961415567710062,-0.030019913331174264,618.0065009280856,280.48194965910574,13
QID/QQQ,0.85,-0.007420673124262089,-0.004821351046159883,0.023860930840612082,-0.02437631822264541,594.5776586244154,280.13556448882,13
QID/QQQ,0.9,-0.01905424175072823,-0.012405456750878452,0.017824390090744133,-0.019355034042240593,572.8588171728265,279.9411482156412,13
QID/QQQ,0.95,-0.029803943450715464,-0.019441477525813933,0.013358383358345199,-0.0208288995925634,552.6695017639463,279.87002147235296,13
RGTZ/RGTI,0.3,-0.3573972973042564,-0.24763045412305373,1.114694046344101,-0.6835436591742629,27345.804649782993,814.2820449342016,13
RGTZ/RGTI,0.35,-0.26794626439540625,-0.18182232079067207,0.9790579250042839,-0.6241930995224227,27575.70636222425,807.1237856119121,13
RGTZ/RGTI,0.4,-0.18853678504587124,-0.12577337408286726,0.8626379983292628,-0.5655323618613561,27646.80546084953,806.3175325959966,13
RGTZ/RGTI,0.45,-0.11871534068116929,-0.07809101487699144,0.7620906496958174,-0.5081152071763158,27594.357084217263,810.0253015022098,13
RGTZ/RGTI,0.5,-0.057689524552901994,-0.037509254048982976,0.6749843861576992,-0.4522888224750571,27446.553222213184,816.4551226225428,13
RGTZ/RGTI,0.55,-0.004545142375172229,-0.002926696367532955,0.5995470538354429,-0.39826442993822697,27225.81804790823,823.86528158595,13
RGTZ/RGTI,0.6,0.04161388982232128,0.026579154523633353,0.5344984452908371,-0.34616770847423317,26949.73864969496,832.129081313089,13
RGTZ/RGTI,0.65,0.08163890978747657,0.05178840866175505,0.47892636826204554,-0.2960559325606589,26632.226317274122,841.1147981821287,13
RGTZ/RGTI,0.7,0.11630883738500852,0.0733570596356623,0.43219380677327357,-0.24793841046214526,26284.272794415898,850.6951953851435,13
RGTZ/RGTI,0.75,0.14632019013201747,0.09183532811661177,0.39385196599639494,-0.2081425775259228,25914.557141506535,860.752586355942,13
RGTZ/RGTI,0.8,0.17228685776353636,0.10768445046040331,0.36354657026248544,-0.18690817347452338,25529.92780000376,871.181141822394,13
RGTZ/RGTI,0.85,0.19474492501622698,0.12129134176479295,0.34091531530781605,-0.17194905881041267,25135.783529205102,881.887541246118,13
RGTZ/RGTI,0.9,0.21415979927305528,0.1329810724028606,0.32549053647918635,-0.16602141129995052,24736.373768103746,892.7906711300298,13
RGTZ/RGTI,0.95,0.2309340876244499,0.1430273241066473,0.31663548189843654,-0.16294634855553325,24335.035393725542,903.8208109743956,13
RKLZ/RKLB,0.3,3.034770416451913,1.105887191743527,0.82605421864918,-0.26956853415781146,24940.909139247036,763.2830181092586,9
RKLZ/RKLB,0.35,2.224467734295904,0.86834053135432,0.7261787042943827,-0.23661633017176242,22337.200210593168,714.1859623970377,9
RKLZ/RKLB,0.4,1.6196683996571308,0.6722211958315947,0.6414820958772854,-0.20680025354113996,20160.578196324073,676.0145591037967,9
RKLZ/RKLB,0.45,1.159659444625877,0.5084187134279659,0.570319939838997,-0.17969311784428732,18320.79483330033,645.9431971244968,9
RKLZ/RKLB,0.5,0.8038095921537429,0.370172725137645,0.5115967889124189,-0.17003080826203798,16750.292633361772,621.9768765846813,9
RKLZ/RKLB,0.55,0.524312046114872,0.2523901676807274,0.46457426525139717,-0.18899945948758,15397.706353754907,602.6800629005176,9
RKLZ/RKLB,0.6,0.30174541048350667,0.1511801007818685,0.42868207012059345,-0.20695377584394659,14223.426621472046,587.0020719685173,9
RKLZ/RKLB,0.65,0.12229096577700194,0.06353148645172357,0.4033246323604111,-0.2239730632841478,13196.514400071535,574.162020766468,9
RKLZ/RKLB,0.7,-0.024051672435030813,-0.012913565760554135,0.3877145614175559,-0.24012856232141533,12292.517981951558,563.5714425913354,9
RKLZ/RKLB,0.75,-0.1446328408966049,-0.08002176294327723,0.3807892427757268,-0.2554844491588454,11491.904066174739,554.7812518738583,9
RKLZ/RKLB,0.8,-0.24493262526223414,-0.13928593827618407,0.3812466686513816,-0.27009869109288887,10778.913756592512,547.4447710313302,9
RKLZ/RKLB,0.85,-0.32909068518782425,-0.19191113129612059,0.38767583518729726,-0.2840237803961869,10140.717196322708,541.2915493554532,9
RKLZ/RKLB,0.9,-0.4002722053402461,-0.23887852565174927,0.39871062177960176,-0.2973073663869129,9566.781130268608,536.1085564053137,9
RKLZ/RKLB,0.95,-0.4609245373861156,-0.28099348280672476,0.41314383522164005,-0.32758164947831336,9048.390326946876,531.7264934018278,9
SMCZ/SMCI,0.3,-0.9977453347974039,-0.9808357127056363,1.0531398829240117,-0.9846818746040839,76390.55074667619,451.06461877834994,16
SMCZ/SMCI,0.35,-0.996158960229924,-0.9729218021121284,0.9024031748713989,-0.9773731353053803,78654.77150338213,446.42430610877165,16
SMCZ/SMCI,0.4,-0.994025269444393,-0.9639323160227329,0.7777512694718742,-0.9686390364493432,80749.33624996955,441.61030891653957,16
SMCZ/SMCI,0.45,-0.9913269412263295,-0.9540653363158912,0.6724192583401654,-0.9586028331868862,82653.63882768404,436.6529881238576,16
SMCZ/SMCI,0.5,-0.9880706038866861,-0.9435096591110305,0.5821025700131249,-0.9474094654974644,84358.73431643142,431.5836598045464,16
SMCZ/SMCI,0.55,-0.9842809801992659,-0.9324362975192372,0.5038926636251412,-0.9352115656252844,85863.94710619087,426.43320502287423,16
SMCZ/SMCI,0.6,-0.9799952909309538,-0.9209949968006758,0.4357575256440094,-0.9221600917410305,87174.24860251092,421.2309106746576,16
SMCZ/SMCI,0.65,-0.9752584865895165,-0.909313743323095,0.3762657847125557,-0.9094523712803237,88298.28980623324,416.0036773538729,16
SMCZ/SMCI,0.7,-0.9701210527707363,-0.8975034361705577,0.3244363633740812,-0.8975274544945744,89246.79065457387,411.2442494106707,16
SMCZ/SMCI,0.75,-0.9646341379444676,-0.885654536956699,0.27965394116579617,-0.8856806179735356,90031.77892603596,407.2226133267597,16
SMCZ/SMCI,0.8,-0.9588452591910744,-0.8738353347830222,0.24162616050162547,-0.8738633648368729,90666.03283774189,403.41965503262355,16
SMCZ/SMCI,0.85,-0.9528013881677045,-0.8621040177964867,0.2103562880366026,-0.8621338792557857,91162.11304116022,399.83657795859904,16
SMCZ/SMCI,0.9,-0.9465500355598532,-0.8505133418633896,0.18607970580387198,-0.8505449146604334,91530.0247158978,399.00674242841484,16
SMCZ/SMCI,0.95,-0.9401305667705009,-0.8390969319275864,0.16909530522158625,-0.8391300977364248,91782.90555186695,399.4568343863999,16
HIBS/SPHB,0.3,0.3834417352979649,0.2355243283035433,0.2979211871824777,-0.13937598861042966,13420.818422862834,344.20126096947996,12
HIBS/SPHB,0.35,0.30545172284760524,0.18968155982126933,0.25681756842184383,-0.12239599291006009,12335.71614180394,332.22004230329014,12
HIBS/SPHB,0.4,0.2407970642530306,0.15094934128496518,0.22156038230408745,-0.10767039352013608,11411.729697878505,323.4378539821847,12
HIBS/SPHB,0.45,0.18639252699932074,0.11780965640991581,0.19102875867053007,-0.09477806697361424,10615.651752504007,316.95093310767993,12
HIBS/SPHB,0.5,0.14001734963192658,0.08914070860001089,0.16438833256702629,-0.08339666808576851,9922.779508492753,312.4894679450029,12
HIBS/SPHB,0.55,0.10004942808853023,0.06410513934983708,0.14101186043334057,-0.07327524952591957,9314.357542417927,309.2949554257192,12
HIBS/SPHB,0.6,0.06527015874562969,0.04206069094624221,0.12042830514813052,-0.06421552853976009,8775.897933043721,306.8821685122267,12
HIBS/SPHB,0.65,0.03474558770304026,0.02250558468777153,0.10229155951508076,-0.056058758560700195,8296.034060812714,305.0644923860116,12
HIBS/SPHB,0.7,0.007750747545112624,0.005043657675304125,0.08636442835098984,-0.05076986497421987,7865.727501369925,303.7044835077589,12
