underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ASTS,ASTN,-2.009004,0.0,2577.0170915132703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.0170915132703
QBTS,QBTZ,-2.006812,0.0,1791.4151850137196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.4151850137196
IREN,IREZ,-2.017233,0.0,1475.2659175491165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.2659175491165
CRWV,CORD,-2.007455,0.0,948.0712520646124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0712520646124
CLSK,CLSZ,-2.025434,342.45757941,48.25608844630216,0.0,0.0,0.0,-0.10931163578324532,0.0,0.0,0.0,390.6043562205189
DKNG,DKUP,-1.0,0.0,345.7741219545164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.7741219545164
XLK,WEBS,-2.789294,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
COIN,CONI,-1.924942,0.0,200.60837042426093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.60837042426093
AXON,AXUP,-1.0,0.0,78.69186494279224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.69186494279224
QQQ,QID,-1.996857,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MSTR,SMST,-1.976148,0.0,22.150368609319344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.150368609319344
MSTR,MSTZ,-2.003263,0.0,22.150368609319344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.150368609319344
MSTR,MSDD,-1.991433,0.0,22.150368609319344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.150368609319344
RKLB,RKLZ,-2.020436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGTI,RGTZ,-1.99887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.994131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,SMCZ,-2.039615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,SNDQ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
