symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,2.577116,0.0,0.0,-103.09,-11.8,0.1141721649039876,0.0,0.0,47.68580311490399
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,2.045034,0.0,0.0,-1.9100000000000001,0.0,0.03145434269266859,0.0,0.0,0.16648834269266824
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,4.966712,0.0,0.0,0.0,-30.04,5.736240011523148,0.0,0.0,-19.33704798847685
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,2.097413,0.0,0.0,-147.3,-6.640000000000001,0.04262172651324277,0.0,0.0,-47.37610301348676
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-193.772151,0.0,0.0,0.0,-5.81,6.322104448291022,0.0,0.0,-193.260046551709
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-192.768751,0.0,0.0,0.0,-5.609999999999999,4.517793793936051,0.0,0.0,-193.86095720606397
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-272.039684,0.0,0.0,0.0,-10.76,4.649345029260076,0.0,0.0,-278.15033897073994
SDS,PROSHARES ULTRASHORT S&P500,0.0,-322.061061,0.0,0.0,0.0,-10.37,6.2330930271294775,0.0,0.0,-326.1979679728705
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-413.928574,0.0,0.0,0.0,-22.29,4.883573396264467,0.0,0.0,-431.3350006037356
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-511.561031,0.0,0.0,0.0,-17.4,4.94898040834805,0.0,0.0,-524.012050591652
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1785.957632,0.0,0.0,0.0,-47.85,7.4721265488747965,0.0,0.0,-1826.3355054511253
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2685.569378,0.0,0.0,0.0,-24.59,9.388575211423161,0.0,0.0,-2704.1767610885768
