underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SOXX,SOXX,6765.8,6765.8,1
MSTR,"MSTR, MSTW, MTYY",4260.875594090801,35095.9244059092,3
DKNG,DKNG,3311.6800000000003,3311.6800000000003,1
XBI,XBI,2543.31,2543.31,1
META,"FBL, FBYY, META",2074.073816985,27478.566183015,3
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1904.8803430760008,67181.279656924,5
MARA,"MAAY, MARA, MARO",1569.8841767999993,17447.5558232,3
MSFT,"MSFL, MSFT, MSFU, MSFW, MSFX",1418.9801322721978,57349.5198677278,5
COPX,"COPX, COPZ",1365.1459785880006,11522.814021412,2
QBTS,"QBTS, QBTX",1339.7350719999995,20427.064928,2
LEU,"LEU, LEUX",1235.05186272,20861.708137280002,2
ETHA,"ETHA, ETHT, ETHU, ETU",1218.2495843199995,47225.75041568,4
NFLX,"NFLU, NFLW, NFLX",1165.9173431200024,57169.28265688,3
NBIS,"NBIS, NEBX",1000.3512098399988,22948.76879016,2
OKLO,"OKLL, OKLO",975.85228362,11384.74771638,2
WULF,"WULF, WULX",958.3356096000025,16912.0643904,2
RKT,"RKT, RKTL",933.3224835000001,12215.1975165,2
GLXY,"GLXU, GLXY",886.0965141999995,11587.1434858,2
BA,"BA, BOEG, BOEU",845.9818799960012,29640.538120004,3
HOOD,"HOOD, HOOW",820.5079719999999,8916.492028,2
CMG,"CMG, CMGG",737.0799010800001,12580.04009892,2
HUT,"HUT, HUTG",729.8068254335994,12597.393174566401,2
LAC,"LAC, LACG",703.4678346860001,10724.132165314,2
MRVL,"MRVL, MRVU",672.6943409099986,21232.30565909,2
CIFR,"CIFG, CIFR",667.6578105599992,10980.322189440001,2
TEM,"TEM, TEMT",653.3048315200003,13077.275168479999,2
QCOM,"QCMU, QCOM",640.4528639999999,14755.007136,2
FIG,"FIG, FIGG",616.8574196352001,14438.1025803648,2
AMD,"AMD, AMDG, AMDL, AMUU",616.8469123267996,49647.073087673205,4
XRPZ,"UXRP, XRPZ, XXRP",612.8646436800009,37778.495356319996,3
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",608.7152660400025,69359.94473396,5
NU,"NU, NUG",581.3447185680006,15092.995281431999,2
CORZ,"CORZ, COZX",550.9945488000003,15897.105451200001,2
GDXJ,"GDXJ, JNUG",549.0085785599999,3640.31142144,2
CRML,"CRML, CRMU",533.9158875880021,33264.804112412,2
AMZN,"AMZN, AMZU, AMZZ",488.25666111999817,34350.16333888,3
UPST,"UPST, UPSX",445.53652829999965,7148.483471699999,2
CRDO,"CRDO, CRDU",438.804575520001,11157.275424479998,2
AAPL,"AAPB, AAPL, AAPU",434.66927961999954,30557.89072038,3
KWEB,"CWEB, KWEB",430.1067341800008,15413.99326582,2
BMNR,"BMNG, BMNR",365.0192213999999,18261.6807786,2
MRNA,"MRNA, MRNX",360.8115539745013,16826.3884460255,2
UPS,"UPS, UPSG",360.33307086000013,3706.94692914,2
BULL,"BULG, BULL",360.0558178000001,4420.1641822,2
SNAP,"SNAG, SNAP",338.50859123199984,3708.611408768,2
EWW,"EWW, MEXX",338.10815030000003,4583.7318497,2
U,"U, UNX",322.0848076799998,5354.39519232,2
SOEZ,"SOEZ, SOLT",312.1666239999995,17756.793376,2
XYZ,"XYZ, XYZG",297.46176371840033,3867.0182362816004,2
BE,"BE, BEX",296.96621044000085,7532.0337895600005,2
AAL,"AAL, AALG",292.7142727928999,3768.0857272071003,2
SMCI,"SMCI, SMCL",286.8650070276003,7179.2349929724005,2
ACHR,"ACHR, ARCX",280.6954421199998,3866.20455788,2
ASML,"ASML, ASMU",270.94852447999983,15991.091475520001,2
EWY,"EWY, KORU",263.6539465199994,4747.78605348,2
ZETA,"ZETA, ZETX",263.50816762019986,4213.6918323798,2
NEM,"NEM, NEMG",262.6434632815001,3785.8765367185006,2
TSM,"TSM, TSMG, TSMU",250.21487425129908,26915.3851257487,3
ADBE,"ADBE, ADBG",248.6710811999999,3687.3289188,2
INTC,"INTC, INTW",244.8385659000005,16236.141434099998,2
IREN,"IREG, IREN",234.93964320000123,17746.5203568,2
AVGO,"AVGG, AVGO, AVL",219.239374347002,33269.340625653,3
ISRG,"ISRG, ISUL",219.02010564870034,5513.7398943513,2
SOFI,"SOFA, SOFI",217.1229997849996,16206.957000215,2
LLY,"ELIL, LLY",214.57952195259963,3457.6204780474,2
OSCR,"OSCG, OSCR",207.10461827500012,4023.615381725,2
RBLX,"RBLU, RBLX",206.05651576000037,13895.28348424,2
OPEN,"OPEG, OPEN",197.07093558160068,7775.7290644183995,2
FCX,"FCX, FCXG",196.08996630560023,4350.810033694401,2
CSCO,"CSCL, CSCO",182.30970057749983,16579.2902994225,2
ASHR,"ASHR, CHAU",178.24338704000002,15994.07661296,2
ORLY,"ORLG, ORLY",171.34571435880002,4214.6542856412,2
SHOP,"SHOP, SHPU",165.02077305199964,4289.979226948,2
UUUU,"UUUG, UUUU",159.5829034964995,6576.017096503501,2
SBUX,"SBU, SBUX",157.84443922719993,4289.835560772801,2
PYPL,"PYPG, PYPL",146.41770983000015,4312.582290169999,2
UNH,"UNH, UNHG",136.93500700000095,16354.204993,2
LRCX,"LRCU, LRCX",128.6758149999996,4365.524185,2
RDDT,"RDDT, RDTL",128.45699474199955,6439.883005258,2
UEC,"UEC, UECG",127.03466735999973,14864.20533264,2
KLAC,"KLAC, KLAG",124.24620217919983,17664.073797820798,2
RTX,"RTX, RTXG",112.3765938831998,4387.943406116799,2
SATS,"SATG, SATS",107.0194266943995,6573.4805733056,2
TER,"TER, TERG",103.49659987429914,19100.9834001257,2
URA,"URA, URAA",99.48716017999959,14719.652839819999,2
VALE,"VALE, VALG",90.9498518675,4433.5701481324995,2
LMT,"LMT, LMTL",83.9663988599998,3769.71360114,2
FXI,"FXI, YINN",80.01206464000279,18092.38793536,2
ARKK,"ARKK, TARK",74.8087953600002,4495.431204639999,2
NOW,"NOW, NOWL",68.35425789999954,4480.0457421,2
ORCL,"ORCL, ORCU",61.34199360000002,4525.6580064,2
COIN,"COIN, CONX",59.91977549999956,10054.580224500001,2
MP,"MP, MPG",46.99184006999985,4786.36815993,2
APP,"APP, APPX",45.506118960000094,6150.4738810399995,2
GOOGL,"GGLL, GOOGL, GOOX",39.975961679996544,33190.544038320004,3
CLS,"CLS, CSEX",29.829908699999805,3253.1300913000005,2
BABA,"BABA, BABX",11.670887850002146,15582.209112149998,2
BIDU,"BIDG, BIDU",10.844837808000193,4620.215162192,2
LITE,"LITE, LITX",9.083363949999693,5597.39663605,2
DNN,"DNN, DNNG",5.738767143999667,4571.361232855999,2
CLSK,"CLSK, CLSX",0.8760239999992336,11558.723976000001,2
NOK,"LNOK, NOK",-3.3006847681999716,4400.6606847682,2
CRWV,"CRWV, CWVX",-27.64656589000151,17419.84656589,2
APH,"APH, APHU",-31.441792942399843,4121.3617929424,2
DELL,"DELL, DLLL",-32.981401919999826,4807.70140192,2
QQQ,TQQY,-59.1848476416,59.1848476416,1
CRM,"CRM, CRMG",-63.44890719000068,19886.128907190003,2
GEV,"GEV, GEVX",-66.84178249999968,17236.2417825,2
KTOS,"KTOS, KTUP",-67.1537142000002,5091.313714200001,2
SNOW,"SNOU, SNOW",-74.91690530000051,17746.4169053,2
RDW,"RDW, RDWU",-82.92652749999979,9174.5265275,2
UBER,"UBER, UBRL",-121.98554879999938,17140.5055488,2
CRWD,"CRWD, CRWL",-124.22595193439975,4482.3259519344,2
OKTA,"OKTA, OKTG",-130.23166439499983,5149.751664395,2
WDC,"WDC, WDCX",-140.43623236000076,5018.83623236,2
ASTS,"ASTS, ASTX",-154.26737839999987,19572.6273784,2
VRT,"VRT, VRTL",-156.9054381599999,17627.765438159997,2
ALAB,"ALAB, LABX",-235.94025087999944,18934.260250879997,2
PANW,"PALU, PANG, PANW",-310.6414604510046,38822.121460451,3
PLUG,"PLUG, PLUL",-378.6925667199994,20043.012566719997,2
COST,"COST, COTG",-397.1202135552003,16075.840213555199,2
CEG,"CEG, CEGX",-421.5278335799976,22626.927833579997,2
XOP,"GUSH, XOP",-454.70683173999896,21604.626831740003,2
FIGR,"FGRU, FIGR",-470.5296051391997,18186.2096051392,2
MU,"MU, MUU",-489.89642744999946,18959.09642745,2
XLE,"ERX, XLE",-536.6257000000005,18182.4857,2
XOM,"XOM, XOMX",-540.7066425599987,18190.78664256,2
PBR,"PBR, PBRG",-566.0864331600001,6062.14643316,2
RCAT,"RCAT, RCAX",-585.6603747600002,25167.660374760002,2
CRCL,"CRCG, CRCL",-1088.7247657799999,28719.44476578,2
SNDK,SNXX,-2983.9805954,2983.9805954,1
TSLA,"TSLA, TSLI, TSLL, TSLR, TSYY",-7428.723583819999,32566.643583819998,5
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVYY",-7482.794747744798,59437.9947477448,6
GDX,"GDX, GDXU, NUGT",-9184.516169399998,21872.356169399998,3
