underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,"GDX, GDXU, NUGT",-170.39822705,2539.8975,0.0,0.0,0.0,-11.190000000000001,10.29195922386208,0.0,0.0,2368.6012321738617
BLSH,BLSH,1605.893959,137.51231499999994,0.0,0.0,0.0,-34.79,7.111425512293636,0.0,0.0,1715.7276995122936
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
CRWV,"CRWG, CRWV, CWVX",181.83653006,659.0052549999999,0.0,0.0,0.0,-37.120000000000005,5.963451220478913,0.0,0.0,809.685236280479
SOXX,"SOXL, SOXX",945.01051609,-168.24927,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,775.45124609
XRPZ,"GXRP, UXRP, XXRP",-1439.7644517400004,1910.818255,0.0,0.0,-11.16,-34.35,12.697288099875923,0.0,0.0,438.24109135987555
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",261.39657538000006,613.099262,0.0,0.0,-347.66999999999996,-128.45,13.67174472865947,0.0,0.0,412.0475821086593
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
IREN,"IREG, IREN",0.0,371.30158099999994,0.0,0.0,0.0,-36.89,5.988120490116783,0.0,0.0,340.3997014901165
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVDY",-127.85521012999999,666.181458,0.0,0.0,-122.42,-117.27000000000001,22.879948943704363,0.0,0.0,321.5161968137045
META,"FBL, FBY, FBYY, META, METU, METW",666.85666064,353.456995,0.0,0.0,-668.9200000000001,-97.80000000000001,19.443807741582603,0.0,0.0,273.0374633815825
MU,"MU, MUU",23.55845,254.67122500000005,0.0,0.0,0.0,-16.1,6.680238897881636,0.0,0.0,268.80991389788187
MSFT,"MSFL, MSFO, MSFT, MSFU, MSFW, MSFX",631.76421974,-158.8212349999999,66.43,0.0,-227.45000000000002,-101.42,21.01158283105338,0.0,0.0,231.5145675710528
INTC,"INTC, INTW",-62.22877602,304.353211,0.0,0.0,0.0,-19.96,5.492264074778062,0.0,0.0,227.65669905477804
NBIS,"NBIS, NEBX",-50.607662499999996,290.894192,0.0,0.0,0.0,-21.62,7.530857704371263,0.0,0.0,226.19738720437135
MRNA,"MRNA, MRNX",-1.8364709200000107,227.14243,0.0,0.0,0.0,-20.01,5.64291453988813,0.0,0.0,210.9388736198881
COIN,"COIA, COIG, COIN, COIW, CONX, CONY",1741.2357913199999,-1341.920552,0.0,0.0,-165.33,-30.88,3.404850684130613,0.0,0.0,206.51009000413046
CRML,"CRML, CRMU",0.0,216.00824399999965,0.0,0.0,0.0,-30.84,11.232176490027046,0.0,0.0,196.4004204900266
BMNR,"BMNG, BMNR",0.0,216.1022,0.0,0.0,0.0,-30.07,6.091821526181675,0.0,0.0,192.12402152618168
VRT,"VRT, VRTL",-261.38572544000004,461.7162720000001,0.0,0.0,0.0,-16.83,6.080599534127259,0.0,0.0,189.5811460941277
AVGO,"AVGG, AVGO, AVL",0.0,234.21900600000004,0.0,0.0,0.0,-57.72,11.296354816849199,0.0,0.0,187.7953608168492
SNOW,"SNOU, SNOW, SNOY",734.35125347,-412.5079569999998,0.0,0.0,-114.75,-33.739999999999995,6.087862429228172,0.0,0.0,179.4411588992284
XLK,"WEBS, XLK",174.73186271000003,0.0,0.0,0.0,0.0,-1.67,0.0,0.0,0.0,173.06186271000004
CORZ,"CORZ, COZX",-11.887826,189.994459,0.0,0.0,0.0,-14.62,5.224369731610425,0.0,0.0,168.7110027316104
APP,"APP, APPX",0.0,169.37757100000022,0.0,0.0,0.0,-17.52,2.0861983574444762,0.0,0.0,153.9437693574448
HOOD,"HOOD, HOOW, HOOY",1490.68620305,-781.3802559999999,0.0,0.0,-547.06,-16.8,5.235509811314078,0.0,0.0,150.68145686131402
WULF,"WULF, WULX",0.0,159.498986,0.0,0.0,0.0,-19.97,5.465192042851168,0.0,0.0,144.99417804285116
XPEV,XPEV,142.620679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.620679
FIGR,"FGRU, FIGR",0.0,164.52263700000003,0.0,0.0,0.0,-29.43,6.379538658233755,0.0,0.0,141.47217565823382
TSM,"TSM, TSMG, TSMU, TSMY",82.82289362,217.20237899999995,0.0,0.0,-138.64,-46.790000000000006,9.116148384846685,0.0,0.0,123.71142100484667
PLUG,"PLUG, PLUL",0.0,130.93319899999983,0.0,0.0,0.0,-20.93,7.002523041955346,0.0,0.0,117.0057220419551
SOEZ,"SOEZ, SOLT",13.2908996,122.43932700000005,0.0,0.0,-12.1,-14.040000000000001,5.950113159363142,0.0,0.0,115.5403397593634
UEC,"UEC, UECG",-18.90443527,142.23856,0.0,0.0,0.0,-13.56,5.032039532020877,0.0,0.0,114.80616426202096
ALAB,"ALAB, LABX",-0.72220676,130.69927599999983,0.0,0.0,0.0,-24.28,6.572155551050969,0.0,0.0,112.26922479105087
CRDO,"CRDO, CRDU",-2.23982661,121.71292899999997,0.0,0.0,0.0,-13.59,3.670533393827672,0.0,0.0,109.55363578382764
XBI,"LABU, XBI",166.8326715,-57.264457,0.0,0.0,0.0,-4.41,0.0,0.0,0.0,105.15821450000001
CMG,"CMG, CMGG",567.93314174,-446.639041,0.0,0.0,0.0,-23.47,4.041063912500293,0.0,0.0,101.8651646525002
RKT,"RKT, RKTL",12.05931748,97.14004100000011,0.0,0.0,0.0,-11.83,3.8449520927172265,0.0,0.0,101.2143105727173
LEU,"LEU, LEUX",0.0,113.631403,0.0,0.0,0.0,-21.23,6.704962775753347,0.0,0.0,99.10636577575337
LLY,"ELIL, LLY",214.68161264999998,-102.58242100000001,8.65,0.0,0.0,-25.65,1.1148270938729676,0.0,0.0,96.21401874387294
LITE,"LITE, LITX",0.0,94.581961,0.0,0.0,0.0,-4.47,1.9087625536351822,0.0,0.0,92.02072355363521
KLAC,"KLAC, KLAG",0.0,98.33446599999999,11.4,0.0,0.0,-24.54,6.011178816856331,0.0,0.0,91.20564481685632
CSCO,"CSCL, CSCO",80.66342015000001,24.75939600000001,3.69,0.0,0.0,-27.57,5.590504287458809,0.0,0.0,87.13332043745882
XOM,"XOM, XOMO, XOMX",-259.80667828,501.6552919999999,38.11,0.0,-163.23,-43.8,6.381299773775141,0.0,0.0,79.30991349377496
MRVL,"MRVL, MRVU",0.0,77.420885,0.0,0.0,0.0,-9.91,7.044625990247096,0.0,0.0,74.55551099024717
CRM,"CRM, CRMG",0.0,84.39200600000004,0.0,0.0,0.0,-19.45,6.820472842386451,0.0,0.0,71.76247884238649
SPOT,"SPOG, SPOT",79.99968931000001,0.0,0.0,0.0,0.0,-8.41,0.0,0.0,0.0,71.58968931000001
BE,"BE, BEX",0.0,78.02606600000001,0.0,0.0,0.0,-8.97,2.4787223422967366,0.0,0.0,71.53478834229676
GLXY,"GLXU, GLXY",5.840784750000012,75.75096099999996,0.0,0.0,0.0,-15.25,3.65148877227547,0.0,0.0,69.99323452227543
CRWD,"CRWD, CRWL",583.27702275,-492.904903,0.0,0.0,0.0,-22.69,1.575461198383962,0.0,0.0,69.25758094838409
ISRG,"ISRG, ISUL",282.58692575,-204.832328,0.0,0.0,0.0,-10.31,1.8076690607362187,0.0,0.0,69.25226681073627
RCAT,"RCAT, RCAX",0.0,60.58653600000014,0.0,0.0,0.0,-1.98,8.79068331115171,0.0,0.0,67.39721931115184
CIFR,"CIFG, CIFR",0.0,73.968392,0.0,0.0,0.0,-13.16,3.531623698993513,0.0,0.0,64.34001569899351
CNC,"CNC, CNCG",73.47769074999997,0.0,0.0,0.0,0.0,-10.69,0.0,0.0,0.0,62.78769074999991
CELH,CELH,-1139.9782197,1220.87629,0.0,0.0,0.0,-22.4,4.282159264910244,0.0,0.0,62.780229564910215
GOOGL,"GGLL, GOOGL, GOOX, GOOY",418.10502851,-200.90761199999997,11.34,0.0,-118.94,-58.76,11.356929000237812,0.0,0.0,62.194345510237895
AMD,"AMD, AMDG, AMDL, AMDY, AMUU",927.3367253399999,-693.5168749999998,0.0,0.0,-126.77000000000001,-63.56,16.82740438971314,0.0,0.0,60.31725472971334
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",-86.13404950000002,505.34311599999995,0.0,0.0,-299.99,-84.96000000000001,25.35909449981337,0.0,0.0,59.618160999813426
COST,"COST, COTG",-26.804813,108.520331,7.8,0.0,0.0,-36.47,5.612456797463067,0.0,0.0,58.657974797463055
AXON,AXON,0.0,61.420007,0.0,0.0,0.0,-5.05,1.1361789133049702,0.0,0.0,57.50618591330497
MARA,"MAAY, MARA, MARO",-80.81654759,2654.270314,-9.29,0.0,-2399.83,-141.92000000000002,31.012562080891357,0.0,0.0,53.42632849089159
UNH,"UNH, UNHG",-10.70132582,20.2255439999999,64.09,0.0,0.0,-26.1,5.562736000550438,0.0,0.0,53.07695418055039
URA,"URA, URAA",0.0,49.307102999999984,0.0,0.0,0.0,-5.76,5.1210782572993425,0.0,0.0,48.66818125729935
HUT,"HUT, HUTG",0.0,52.72818500000005,0.0,0.0,0.0,-11.129999999999999,4.061432783723149,0.0,0.0,45.659617783723206
