bucket,etf,underlying,w_book,frac_sleeve
inverse_decay_bucket4,SMZ,SMR,0.11255186730489455,0.9004149384391564
core_leveraged,CRMU,CRML,0.1011502261280879,0.1498521868564265
core_leveraged,SNXX,SNDK,0.09994195567714942,0.14806215655873986
whitelist_stock,FBYY,META,0.09970267526783753,0.4985133763391876
core_leveraged,RCAX,RCAT,0.09310736868977207,0.13793684250336602
whitelist_stock,XBTY,IBIT,0.089497844964364,0.4474892248218199
core_leveraged,TXXS,TSUI,0.05536014587172723,0.08201503092107737
core_leveraged,OPEG,OPEN,0.05432750801758552,0.08048519706308965
core_leveraged,NVTX,NVTS,0.02626863511786658,0.03891649647091345
core_leveraged,RDWU,RDW,0.018123826676944666,0.02685011359547358
core_leveraged,LACG,LAC,0.01724956663471666,0.025554913532913566
core_leveraged,ONDG,ONDS,0.008767347721756759,0.012988663291491493
core_leveraged,SMU,SMR,0.006971339295169292,0.010327910066917469
whitelist_stock,SMYY,SMCI,0.005820225858230019,0.02910112929115009
core_leveraged,ONDL,ONDS,0.0056149044926311915,0.008318377026120283
core_leveraged,USGG,USAR,0.005045169441624589,0.007474325098703094
core_leveraged,ASTX,ASTS,0.0046420617612477994,0.0068771285351819245
core_leveraged,OPEX,OPEN,0.00389013212720437,0.005763158706969437
core_leveraged,BMNG,BMNR,0.0035450792728832837,0.00525196929316042
core_leveraged,CRCG,CRCL,0.00353472144250704,0.005236624359269688
core_leveraged,BEX,BE,0.002314773579702372,0.003429294192151662
core_leveraged,OKLL,OKLO,0.0008298779352053446,0.0012294487928968068
core_leveraged,OSCX,OSCR,0.0008298770731623796,0.0012294475157961179
core_leveraged,CLSX,CLSK,0.0008298760276643468,0.0012294459669101433
core_leveraged,BMNU,BMNR,0.0008298759912324568,0.001229445912936973
whitelist_stock,IOYY,IONQ,0.0008298759498939508,0.0041493797494697535
core_leveraged,GLXU,GLXY,0.0008298758291426143,0.001229445672803873
core_leveraged,PLUL,PLUG,0.0008298757617070134,0.001229445572899279
core_leveraged,CIFG,CIFR,0.0008298757348906958,0.0012294455331714011
core_leveraged,CRCA,CRCL,0.0008298756830864643,0.0012294454564243916
core_leveraged,FGRU,FIGR,0.000829875639951029,0.001229445392520043
whitelist_stock,COYY,COIN,0.0008298756372202262,0.004149378186101131
core_leveraged,LITX,LITE,0.000829875632880088,0.0012294453820445746
core_leveraged,LEUX,LEU,0.0008298756300769793,0.0012294453778918212
core_leveraged,UUUG,UUUU,0.0008298756226608186,0.0012294453669049164
whitelist_stock,MAAY,MARA,0.0008298756116840904,0.004149378058420451
core_leveraged,SATG,SATS,0.000829875606197771,0.0012294453425152163
core_leveraged,KEEX,KEEL,0.0008298756018520351,0.001229445336077089
core_leveraged,UECG,UEC,0.0008298756002635298,0.0012294453337237479
core_leveraged,BAIG,BBAI,0.0008298755943520395,0.0012294453249659843
