ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
GGLL,GOOGL,1.993598,500,ols,0.054786,-0.018386,0.073172,65000,0.073172,False,False,False,,True,False,False,False,False,True,False,False,False,0.596596,0.200432,0.299093,0.088599,0.200432,0.12725999999999998,0.12725999999999998,0.4983995,0.5980793999999999,0.5,0.5980793999999999
HODU,HOOD,2.0088,87,ols,0.095324,-0.058924000000000004,0.154248,10000,0.154248,False,False,False,,True,False,False,False,False,True,False,False,False,1.426244,0.678107,0.706436,0.505659,0.565195,0.5238590000000001,0.410947,0.5022,0.60264,0.5022,0.60264
LINT,INTC,1.989292,87,ols,0.086522,-0.050122,0.136644,25000,0.136644,False,False,False,,True,False,False,False,False,True,False,False,False,1.42166,0.627169,0.623723,0.382804,0.467168,0.490525,0.33052400000000004,0.497323,0.5967876,0.5,0.5967876
ELIL,LLY,1.991542,251,ols,0.09654299999999999,-0.060143,0.156686,25000,0.156686,False,False,False,,True,False,False,False,False,True,False,False,False,0.844698,0.28634,0.373878,0.138016,0.285751,0.129654,0.12906499999999999,0.4978855,0.5974626,0.5,0.5974626
LMTL,LMT,1.988793,161,ols,0.185731,-0.149331,0.33506199999999997,25000,0.33506199999999997,False,False,False,,False,True,False,False,True,False,True,False,False,0.479215,0.161988,0.241999,0.057583,0.124286,-0.17307399999999998,-0.21077599999999996,0.49719825,0.5966378999999999,0.5,0.5966378999999999
METU,META,1.999395,452,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.716518,0.242966,0.358048,0.128082,0.242966,0.242966,0.242966,0.49984875,1.0,0.5,1.0
MRVU,MRVL,2.018906,30,ols,0.12292,-0.08651999999999999,0.20944,25000,0.20944,False,False,False,,True,False,False,False,False,True,False,False,False,1.349536,0.516368,0.632208,0.411093,0.423626,0.3069280000000001,0.21418600000000002,0.5047265,0.6056718,0.5047265,0.6056718
MSFU,MSFT,1.992492,500,ols,0.039758,-0.003358,0.043116,100000,0.043116,False,False,False,,True,False,False,False,False,True,False,False,False,0.480433,0.166187,0.240883,0.057373,0.166187,0.123071,0.123071,0.498123,0.5977475999999999,0.5,0.5977475999999999
MUU,MU,1.994537,365,ols,0.040384,-0.003984,0.044368000000000005,200000,0.044368000000000005,False,False,False,,True,False,False,False,False,True,False,False,False,1.260738,0.514363,0.60474,0.362719,0.514363,0.469995,0.469995,0.49863425,0.5983611,0.5,0.5983611
NFXL,NFLX,1.997604,370,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.697018,0.233985,0.32985,0.10841,0.233985,0.233985,0.233985,0.499401,1.0,0.5,1.0
NVDU,NVDA,1.987592,500,ols,0.053493000000000006,-0.017093,0.07058600000000001,5000,0.07058600000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.982273,0.359172,0.493942,0.239457,0.359172,0.288586,0.288586,0.496898,0.5962776,0.5,0.5962776
ORCU,ORCL,2.004831,87,ols,0.139442,-0.103042,0.242484,100000,0.242484,False,False,False,,True,False,False,False,False,True,False,False,False,1.08097,0.408206,0.51324,0.265327,0.314654,0.165722,0.07216999999999998,0.50120775,0.6014493,0.50120775,0.6014493
PALU,PANW,2.006534,251,ols,0.054542,-0.018142000000000002,0.072684,200000,0.072684,False,False,False,,True,False,False,False,False,True,False,False,False,0.728348,0.245211,0.344679,0.119971,0.244714,0.172527,0.17203,0.5016335,0.6019602,0.5016335,0.6019602
PLTU,PLTR,1.992084,322,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.286919,0.509142,0.626447,0.387788,0.509142,0.509142,0.509142,0.498021,1.0,0.5,1.0
QCMU,QCOM,2.002473,190,ols,0.032095,0.004305,0.02779,10000,0.02779,False,False,False,,True,False,False,False,False,True,False,False,False,0.648495,0.23375,0.383761,0.147819,0.212608,0.20596,0.18481799999999998,0.50061825,0.6007419,0.50061825,0.6007419
SHPU,SHOP,2.013576,161,ols,0.149857,-0.113457,0.263314,40000,0.263314,False,False,False,,True,False,False,False,False,True,False,False,False,1.020743,0.360736,0.577898,0.340798,0.353536,0.09742200000000001,0.09022200000000002,0.503394,0.6040728,0.503394,0.6040728
SOFA,SOFI,1.98696,31,ols,0.038345,-0.0019450000000000001,0.04029,20000,0.04029,False,False,False,,True,False,False,False,False,True,False,False,False,0.828292,0.367582,0.573439,0.322428,0.327983,0.327292,0.28769300000000003,0.49674,0.596088,0.5,0.596088
TSLL,TSLA,1.993682,500,ols,0.060708000000000005,-0.024308,0.08501600000000001,100000,0.08501600000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.248359,0.500531,0.626061,0.388246,0.500531,0.41551499999999997,0.41551499999999997,0.4984205,0.5981046,0.5,0.5981046
TSMX,TSM,1.993349,370,ols,0.222787,-0.186387,0.40917400000000004,250000,0.40917400000000004,False,False,False,,False,True,False,False,False,False,True,False,False,0.805133,0.28068,0.407184,0.164148,0.28068,-0.12849400000000005,-0.12849400000000005,0.49833725,0.5980047,0.5,0.5980047
XOMX,XOM,1.975754,233,ols,0.049631999999999996,-0.013231999999999999,0.06286399999999999,15000,0.06286399999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.433809,0.137059,0.227043,0.049689,0.130472,0.074195,0.06760800000000002,0.4939385,0.5927262,0.5,0.5927262
YINN,FXI,2.973008,500,ols,0.018866,0.017534,0.0013319999999999999,1000000,0.0013319999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.858632,0.371887,0.288113,0.243456,0.371887,0.370555,0.370555,0.743252,0.8919024,0.743252,0.8919024
MEXX,EWW,2.956329,500,ols,0.04459,-0.00819,0.052779999999999994,10000,0.052779999999999994,False,False,False,,True,False,False,False,False,True,False,False,False,0.739052,0.298658,0.249348,0.179795,0.298658,0.24587799999999999,0.24587799999999999,0.73908225,0.8868987,0.73908225,0.8868987
KORU,EWY,2.92817,500,ols,0.111786,-0.075386,0.187172,65000,0.187172,False,False,False,,True,False,False,False,False,True,False,False,False,0.894782,0.377603,0.305254,0.263048,0.377603,0.19043100000000002,0.19043100000000002,0.7320425,0.878451,0.7320425,0.878451
HIBL,SPY,4.475978,500,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.80462,0.399535,0.165913,0.214139,0.399535,0.399535,0.399535,1.0,1.0,1.0,1.0
LABU,XBI,2.989208,500,ols,0.175153,-0.138753,0.313906,85000,0.313906,False,False,False,,False,True,False,False,True,False,True,False,False,0.782265,0.325695,0.261503,0.20331,0.325695,0.011788999999999994,0.011788999999999994,0.747302,0.8967624,0.747302,0.8967624
SOXL,SOXX,2.960707,500,ols,0.021591,0.014809000000000001,0.006781999999999998,5200000,0.006781999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.120894,0.542689,0.378276,0.415332,0.542689,0.535907,0.535907,0.74017675,0.8882121000000001,0.74017675,0.8882121000000001
CHAU,ASHR,1.966628,500,ols,0.042252,-0.005852,0.048104,70000,0.048104,False,False,False,,True,False,False,False,False,True,False,False,False,0.516987,0.120557,0.262402,0.065446,0.120557,0.07245299999999999,0.07245299999999999,0.491657,0.5899884,0.5,0.5899884
CWEB,KWEB,1.987207,500,ols,0.017145999999999998,0.019254,0.0,500000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.705915,0.196333,0.354955,0.123586,0.196333,0.196333,0.196333,0.49680175,0.5961620999999999,0.5,0.5961620999999999
ERX,XLE,1.986962,500,ols,0.150139,-0.113739,0.263878,25000,0.263878,False,False,False,,True,False,False,False,False,True,False,False,False,0.440067,0.104786,0.221146,0.047953,0.104786,-0.159092,-0.159092,0.4967405,0.5960886,0.5,0.5960886
NUGT,GDX,1.977907,500,ols,0.025024,0.011375999999999999,0.013648000000000002,200000,0.013648000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.770499,0.215418,0.3892,0.146494,0.215418,0.20177,0.20177,0.49447675,0.5933721,0.5,0.5933721
JNUG,GDXJ,1.975046,500,ols,0.044576000000000005,-0.008176,0.05275200000000001,65000,0.05275200000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.8602,0.251302,0.434463,0.181751,0.251302,0.19855,0.19855,0.4937615,0.5925138,0.5,0.5925138
GUSH,XOP,2.009491,500,ols,0.040107,-0.003707,0.043814,100000,0.043814,False,False,False,,True,False,False,False,False,True,False,False,False,0.581753,0.145848,0.289269,0.084872,0.145848,0.10203400000000001,0.10203400000000001,0.50237275,0.6028473,0.50237275,0.6028473
URAA,URA,1.933134,439,ols,0.029125,0.007275,0.02185,70000,0.02185,False,False,False,,True,False,False,False,False,True,False,False,False,0.879427,0.379898,0.438102,0.173112,0.379898,0.35804800000000003,0.35804800000000003,0.4832835,0.5799401999999999,0.5,0.5799401999999999
MSTU,MSTR,1.965858,381,ols,0.237846,-0.20144600000000001,0.439292,1700000,0.439292,False,False,False,,False,True,False,False,False,False,True,False,False,1.720455,1.093204,0.883892,0.741709,1.093204,0.653912,0.653912,0.4914645,0.5897574,0.5,0.5897574
NVDX,NVDA,1.997648,500,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.987781,0.411783,0.493942,0.243119,0.411783,0.411783,0.411783,0.499412,1.0,0.5,1.0
TSLT,TSLA,1.992534,500,ols,0.122415,-0.086015,0.20843,75000,0.20843,False,False,False,,True,False,False,False,False,True,False,False,False,1.247917,0.534536,0.626061,0.387574,0.534536,0.326106,0.326106,0.4981335,0.5977602,0.5,0.5977602
BTCL,IBIT,2.006025,430,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.006131,0.431834,0.501517,0.253797,0.431834,0.431834,0.431834,0.50150625,1.0,0.50150625,1.0
ETU,ETHA,1.989222,355,ols,0.037378999999999996,-0.000979,0.038357999999999996,100000,0.038357999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,1.523683,0.750542,0.752164,0.556637,0.750542,0.712184,0.712184,0.4973055,0.5967666,0.5,0.5967666
CCUP,CRCL,1.982721,158,ols,0.21551700000000001,-0.179117,0.39463400000000004,200000,0.39463400000000004,False,False,False,,False,True,False,False,True,False,True,False,False,1.958153,1.033745,1.198016,1.398257,1.169714,0.6391109999999999,0.7750799999999999,0.49568025,0.5948163,0.5,0.5948163
CRWU,CRWV,1.988694,168,ols,0.19323,-0.15683,0.35006000000000004,75000,0.35006000000000004,False,False,False,,False,True,False,False,True,False,True,False,False,1.956027,1.132369,1.190799,1.394045,1.219594,0.7823089999999999,0.869534,0.4971735,0.5966081999999999,0.5,0.5966081999999999
AAPX,AAPL,1.995545,500,ols,0.142282,-0.105882,0.248164,30000,0.248164,False,False,False,,True,False,False,False,False,True,False,False,False,0.566458,0.193399,0.283326,0.079738,0.193399,-0.05476500000000001,-0.05476500000000001,0.49888625,0.5986634999999999,0.5,0.5986634999999999
GOOX,GOOGL,1.980386,500,ols,0.016576999999999998,0.019823,0.0,30000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.595352,0.201453,0.299093,0.086842,0.201453,0.201453,0.201453,0.4950965,0.5941158,0.5,0.5941158
MSFX,MSFT,2.007184,500,ols,0.066008,-0.029608,0.09561599999999999,15000,0.09561599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.484953,0.187428,0.240883,0.058651,0.187428,0.09181200000000002,0.09181200000000002,0.501796,0.6021552,0.501796,0.6021552
NFLU,NFLX,1.991886,374,ols,0.035239,0.001161,0.034078,60000,0.034078,False,False,False,,True,False,False,False,False,True,False,False,False,0.692435,0.232195,0.32985,0.10748,0.232195,0.19811700000000002,0.19811700000000002,0.4979715,0.5975658,0.5,0.5975658
ROBN,HOOD,2.011633,289,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.526605,0.754585,0.706436,0.507794,0.754585,0.754585,0.754585,0.50290825,1.0,0.50290825,1.0
ARMU,ARM,1.96826,264,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.132365,0.626658,0.636336,0.385849,0.626658,0.626658,0.626658,0.492065,1.0,0.5,1.0
DJTU,DJT,2.005002,268,ols,0.262036,-0.225636,0.487672,100000,0.487672,False,False,False,,False,True,False,False,False,False,True,False,False,1.466593,0.843285,0.987787,0.983056,0.843285,0.35561299999999996,0.35561299999999996,0.5012505,0.6015006,0.5012505,0.6015006
RBLU,RBLX,2.018195,268,ols,0.080611,-0.044211,0.124822,5000,0.124822,False,False,False,,True,False,False,False,False,True,False,False,False,1.120352,0.500423,0.522599,0.280609,0.500423,0.37560099999999996,0.37560099999999996,0.50454875,0.6054585,0.50454875,0.6054585
SNOU,SNOW,2.016233,232,ols,0.009741,0.026659000000000002,0.0,8000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.998619,0.361579,0.523731,0.281009,0.355185,0.361579,0.355185,0.50405825,0.6048699000000001,0.50405825,0.6048699000000001
SMUP,SMR,2.055224,168,ols,0.12665800000000002,-0.090258,0.21691600000000003,1200000,0.21691600000000003,False,False,False,,True,False,False,False,False,True,False,False,False,2.283051,4.599747,1.125541,1.373714,3.524403,4.3828309999999995,3.307487,0.513806,0.6165672,0.513806,0.6165672
BULU,BULL,1.928535,160,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.133392,0.834042,0.571821,0.292763,0.636432,0.834042,0.636432,0.48213375,1.0,0.5,1.0
GLXU,GLXY,2.010303,159,ols,0.090756,-0.054356,0.14511200000000002,90000,0.14511200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.84949,1.074618,0.898687,0.820163,0.980712,0.929506,0.8356,0.50257575,0.6030909,0.50257575,0.6030909
AFRU,AFRM,1.951714,133,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.201789,0.675727,0.755194,0.529675,0.606758,0.675727,0.606758,0.4879285,1.0,0.5,1.0
KTUP,KTOS,2.027852,133,ols,0.178241,-0.141841,0.320082,4000,0.320082,False,False,False,,False,True,False,False,True,False,True,False,False,1.533595,0.792288,0.557734,0.324184,0.571239,0.472206,0.2511570000000001,0.506963,0.6083556,0.506963,0.6083556
TTDU,TTD,1.996258,132,ols,0.157079,-0.120679,0.277758,25000,0.277758,False,False,False,,True,False,False,False,False,True,False,False,False,1.012641,0.521138,0.620548,0.382921,0.45532,0.24337999999999999,0.177562,0.4990645,0.5988774,0.5,0.5988774
BMNU,BMNR,1.945569,125,ols,0.244191,-0.207791,0.451982,300000,0.451982,False,False,False,,False,True,False,False,False,False,True,False,False,2.072328,1.718454,1.073856,1.060723,1.386978,1.2664719999999998,0.934996,0.48639225,0.5836707,0.5,0.5836707
SBTU,SBET,2.025541,108,ols,0.044612,-0.008212,0.052823999999999996,4000,0.052823999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,1.762499,0.868511,0.870137,0.786392,0.821586,0.815687,0.7687620000000001,0.50638525,0.6076623,0.50638525,0.6076623
CIFU,CIFR,1.989675,85,ols,0.31992,-0.28352,0.60344,3000,0.60344,False,False,False,,False,True,False,False,False,False,True,False,False,2.081931,1.331183,1.115335,1.224772,1.260665,0.727743,0.657225,0.49741875,0.5969025,0.5,0.5969025
SOLX,GSOL,1.980442,78,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.584659,0.811945,1.12603,1.230988,1.101284,0.811945,1.101284,0.4951105,1.0,0.5,1.0
XRPK,XRPZ,1.957696,78,ols,0.10302199999999999,-0.066622,0.169644,300,0.169644,False,False,False,,True,False,False,False,False,True,False,True,False,1.661208,1.09035,0.839397,0.660508,0.793554,0.9207059999999999,0.62391,0.489424,0.5873088,0.5,0.5873088
XRPT,XRPZ,2.016544,84,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.605136,0.951189,0.839397,0.722169,0.798509,0.951189,0.798509,0.504136,1.0,0.504136,1.0
GMEU,GME,1.967898,232,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.890758,0.61576,0.44553,0.189041,0.581893,0.61576,0.581893,0.4919745,1.0,0.5,1.0
APLX,APLD,1.994365,138,ols,0.139476,-0.103076,0.242552,45000,0.242552,False,False,False,,True,False,False,False,False,True,False,False,False,2.162414,1.340247,1.322421,1.734043,1.518393,1.0976949999999999,1.2758410000000002,0.49859125,0.5983094999999999,0.5,0.5983094999999999
APPX,APP,1.98597,231,ols,0.04743,-0.01103,0.05846,250000,0.05846,False,False,False,,True,False,False,False,False,True,False,False,False,1.423901,0.669551,0.820055,0.658404,0.668622,0.611091,0.6101620000000001,0.4964925,0.595791,0.5,0.595791
ARCX,ACHR,1.986448,200,ols,0.139959,-0.103559,0.243518,10000,0.243518,False,False,False,,True,False,False,False,False,True,False,False,False,1.456147,0.700797,0.87268,0.746159,0.710157,0.457279,0.466639,0.496612,0.5959344,0.5,0.5959344
ASTX,ASTS,1.989098,179,ols,0.07388,-0.03748,0.11136,100000,0.11136,False,False,False,,True,False,False,False,False,True,False,False,False,2.069117,1.212464,1.299753,1.661832,1.342638,1.101104,1.231278,0.4972745,0.5967294,0.5,0.5967294
BEX,BE,1.976027,91,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.114287,1.187678,0.988496,0.942268,1.030888,1.187678,1.030888,0.49400675,1.0,0.5,1.0
CEGX,CEG,1.981891,179,ols,0.10291800000000001,-0.066518,0.169436,15000,0.169436,False,False,False,,True,False,False,False,False,True,False,False,False,0.932938,0.319102,0.583665,0.331467,0.322684,0.149666,0.15324800000000002,0.49547275,0.5945673,0.5,0.5945673
CLSX,CLSK,1.998108,133,ols,0.14980000000000002,-0.1134,0.2632,5000,0.2632,False,False,False,,True,False,False,False,False,True,False,False,False,2.064554,1.273578,0.956829,0.912925,1.10327,1.0103780000000002,0.84007,0.499527,0.5994324,0.5,0.5994324
COZX,CORZ,2.040297,97,ols,0.034653,0.0017469999999999999,0.032906000000000005,8000,0.032906000000000005,False,False,False,,True,False,False,False,False,True,False,False,False,1.434505,0.694456,0.859045,0.783164,0.749018,0.66155,0.716112,0.51007425,0.6120890999999999,0.51007425,0.6120890999999999
CRDU,CRDO,1.988183,133,ols,0.095132,-0.058732,0.153864,75000,0.153864,False,False,False,,True,False,False,False,False,True,False,False,False,1.726139,1.00065,0.905889,0.806146,0.908801,0.846786,0.754937,0.49704575,0.5964549,0.5,0.5964549
CSEX,CLS,2.002739,91,ols,0.053236,-0.016836,0.070072,25000,0.070072,False,False,False,,True,False,False,False,False,True,False,False,False,1.514367,0.632677,0.706093,0.500618,0.548306,0.562605,0.47823399999999994,0.50068475,0.6008217,0.50068475,0.6008217
CWVX,CRWV,1.98929,179,ols,0.064056,-0.027656,0.091712,1000,0.091712,False,False,False,,True,False,False,False,False,True,False,False,False,1.933114,0.944333,1.190799,1.395303,1.074971,0.852621,0.9832589999999999,0.4973225,0.596787,0.5,0.596787
DOGD,DDOG,2.013214,157,ols,0.127378,-0.09097799999999999,0.218356,15000,0.218356,False,False,False,,True,False,False,False,False,True,False,False,False,1.197533,0.420895,0.482886,0.237821,0.351879,0.20253900000000002,0.133523,0.5033035,0.6039642,0.5033035,0.6039642
ENPX,ENPH,2.017172,133,ols,0.187578,-0.151178,0.338756,5000,0.338756,False,False,False,,False,True,False,False,True,False,True,False,False,1.639152,0.743082,0.725559,0.540073,0.647217,0.404326,0.30846100000000004,0.504293,0.6051516,0.504293,0.6051516
FLYT,FLY,1.981835,106,ols,0.18150300000000003,-0.145103,0.32660600000000006,10000,0.32660600000000006,False,False,False,,False,True,False,False,True,False,True,False,False,2.300773,1.498799,1.079089,1.132897,1.286808,1.172193,0.9602019999999999,0.49545875,0.5945505,0.5,0.5945505
GEVX,GEV,1.997112,179,ols,0.043483999999999995,-0.007084,0.050567999999999995,35000,0.050567999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.005712,0.354265,0.52994,0.279621,0.332642,0.303697,0.282074,0.499278,0.5991335999999999,0.5,0.5991335999999999
IREX,IREN,1.982157,106,ols,0.312505,-0.276105,0.58861,10000,0.58861,False,False,False,,False,True,False,False,False,False,True,False,False,2.183649,1.426844,1.061899,1.097629,1.236108,0.838234,0.647498,0.49553925,0.5946471,0.5,0.5946471
JOBX,JOBY,1.978134,138,ols,0.216713,-0.18031300000000003,0.397026,7000,0.397026,False,False,False,,False,True,False,False,True,False,True,False,False,1.454374,0.752378,0.813165,0.639707,0.701408,0.355352,0.30438200000000004,0.4945335,0.5934402,0.5,0.5934402
LABX,ALAB,1.993234,157,ols,0.042086,-0.005686,0.047771999999999995,20000,0.047771999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.754432,0.970801,0.901097,0.803754,0.907827,0.923029,0.860055,0.4983085,0.5979702,0.5,0.5979702
LRCU,LRCX,2.042185,152,ols,0.063822,-0.027422,0.091244,10000,0.091244,False,False,False,,True,False,False,False,False,True,False,False,False,1.087276,0.42975,0.495476,0.261249,0.362885,0.33850600000000003,0.271641,0.51054625,0.6126554999999999,0.51054625,0.6126554999999999
MDBX,MDB,1.991632,152,ols,0.085488,-0.049088,0.134576,9000,0.134576,False,False,False,,True,False,False,False,False,True,False,False,False,1.566843,0.65,0.669204,0.442228,0.567551,0.515424,0.432975,0.497908,0.5974896,0.5,0.5974896
NEBX,NBIS,1.997896,138,ols,0.068112,-0.031712,0.099824,10000,0.099824,False,False,False,,True,False,False,False,False,True,False,False,False,1.856774,0.962846,1.113357,1.235654,1.086259,0.863022,0.9864350000000001,0.499474,0.5993687999999999,0.5,0.5993687999999999
NNEX,NNE,1.994023,91,ols,0.11659800000000001,-0.080198,0.19679600000000003,400,0.19679600000000003,False,False,False,,True,False,False,False,False,True,False,True,False,1.647824,0.835639,1.51641,2.278924,1.757738,0.638843,1.560942,0.49850575,0.5982069,0.5,0.5982069
NVTX,NVTS,2.000551,138,ols,0.259722,-0.223322,0.48304400000000003,20000,0.48304400000000003,False,False,False,,False,True,False,False,False,False,True,False,False,2.470886,1.695038,1.609288,2.591949,2.100783,1.211994,1.6177389999999998,0.50013775,0.6001653,0.50013775,0.6001653
OPEX,OPEN,1.99677,106,ols,0.292858,-0.256458,0.549316,10000,0.549316,False,False,False,,False,True,False,False,False,False,True,False,False,1.879093,1.114981,1.29737,1.675023,1.43945,0.565665,0.8901339999999999,0.4991925,0.599031,0.5,0.599031
PONX,PONY,2.018011,138,ols,0.267263,-0.230863,0.49812599999999996,2000,0.49812599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.600718,0.822786,1.251455,1.608705,1.178321,0.32466000000000006,0.680195,0.50450275,0.6054033,0.50450275,0.6054033
QBTX,QBTS,1.992317,231,ols,0.074793,-0.038393000000000004,0.11318600000000001,800,0.11318600000000001,False,False,False,,True,False,False,False,False,True,False,True,False,2.369798,1.385101,1.398828,1.934227,1.430861,1.271915,1.317675,0.49807925,0.5976950999999999,0.5,0.5976950999999999
QUBX,QUBT,1.965678,191,ols,0.237424,-0.20102399999999998,0.43844799999999995,10000,0.43844799999999995,False,False,False,,False,True,False,False,False,False,True,False,False,1.951737,1.259202,1.733816,2.853125,1.645033,0.820754,1.206585,0.4914195,0.5897034,0.5,0.5897034
RGTU,RGTI,1.985966,191,ols,0.374098,-0.33769799999999994,0.7117959999999999,15000,0.7117959999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.11853,1.236699,1.480884,2.147068,1.457066,0.5249030000000001,0.7452700000000001,0.4964915,0.5957897999999999,0.5,0.5957897999999999
SMU,SMR,1.985603,179,ols,0.154116,-0.11771599999999999,0.27183199999999996,1000,0.27183199999999996,False,False,False,,True,False,False,False,False,True,False,False,False,2.014649,1.274386,1.125541,1.239616,1.264314,1.002554,0.992482,0.49640075,0.5956809,0.5,0.5956809
