ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
FRDU,F,1.983433,180,ols,0.111586,10000,0.111586,False,False,26.540000915527344,0.111586,1.0,False,,True,False,False,False,False,False,False,False,0.625894,0.20817,0.34526,0.116259,0.18191,0.09658399999999999,0.07032399999999998,0.49585825,0.5950299,0.5,0.5950299
GGLL,GOOGL,1.994641,500,ols,0.076057,1000,0.076057,False,False,94.44999694824219,0.076057,1.0,False,,True,False,False,False,False,False,False,False,0.601699,0.192634,0.30154,0.090197,0.192634,0.116577,0.116577,0.49866025,0.5983923,0.5,0.5983923
HODU,HOOD,2.007069,96,ols,0.101042,25000,0.101042,False,False,6.96999979019165,0.101042,1.0,False,,True,False,False,False,False,False,False,False,1.38422,0.62613,0.706886,0.504999,0.551144,0.525088,0.45010199999999995,0.50176725,0.6021207,0.50176725,0.6021207
LINT,INTC,1.990702,96,ols,0.170211,20000,0.170211,False,False,63.310001373291016,0.170211,1.0,False,,True,False,False,False,False,False,False,False,1.467948,0.640045,0.633285,0.395474,0.488644,0.469834,0.318433,0.4976755,0.5972105999999999,0.5,0.5972105999999999
ELIL,LLY,1.993218,260,ols,0.111843,4000,0.111843,False,False,20.09600067138672,0.111843,1.0,False,,True,False,False,False,False,False,False,False,0.840231,0.280563,0.375247,0.139381,0.280563,0.16872,0.16872,0.4983045,0.5979654,0.5,0.5979654
LMTL,LMT,1.998954,170,ols,0.157093,30000,0.157093,False,False,45.98699951171875,0.157093,1.0,False,,True,False,False,False,False,False,False,False,0.485593,0.166104,0.244066,0.059475,0.131407,0.009010999999999991,-0.025686000000000014,0.4997385,0.5996862,0.5,0.5996862
METU,META,1.998313,461,ols,0.068856,150000,0.068856,False,False,26.899999618530273,0.068856,1.0,False,,True,False,False,False,False,False,False,False,0.724014,0.241604,0.363513,0.131808,0.241604,0.172748,0.172748,0.49957825,0.5994939,0.5,0.5994939
MRVU,MRVL,2.008686,39,ols,0.242778,2000,0.242778,False,False,55.619998931884766,0.242778,1.0,False,,True,False,False,False,False,False,False,False,1.495517,0.625771,0.64532,0.421879,0.453434,0.382993,0.210656,0.5021715,0.6026058,0.5021715,0.6026058
MSFU,MSFT,1.991829,500,ols,0.034902999999999997,250000,0.034902999999999997,False,False,23.030000686645508,0.034902999999999997,1.0,False,,True,False,False,False,False,False,False,False,0.481339,0.161854,0.241429,0.057576,0.161854,0.126951,0.126951,0.49795725,0.5975487,0.5,0.5975487
MUU,MU,1.994235,374,ols,0.060250000000000005,2000,0.060250000000000005,False,False,183.00999450683594,0.060250000000000005,1.0,False,,True,False,False,False,False,False,False,False,1.274103,0.521402,0.613037,0.372571,0.521402,0.461152,0.461152,0.49855875,0.5982704999999999,0.5,0.5982704999999999
NFXL,NFLX,1.995866,379,ols,0.046683,5000,0.046683,False,False,34.400001525878906,0.046683,1.0,False,,True,False,False,False,False,False,False,False,0.693714,0.227548,0.329955,0.108196,0.227548,0.180865,0.180865,0.4989665,0.5987598,0.5,0.5987598
NVDU,NVDA,1.987028,500,ols,0.050121,75000,0.050121,False,False,112.4000015258789,0.050121,1.0,False,,True,False,False,False,False,False,False,False,0.981798,0.355504,0.49384,0.239153,0.355504,0.30538299999999996,0.30538299999999996,0.496757,0.5961084,0.5,0.5961084
ORCU,ORCL,2.003448,96,ols,0.09105600000000001,150000,0.09105600000000001,False,False,8.399999618530273,0.09105600000000001,1.0,False,,True,False,False,False,False,False,False,False,1.056856,0.376156,0.515477,0.267092,0.30864,0.28509999999999996,0.217584,0.500862,0.6010344,0.500862,0.6010344
PALU,PANW,2.005315,260,ols,0.048332,9000,0.048332,False,False,11.729999542236328,0.048332,1.0,False,,True,False,False,False,False,False,False,False,0.750726,0.2508,0.352033,0.124917,0.2508,0.20246800000000004,0.20246800000000004,0.50132875,0.6015944999999999,0.50132875,0.6015944999999999
PLTU,PLTR,1.991996,331,ols,0.067989,2000,0.067989,False,False,33.59000015258789,0.067989,1.0,False,,True,False,False,False,False,False,False,False,1.288222,0.505377,0.632434,0.395184,0.505377,0.437388,0.437388,0.497999,0.5975988,0.5,0.5975988
QCMU,QCOM,2.002725,199,ols,0.03794,25000,0.03794,False,False,14.329999923706055,0.03794,1.0,False,,True,False,False,False,False,False,False,False,0.639041,0.220041,0.382802,0.147137,0.204708,0.18210099999999999,0.166768,0.50068125,0.6008174999999999,0.50068125,0.6008174999999999
SHPU,SHOP,2.010915,170,ols,0.094291,10000,0.094291,False,False,11.97599983215332,0.094291,1.0,False,,True,False,False,False,False,False,False,False,1.018887,0.345498,0.58038,0.342376,0.344482,0.251207,0.250191,0.50272875,0.6032744999999999,0.50272875,0.6032744999999999
SOFA,SOFI,1.983806,40,ols,,0,,False,True,13.869999885559082,,1.0,False,,False,False,False,False,False,False,True,False,0.820648,0.301137,0.571818,0.319076,0.316229,0.301137,0.316229,0.4959515,1.0,0.5,1.0
TSLL,TSLA,1.993734,500,ols,0.071624,15000,0.071624,False,False,10.609999656677246,0.071624,1.0,False,,True,False,False,False,False,False,False,False,1.247645,0.497573,0.625691,0.387817,0.497573,0.425949,0.425949,0.4984335,0.5981202,0.5,0.5981202
TSMX,TSM,1.995547,379,ols,0.224695,500000,0.224695,False,False,68.0199966430664,0.224695,1.0,False,,True,False,False,False,False,False,False,False,0.811485,0.280967,0.411296,0.168036,0.280967,0.056272000000000016,0.056272000000000016,0.49888675,0.5986640999999999,0.5,0.5986640999999999
XOMX,XOM,1.988386,242,ols,0.052848,10000,0.052848,False,False,44.470001220703125,0.052848,1.0,False,,True,False,False,False,False,False,False,False,0.457268,0.155225,0.232711,0.053215,0.151177,0.102377,0.098329,0.4970965,0.5965157999999999,0.5,0.5965157999999999
YINN,FXI,2.973445,500,ols,0.013786,950000,0.013786,False,False,33.599998474121094,0.013786,1.0,False,,True,False,False,False,False,False,False,False,0.860707,0.370138,0.28877,0.244658,0.370138,0.356352,0.356352,0.74336125,0.8920334999999999,0.74336125,0.8920334999999999
MEXX,EWW,2.955157,500,ols,0.049118,1000,0.049118,False,False,34.310001373291016,0.049118,1.0,False,,True,False,False,False,False,False,False,False,0.74577,0.294174,0.251705,0.183027,0.294174,0.245056,0.245056,0.73878925,0.8865470999999999,0.73878925,0.8865470999999999
KORU,EWY,2.932317,500,ols,0.06642100000000001,200000,0.06642100000000001,False,False,393.9700012207031,0.06642100000000001,1.0,False,,True,False,False,False,False,False,False,False,0.92989,0.388431,0.316804,0.284342,0.388431,0.32201,0.32201,0.73307925,0.8796951,0.73307925,0.8796951
HIBL,SPY,4.471594,500,ols,0.604838,25000,0.604838,False,False,69.4800033569336,0.604838,1.0,False,,False,True,False,False,False,True,False,False,0.809985,0.411329,0.167529,0.217842,0.411329,-0.193509,-0.193509,1.0,1.0,1.0,1.0
LABU,XBI,2.987487,500,ols,0.45781,4000,0.45781,False,False,172.64999389648438,0.45781,1.0,False,,False,True,False,False,True,True,False,False,0.792764,0.323368,0.26517,0.208751,0.323368,-0.134442,-0.134442,0.74687175,0.8962460999999999,0.74687175,0.8962460999999999
SOXL,SOXX,2.962605,500,ols,0.01606,4100000,0.01606,False,False,76.38999938964844,0.01606,1.0,False,,True,False,False,False,False,False,False,False,1.139568,0.555375,0.384346,0.429459,0.555375,0.539315,0.539315,0.74065125,0.8887815,0.74065125,0.8887815
CHAU,ASHR,1.96701,500,ols,0.040515999999999996,55000,0.040515999999999996,False,False,21.700000762939453,0.040515999999999996,1.0,False,,True,False,False,False,False,False,False,False,0.5195,0.117174,0.26364,0.066104,0.117174,0.076658,0.076658,0.4917525,0.5901029999999999,0.5,0.5901029999999999
CWEB,KWEB,1.988174,500,ols,0.013697999999999998,750000,0.013697999999999998,False,False,27.139999389648438,0.013697999999999998,1.0,False,,True,False,False,False,False,False,False,False,0.707858,0.187726,0.35576,0.124329,0.187726,0.17402800000000002,0.17402800000000002,0.4970435,0.5964522,0.5,0.5964522
ERX,XLE,1.986832,500,ols,0.22409300000000001,35000,0.22409300000000001,False,False,88.81999969482422,0.22409300000000001,1.0,False,,True,False,False,False,False,False,False,False,0.44673,0.110132,0.224541,0.049427,0.110132,-0.11396100000000002,-0.11396100000000002,0.496708,0.5960496,0.5,0.5960496
NUGT,GDX,1.977007,500,ols,0.018171,200000,0.018171,False,False,219.27000427246094,0.018171,1.0,False,,True,False,False,False,False,False,False,False,0.776968,0.213152,0.392643,0.148892,0.213152,0.19498100000000002,0.19498100000000002,0.49425175,0.5931021,0.5,0.5931021
JNUG,GDXJ,1.975055,500,ols,0.038758,95000,0.038758,False,False,227.52000427246094,0.038758,1.0,False,,True,False,False,False,False,False,False,False,0.868159,0.254443,0.438502,0.185149,0.254443,0.21568499999999996,0.21568499999999996,0.49376375,0.5925165,0.5,0.5925165
GUSH,XOP,2.010114,500,ols,0.032653,250000,0.032653,False,False,37.689998626708984,0.032653,1.0,False,,True,False,False,False,False,False,False,False,0.590487,0.150077,0.293553,0.087485,0.150077,0.11742399999999999,0.11742399999999999,0.5025285,0.6030342000000001,0.5025285,0.6030342000000001
URAA,URA,1.928002,448,ols,0.029046,25000,0.029046,False,False,37.880001068115234,0.029046,1.0,False,,True,False,False,False,False,False,False,False,0.881887,0.383133,0.441629,0.174478,0.383133,0.354087,0.354087,0.4820005,0.5784005999999999,0.5,0.5784005999999999
MSTU,MSTR,1.966044,390,ols,0.214606,1800000,0.214606,False,False,4.425000190734863,0.214606,1.0,False,,True,False,False,False,False,False,False,False,1.707614,1.081092,0.87867,0.733182,1.081092,0.866486,0.866486,0.491511,0.5898131999999999,0.5,0.5898131999999999
NVDX,NVDA,1.997643,500,ols,0.12354100000000001,60000,0.12354100000000001,False,False,16.200000762939453,0.12354100000000001,1.0,False,,True,False,False,False,False,False,False,False,0.987571,0.411485,0.49384,0.243016,0.411485,0.287944,0.287944,0.49941075,0.5992929,0.5,0.5992929
TSLT,TSLA,1.992691,500,ols,0.076106,250000,0.076106,False,False,14.850000381469727,0.076106,1.0,False,,True,False,False,False,False,False,False,False,1.247281,0.53227,0.625691,0.387208,0.53227,0.456164,0.456164,0.49817275,0.5978072999999999,0.5,0.5978072999999999
BTCL,IBIT,2.006533,439,ols,,0,,False,True,17.739999771118164,,1.0,False,,False,False,False,False,False,False,True,False,1.000528,0.427279,0.49774,0.250178,0.427279,0.427279,0.427279,0.50163325,1.0,0.50163325,1.0
ETU,ETHA,1.989832,364,ols,0.031709999999999995,45000,0.031709999999999995,False,False,6.78000020980835,0.031709999999999995,1.0,False,,True,False,False,False,False,False,False,False,1.511701,0.743396,0.747128,0.549715,0.743396,0.7116859999999999,0.7116859999999999,0.497458,0.5969496,0.5,0.5969496
CCUP,CRCL,1.9851,167,ols,0.221084,300000,0.221084,False,False,3.8550000190734863,0.221084,1.0,False,,True,False,False,False,False,False,False,False,1.937031,1.016578,1.182358,1.366881,1.134736,0.7954939999999999,0.9136519999999999,0.496275,0.59553,0.5,0.59553
CRWU,CRWV,1.988683,177,ols,0.211164,150000,0.211164,False,False,7.519999980926514,0.211164,1.0,False,,True,False,False,False,False,False,False,False,1.964318,1.125513,1.185257,1.381076,1.201573,0.914349,0.990409,0.49717075,0.5966049,0.5,0.5966049
AAPX,AAPL,1.993815,500,ols,0.13944800000000002,8000,0.13944800000000002,False,False,26.700000762939453,0.13944800000000002,1.0,False,,True,False,False,False,False,False,False,False,0.565474,0.192581,0.283055,0.079378,0.192581,0.053132999999999986,0.053132999999999986,0.49845375,0.5981445,0.5,0.5981445
GOOX,GOOGL,1.978651,500,ols,0.016741,85000,0.016741,False,False,67.51000213623047,0.016741,1.0,False,,True,False,False,False,False,False,False,False,0.599725,0.202724,0.30154,0.088035,0.202724,0.18598299999999998,0.18598299999999998,0.49466275,0.5935952999999999,0.5,0.5935952999999999
MSFX,MSFT,2.007705,500,ols,0.07488500000000001,40000,0.07488500000000001,False,False,15.279999732971191,0.07488500000000001,1.0,False,,True,False,False,False,False,False,False,False,0.486169,0.185231,0.241429,0.058963,0.185231,0.110346,0.110346,0.50192625,0.6023115,0.50192625,0.6023115
NFLU,NFLX,1.991697,383,ols,0.03981,15000,0.03981,False,False,36.619998931884766,0.03981,1.0,False,,True,False,False,False,False,False,False,False,0.689786,0.230658,0.329955,0.107518,0.230658,0.19084800000000002,0.19084800000000002,0.49792425,0.5975091,0.5,0.5975091
ROBN,HOOD,2.011644,298,ols,0.108583,300000,0.108583,False,False,16.969999313354492,0.108583,1.0,False,,True,False,False,False,False,False,False,False,1.510583,0.742528,0.706886,0.508449,0.742528,0.633945,0.633945,0.502911,0.6034932,0.502911,0.6034932
DJTU,DJT,2.004743,277,ols,0.294748,30000,0.36165398878803723,False,False,1.6299999952316284,0.294748,1.2269938686200998,False,,False,True,False,False,True,True,False,False,1.455315,0.83057,0.968128,0.943951,0.83057,0.4689160112119628,0.4689160112119628,0.50118575,0.6014229,0.50118575,0.6014229
RBLU,RBLX,2.018277,277,ols,0.095906,60000,0.095906,False,False,11.270000457763672,0.095906,1.0,False,,True,False,False,False,False,False,False,False,1.125441,0.503828,0.527871,0.286334,0.503828,0.40792200000000006,0.40792200000000006,0.50456925,0.6054830999999999,0.50456925,0.6054830999999999
SNOU,SNOW,2.007385,241,ols,0.009004999999999999,5000,0.009004999999999999,False,False,11.199999809265137,0.009004999999999999,1.0,False,,True,False,False,False,False,False,False,False,1.022381,0.361979,0.532564,0.286774,0.358696,0.352974,0.34969100000000003,0.50184625,0.6022155,0.50184625,0.6022155
SMUP,SMR,1.979083,177,ols,0.14547000000000002,40000,0.14547000000000002,False,False,7.389999866485596,0.14547000000000002,1.0,False,,True,False,False,False,False,False,False,False,1.983959,1.225851,1.124313,1.224695,1.225507,1.080381,1.080037,0.49477075,0.5937249,0.5,0.5937249
GLXU,GLXY,2.010283,168,ols,0.102341,30000,0.102341,False,False,6.860000133514404,0.102341,1.0,False,,True,False,False,False,False,False,False,False,1.844781,1.063114,0.897372,0.81774,0.981323,0.9607729999999999,0.8789819999999999,0.50257075,0.6030848999999999,0.50257075,0.6030848999999999
AFRU,AFRM,1.954371,142,ols,0.14901799999999998,57,0.14901799999999998,False,False,5.309999942779541,0.14901799999999998,1.0,False,,True,False,False,False,False,False,True,False,1.198138,0.632943,0.754028,0.530236,0.588111,0.48392500000000005,0.43909300000000007,0.48859275,0.5863113,0.5,0.5863113
KTUP,KTOS,2.029053,142,ols,0.18712099999999998,3000,0.18712099999999998,False,False,15.029999732971191,0.18712099999999998,1.0,False,,True,False,False,False,False,False,False,False,1.572838,0.815261,0.572699,0.342416,0.60886,0.62814,0.421739,0.50726325,0.6087159000000001,0.50726325,0.6087159000000001
TTDU,TTD,1.996783,141,ols,0.137637,6000,0.137637,False,False,3.7699999809265137,0.137637,1.0,False,,True,False,False,False,False,False,False,False,1.011949,0.522651,0.623661,0.387078,0.462934,0.38501399999999997,0.325297,0.49919575,0.5990348999999999,0.5,0.5990348999999999
BMNU,BMNR,1.949044,134,ols,0.23572500000000002,350000,0.2363157889088514,False,False,1.9950000047683716,0.23572500000000002,1.0025062632680088,False,,True,False,False,False,False,False,False,False,2.035815,1.636774,1.051343,1.022273,1.349031,1.4004582110911485,1.1127152110911487,0.487261,0.5847131999999999,0.5,0.5847131999999999
SBTU,SBET,2.024043,117,ols,0.091677,10000,0.091677,False,False,3.2100000381469727,0.091677,1.0,False,,True,False,False,False,False,False,False,False,1.720164,0.83037,0.849865,0.748528,0.786526,0.738693,0.6948489999999999,0.50601075,0.6072128999999999,0.50601075,0.6072128999999999
CIFU,CIFR,1.987146,94,ols,,0,,False,True,19.239999771118164,,1.0,False,,False,False,False,False,False,False,True,False,2.078212,1.332289,1.117891,1.225688,1.265452,1.332289,1.265452,0.4967865,1.0,0.5,1.0
SOLX,GSOL,1.971348,87,ols,0.049873,1000,0.049873,False,False,9.383999824523926,0.049873,1.0,False,,True,False,False,False,False,False,False,False,1.517643,0.76438,1.12524,1.212268,1.05764,0.714507,1.0077669999999999,0.492837,0.5914044,0.5,0.5914044
XRPK,XRPZ,1.956843,87,ols,0.109787,700,0.109787,False,False,8.072999954223633,0.109787,1.0,False,,True,False,False,False,False,False,True,False,1.58455,1.007277,0.803665,0.604668,0.743664,0.89749,0.633877,0.48921075,0.5870529,0.5,0.5870529
XRPT,XRPZ,2.01621,93,ols,,0,,False,True,41.297000885009766,,1.0,False,,False,False,False,False,False,False,True,False,1.576927,0.876363,0.803665,0.661667,0.7409,0.876363,0.7409,0.5040525,1.0,0.5040525,1.0
CHNU,CHNL,2.009102,6,ols_short_history,0.0025,200,0.0025,False,False,21.3799991607666,0.0025,1.0,False,,True,False,False,False,False,False,True,False,1.042581,,0.51888,0.272923,0.272923,,0.270423,0.5022755,0.6027306,0.5022755,0.6027306
CRDX,CRDD,2.007121,6,ols_short_history,,0,,False,True,22.739999771118164,,1.0,False,,False,False,False,False,False,False,True,False,1.018672,,0.507509,0.260323,0.260323,,0.260323,0.50178025,1.0,0.50178025,1.0
STLU,STLR,1.351154,6,ols_short_history,,0,,False,True,17.350000381469727,,1.0,False,,False,False,False,False,False,False,True,False,0.922568,,0.379131,0.0341,0.0341,,0.0341,0.3377885,1.0,0.5,1.0
GMEU,GME,1.965378,241,ols,0.244028,7000,0.244028,False,False,10.300000190734863,0.244028,1.0,False,,True,False,False,False,False,False,False,False,0.880469,0.59876,0.440705,0.184251,0.580666,0.35473199999999994,0.336638,0.4913445,0.5896134,0.5,0.5896134
APLX,APLD,1.994339,147,ols,0.14847200000000002,10000,0.14847200000000002,False,False,12.970000267028809,0.14847200000000002,1.0,False,,True,False,False,False,False,False,False,False,2.192055,1.376116,1.324579,1.739639,1.527584,1.227644,1.3791120000000001,0.49858475,0.5983017,0.5,0.5983017
APPX,APP,1.986845,240,ols,0.042394,300000,0.042394,False,False,26.170000076293945,0.042394,1.0,False,,True,False,False,False,False,False,False,False,1.419394,0.657411,0.823136,0.664242,0.657736,0.6150169999999999,0.615342,0.49671125,0.5960535,0.5,0.5960535
ARCX,ACHR,1.982714,209,ols,0.14257,15000,0.14257,False,False,15.779999732971191,0.14257,1.0,False,,True,False,False,False,False,False,False,False,1.44078,0.691365,0.874535,0.745095,0.700533,0.548795,0.557963,0.4956785,0.5948142,0.5,0.5948142
ASTX,ASTS,1.990016,188,ols,0.078262,100000,0.078262,False,False,46.810001373291016,0.078262,1.0,False,,True,False,False,False,False,False,False,False,2.064431,1.205735,1.286216,1.629658,1.313398,1.127473,1.235136,0.497504,0.5970048,0.5,0.5970048
BEX,BE,1.975846,100,ols,0.109472,65000,0.109472,False,False,24.700000762939453,0.109472,1.0,False,,True,False,False,False,False,False,False,False,2.119932,1.183613,0.998376,0.960932,1.049297,1.074141,0.9398249999999999,0.4939615,0.5927538,0.5,0.5927538
CEGX,CEG,1.988511,188,ols,0.10156000000000001,10000,0.10156000000000001,False,False,16.489999771118164,0.10156000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.935272,0.324661,0.5847,0.336005,0.327542,0.22310099999999997,0.225982,0.49712775,0.5965533,0.5,0.5965533
CLSX,CLSK,1.998658,142,ols,0.117916,85000,0.117916,False,False,11.470000267028809,0.117916,1.0,False,,True,False,False,False,False,False,False,False,2.026299,1.245103,0.953073,0.90652,1.097309,1.1271870000000002,0.9793930000000001,0.4996645,0.5995974,0.5,0.5995974
COZX,CORZ,2.037364,106,ols,0.049106,10000,0.049106,False,False,12.869999885559082,0.049106,1.0,False,,True,False,False,False,False,False,False,False,1.443494,0.709641,0.861243,0.783829,0.752623,0.660535,0.7035170000000001,0.509341,0.6112092,0.509341,0.6112092
CRDU,CRDO,1.991675,142,ols,0.096479,45000,0.096479,False,False,24.030000686645508,0.096479,1.0,False,,True,False,False,False,False,False,False,False,1.736531,0.985855,0.910552,0.81878,0.912925,0.889376,0.816446,0.49791875,0.5975025,0.5,0.5975025
CSEX,CLS,1.995639,100,ols,0.055795000000000004,15000,0.055795000000000004,False,False,20.510000228881836,0.055795000000000004,1.0,False,,True,False,False,False,False,False,False,False,1.534258,0.64488,0.71291,0.504921,0.56046,0.589085,0.5046649999999999,0.49890975,0.5986916999999999,0.5,0.5986916999999999
CWVX,CRWV,1.989558,188,ols,0.177575,150000,0.177575,False,False,32.65999984741211,0.177575,1.0,False,,True,False,False,False,False,False,False,False,1.943038,0.948705,1.185257,1.382907,1.058979,0.77113,0.8814039999999999,0.4973895,0.5968673999999999,0.5,0.5968673999999999
DOGD,DDOG,2.012279,166,ols,0.048864,9000,0.048864,False,False,12.75,0.048864,1.0,False,,True,False,False,False,False,False,False,False,1.182318,0.404459,0.484845,0.239422,0.348137,0.355595,0.29927299999999996,0.50306975,0.6036836999999999,0.50306975,0.6036836999999999
ENPX,ENPH,2.018279,142,ols,0.19539,50000,0.19539,False,False,11.119999885559082,0.19539,1.0,False,,True,False,False,False,False,False,False,False,1.633322,0.732261,0.72752,0.543886,0.650034,0.5368710000000001,0.454644,0.50456975,0.6054837000000001,0.50456975,0.6054837000000001
FLYT,FLY,1.991823,115,ols,0.18988499999999997,700,0.18988499999999997,False,False,25.959999084472656,0.18988499999999997,1.0,False,,True,False,False,False,False,False,True,False,2.341793,1.464944,1.096402,1.187393,1.314053,1.2750590000000002,1.124168,0.49795575,0.5975469,0.5,0.5975469
GEVX,GEV,1.99741,188,ols,0.048622,6000,0.048622,False,False,66.66000366210938,0.048622,1.0,False,,True,False,False,False,False,False,False,False,1.005619,0.319897,0.5265,0.276126,0.308781,0.271275,0.26015900000000003,0.4993525,0.599223,0.5,0.599223
IREX,IREN,1.981774,115,ols,0.311407,15000,0.311407,False,False,22.700000762939453,0.311407,1.0,False,,True,False,False,False,False,False,False,False,2.141938,1.375989,1.052432,1.077516,1.213724,1.064582,0.902317,0.4954435,0.5945322,0.5,0.5945322
JOBX,JOBY,1.978487,147,ols,0.21774100000000002,10000,0.21774100000000002,False,False,18.459999084472656,0.21774100000000002,1.0,False,,True,False,False,False,False,False,False,False,1.427123,0.728168,0.813335,0.64032,0.691565,0.510427,0.47382399999999997,0.49462175,0.5935461,0.5,0.5935461
LABX,ALAB,1.997756,166,ols,0.039752,20000,0.039752,False,False,26.950000762939453,0.039752,1.0,False,,True,False,False,False,False,False,False,False,1.812287,0.988397,0.914065,0.832705,0.935264,0.948645,0.895512,0.499439,0.5993268,0.5,0.5993268
LRCU,LRCX,2.036831,161,ols,0.07206,15000,0.07206,False,False,46.75,0.07206,1.0,False,,True,False,False,False,False,False,False,False,1.11366,0.444045,0.505157,0.269455,0.380999,0.371985,0.30893899999999996,0.50920775,0.6110492999999999,0.50920775,0.6110492999999999
MDBX,MDB,1.989631,161,ols,0.089405,200,0.089405,False,False,16.514999389648438,0.089405,1.0,False,,True,False,False,False,False,False,True,False,1.540892,0.633547,0.670865,0.443084,0.564769,0.544142,0.47536399999999995,0.49740775,0.5968893,0.5,0.5968893
NEBX,NBIS,1.997921,147,ols,0.062041000000000006,8000,0.062041000000000006,False,False,61.25,0.062041000000000006,1.0,False,,True,False,False,False,False,False,False,False,1.882137,0.989419,1.112607,1.234037,1.091343,0.927378,1.029302,0.49948025,0.5993763,0.5,0.5993763
NNEX,NNE,1.98958,100,ols,0.131107,600,0.131107,False,False,5.670000076293945,0.131107,1.0,False,,True,False,False,False,False,False,True,False,1.677489,0.8478,1.508168,2.239143,1.687023,0.716693,1.5559159999999999,0.497395,0.5968739999999999,0.5,0.5968739999999999
NVTX,NVTS,1.996466,147,ols,0.22985299999999997,25000,0.22985299999999997,False,False,24.520000457763672,0.22985299999999997,1.0,False,,True,False,False,False,False,False,False,False,2.434162,1.627141,1.612461,2.586264,2.026776,1.397288,1.796923,0.4991165,0.5989398,0.5,0.5989398
OPEX,OPEN,1.994386,115,ols,0.30074100000000004,25000,0.30074100000000004,False,False,17.809999465942383,0.30074100000000004,1.0,False,,True,False,False,False,False,False,False,False,1.843016,1.096957,1.297076,1.668265,1.407549,0.7962159999999999,1.106808,0.4985965,0.5983158,0.5,0.5983158
