underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVDA,"NVDA, NVDB, NVDL, NVDU, NVYY",7859.338864929997,90208.50113507,5
MSTR,"MSTR, MSTU, MSTX, MSTZ, MTYY",7200.98018968,61878.61868072,5
GRAB,GRAB,4508.91,4508.91,1
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",4413.6381043799975,88785.64077262,5
NOK,NOK,4352.46,4352.46,1
ASTS,"ASTN, ASTS, ASTX",4298.268552200003,42140.43373508,3
RCAT,"RCAT, RCAX",4222.87731704,23497.16268296,2
PLTR,"PLTA, PLTR, PLTU, PTIR",4140.497750839997,56840.38224916,4
OPEN,"OPEG, OPEN, OPEX",4114.447057739997,48291.83294226,3
AAL,AAL,2679.7,2679.7,1
NFLX,"NFLU, NFLX",2510.1479981400007,53305.33200185999,2
SOFI,"SOFA, SOFI, SOFX",2372.0515821456006,23291.9884178544,3
RBLX,"RBLU, RBLX",1982.8791841200004,9559.20081588,2
TER,"TER, TERG",1663.2085769700006,24721.49142303,2
TEM,"TEM, TEMT",1641.0125429999998,13913.147457,2
META,"FBL, FBYY, META",1615.1571702499969,36727.502829749996,3
QBTS,"QBTS, QBTX, QBY",1553.1475980100004,40493.85240199,3
PONY,"PONX, PONY",1551.5042509280001,12512.495749071997,2
CVNA,CVNA,1390.6,1390.6,1
ONDS,"ONDG, ONDS",1316.5445363199997,31147.615463680006,2
USAR,"USAR, USGG",1231.9093987727992,32189.270601227203,2
RIOT,"RIOT, RIOX, RTYY",1213.6175092000012,29019.7424908,3
NU,"NU, NUG",1117.6922820600003,13389.767717939998,2
UUUU,"UUUG, UUUU",1088.4697886400008,16461.530211359997,2
LLY,LLY,1006.7,1006.7,1
UPST,"UPST, UPSX",988.2945539999992,10598.605446000001,2
OKLO,"OKLL, OKLO",971.2172659200005,15965.702734079998,2
RKT,"RKT, RKTL",869.917488,13581.442511999998,2
AI,AI,821.7299999999999,821.7299999999999,1
DJT,DJT,805.4999999999999,805.4999999999999,1
URA,"URA, URAA",792.5180626500005,16532.48193735,2
LCID,LCID,645.81,645.81,1
SBET,"SBET, SBTU",602.4491479999997,18563.550852,2
CRML,"CRML, CRMU",596.9369558768012,57936.6630441232,2
CMG,"CMG, CMGG",552.4568958656009,12989.523104134401,2
SHOP,"SHOP, SHPU",509.6909454399997,3192.2690545600003,2
KTOS,"KTOS, KTUP",451.46523512,2510.4347648800003,2
RGTI,"RGTI, RGTX",443.94707263999953,20406.19292736,2
SNOW,"SNOU, SNOW",432.55702047999966,16151.04297952,2
UEC,"UEC, UECG",421.9356980780012,17527.784301922,2
UBER,"UBER, UBRL",361.5398576440002,17414.680142356003,2
NOW,"NOW, NOWL",360.40416040000014,3259.5958395999996,2
ZETA,"ZETA, ZETX",326.6978545799998,4448.34214542,2
BMNR,"BMNG, BMNR, BMNU",286.05501950000144,41425.9449805,3
SNAP,"SNAG, SNAP",269.8643368959997,5057.975663104,2
TTD,"TTD, TTDU",258.8844664200001,3537.37553358,2
LMND,"LMND, LMNX",250.94697261440024,5664.8530273855995,2
RDDT,"RDDT, RDTL",233.7516730999996,15397.2483269,2
XPEV,"XPEG, XPEV",209.7293562000002,3626.8306438,2
PYPL,"PYPG, PYPL",205.0937860913,4298.9062139087,2
NIO,"NIO, NIOG",175.83211882239993,5461.6678811776,2
XOP,"GUSH, XOP",167.894966079999,22846.02503392,2
SPOT,"SPOG, SPOT",105.49166514000012,3354.82833486,2
GME,"GME, GMEU",72.2812934000001,1440.4187066,2
SOUN,"SOUN, SOUX",54.84208901999955,5994.35791098,2
GDXJ,"GDXJ, JNUG",25.9076399999999,4246.872359999999,2
VST,"VST, VSTL",11.753563199999917,2826.2464368,2
TDOG,"TDOG, TXXD",2.1443770233008763,9540.8940229767,2
DKNG,"DKNG, DKNX",0.5729523679999602,2464.1270476319996,2
NEM,"NEM, NEMG",-11.72625251000045,3966.9462525100002,2
NET,"NET, NETG",-20.546215549999943,2817.88621555,2
ALB,"ALB, ALBG",-24.68373495700007,3082.283734957,2
PAAS,"PAAS, PAAU",-50.52594942489986,5792.985949424899,2
LUNR,"LUNL, LUNR",-53.85071777999838,37523.37071778,2
XYZ,"XYZ, XYZG",-62.86686481779907,13224.3868648178,2
UPS,UPSG,-82.3877569818,82.3877569818,1
GEMI,"GEMG, GEMI",-89.73250596480011,13881.4525059648,2
GLW,"GLW, GLWG",-119.10731101999977,3451.58731102,2
ANET,"ANEL, ANET",-138.59561039999994,3981.6556104,2
JOBY,"JOBX, JOBY",-141.14076306600032,3141.620763066,2
OKTA,"OKTA, OKTG",-142.69622318209986,5816.1962231821,2
RDW,"RDW, RDWU",-198.69557854999948,18105.89557855,2
SPY,"SPXL, SPY",-240.7973661000001,4729.8173661,2
TSUI,"TSUI, TXXS",-246.3041482776007,20365.8869482776,2
PL,"PL, PLU",-281.2093616400016,26621.68936164,2
DNN,"DNN, DNNG",-291.2811681536,3920.8811681536004,2
SATS,"SATG, SATS",-326.75490357999934,9784.454903580001,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",-438.5491151999995,57298.989115200005,4
SOEZ,"SOEZ, SOLT",-440.19721887000014,19326.75721887,2
IWM,"IWM, URTY",-512.8931131800002,2219.59311318,2
SMCI,"SMCI, SMCL",-614.3689425115999,9862.7689425116,2
QS,"QS, QSU",-615.0620188800012,10367.46201888,2
ARM,"ARM, ARMG",-652.0957985999994,7507.095798599999,2
FCX,"FCX, FCXG",-693.2198191182997,4793.8998191183,2
MP,"MP, MPG, MPL",-743.7785056199996,7980.97850562,3
ORCL,"ORCL, ORCU, ORCX",-801.7438505599994,16841.76385056,3
U,"U, UNX",-827.8327540528007,25979.9927540528,2
AVAV,"AVAV, AVXX",-889.5372524000004,5517.097252400001,2
FIG,"FIG, FIGG",-891.8725842399999,10890.43258424,2
CLS,"CLS, CSEX",-984.7066948000011,13195.5866948,2
NVO,"NVO, NVOX",-1015.3296569696004,14114.129656969599,2
ADBE,"ADBE, ADBG",-1098.7603816,2520.8203816,2
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",-1112.0677619299013,87317.0677619299,5
LRCX,"LRCU, LRCX",-1120.6797758000002,5907.0797758,2
WDC,"WDC, WDCX",-1184.8003686000002,10967.800368600001,2
CRWD,"CRWD, CRWL",-1202.1094531096005,7001.6094531096005,2
QQQ,"QQQ, TQQQ, TQQY",-1217.8765143499998,11294.93651435,3
COHR,"COHR, COHX",-1338.6854347199999,3768.32543472,2
CORZ,"CORZ, COZX",-1647.455032400001,35090.0950324,2
APH,"APH, APHU",-1665.92034726,2441.06034726,2
EWY,"EWY, KORU",-1676.6878795200005,9297.48787952,2
TSM,"TSM, TSMG, TSMU",-1679.0517074349982,39273.851707435,3
NVTS,"NVTS, NVTX",-1688.7116439600068,170606.47164396002,2
UNH,"UNH, UNHG",-1732.8576083999997,30467.337608399997,2
ARKK,"ARKK, TARK",-1827.3368060000003,3855.3368060000003,2
BULL,"BULG, BULL",-1941.1749594400005,5167.77495944,2
BABA,"BABA, BABX, BBYY",-2104.2927716399995,18756.45277164,3
EWW,"EWW, MEXX",-2334.24115236,3756.24115236,2
HIMS,"HIMS, HIMZ, HMYY",-2384.117134680001,16685.71713468,3
FIGR,"FGRU, FIGR",-2507.9032270499993,35700.863227049995,2
WULF,"WULF, WULX",-2557.2070205599994,38377.147020560005,2
MRVL,"MRVL, MVLL",-2601.53175696,5887.971756960001,2
ACHR,"ACHR, ARCX",-2720.4712281600005,12232.911228160001,2
OSCR,"OSCR, OSCX",-2840.792284691999,19786.592284692,2
VRT,"VRT, VRTL",-2934.52586403,30775.54586403,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",-2996.537692599999,89057.41769260001,5
BLSH,"BLSG, BLSH",-3016.3313332439984,13197.011333243998,2
AFRM,"AFRM, AFRU",-3091.8983630399994,7551.518363039999,2
