underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NVDA,semis,override,1.0,letf,1.859143477550067,computed,7859.338864929997,90208.50113507
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,7200.98018968,61878.61868072
GRAB,consumer,override,1.0,letf,1.4804500668873135,computed,4508.91,4508.91
CRWV,software,override,1.0,letf,2.920453197830077,computed,4413.6381043799975,88785.64077262
NOK,industrials,override,1.0,letf,1.4509702478342,computed,4352.46,4352.46
ASTS,space,override,1.0,letf,3.228723229175,computed,4298.268552200003,42140.43373508
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,4222.87731704,23497.16268296
PLTR,software,override,1.0,letf,1.7903566787716079,computed,4140.497750839997,56840.38224916
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,4114.460901659999,48291.81909834
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,2679.7,2679.7
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,2510.1479981400007,53305.33200185999
SOFI,fintech,override,1.0,letf,2.546608447289008,computed,2372.0263949640025,23292.013605036
RBLX,software,override,1.0,letf,1.696768280751925,computed,1982.8791841200004,9559.20081588
TER,semis,override,1.0,letf,3.0718000181193097,computed,1663.2085769700006,24721.49142303
TEM,software,override,1.0,letf,2.5124072101626433,computed,1641.0125429999998,13913.147457
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1615.1571702499969,36727.50282975
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,1553.1475980100004,40493.85240199
PONY,china,override,1.0,letf,3.2486305265124287,computed,1551.504250928,12512.495749071995
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1390.6,1390.6
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,1316.5445363199997,31147.61546368001
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1231.9016350700003,32189.27836493
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,1213.6175092000012,29019.7424908
NU,fintech,override,1.0,letf,1.3188592137241022,computed,1117.6922820600005,13389.767717939998
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,1088.4659338800002,16461.53406612
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,1006.7,1006.7
UPST,fintech,override,1.0,letf,2.773280740847529,computed,988.2921500399998,10598.60784996
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,971.2172659200004,15965.702734079998
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,869.917488,13581.442511999998
AI,software,override,1.0,passive_low_delta,2.410058401373403,computed,821.7299999999999,821.7299999999999
DJT,software,override,1.0,letf,2.313994917685695,computed,805.4999999999999,805.4999999999999
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,792.5180626500005,16532.48193735
LCID,consumer,override,1.0,letf,2.2317315045524064,computed,645.81,645.81
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,602.4491479999997,18563.550852
CRML,metals,override,1.0,letf,3.6140463211839493,computed,596.9081292256014,57936.6918707744
CMG,consumer,override,1.0,letf,0.9095693932015629,computed,552.4444617152012,12989.5355382848
SHOP,software,override,1.0,letf,2.1492424343633747,computed,509.6909454399997,3192.2690545600003
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,451.46523512,2510.4347648800003
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,443.94707263999953,20406.19292736
SNOW,software,override,1.0,letf,1.27175792323306,computed,432.55702047999966,16151.04297952
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,422.0897159420001,17527.630284058003
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,361.5398576440002,17414.680142356003
NOW,software,override,1.0,letf,0.7493036941658241,computed,360.40416040000014,3259.5958396
ZETA,software,override,1.0,letf,2.629444382756858,computed,326.6978545799998,4448.34214542
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,286.05501950000144,41425.9449805
SNAP,software,override,1.0,letf,1.9450162831953806,computed,269.8643368959997,5057.975663104
TTD,software,override,1.0,letf,0.7153751027480549,computed,258.8844664200001,3537.37553358
LMND,insurtech,override,1.0,letf,2.543393382486076,computed,250.94292015200065,5664.857079848
RDDT,software,override,1.0,letf,1.9176130034891206,computed,233.7516730999996,15397.2483269
XPEV,china,override,1.0,letf,1.6163956365850718,computed,209.7199699,3626.8400301
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,205.0937860913,4298.9062139087
NIO,china,override,1.0,letf,1.2113307687486528,computed,175.83344634879995,5461.6665536512
XOP,energy,override,1.0,letf,-0.12944831376711213,computed,167.894966079999,22846.02503392
