run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-05-15,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-05-15,AAL,211.0,0.0,0.0,2635.53,0.0,0.0
2026-05-15,AAOI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,AAPL,0.3504464874718174,0.6495535125281933,0.0,89.05307412788436,162.86456463586893,0.0
2026-05-15,ABNB,-4.0,0.0,0.0,-573.44,0.0,0.0
2026-05-15,ABNY,11.0,0.0,0.0,435.71,0.0,0.0
2026-05-15,ACHR,742.0,0.0,0.0,4525.316147058824,0.0,0.0
2026-05-15,ADBE,3.0,0.0,0.0,824.25,0.0,0.0
2026-05-15,AFRM,33.0,0.0,0.0,1750.336923076923,0.0,0.0
2026-05-15,AI,0.0,51.0,0.0,0.0,471.75,0.0
2026-05-15,ALAB,57.0,0.0,0.0,8858.557101791042,0.0,0.0
2026-05-15,ALB,8.0,0.0,0.0,1533.92,0.0,0.0
2026-05-15,AMD,70.19872654528403,14.801273454715977,0.0,16514.22403973513,3839.6353500715077,0.0
2026-05-15,AMZN,0.17543776305204073,0.8245622369479584,0.0,41.787717077407635,196.36176783133874,0.0
2026-05-15,ANET,13.0,0.0,0.0,2295.7999999999997,0.0,0.0
2026-05-15,APH,3.0,0.0,0.0,413.77666666666664,0.0,0.0
2026-05-15,APLD,12000.0,0.0,9000.0,337366.82660000003,0.0,231069.11500000005
2026-05-15,APP,11.0,0.0,0.0,5218.454660493828,0.0,0.0
2026-05-15,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,ARKK,13.0,0.0,0.0,938.2128888888888,0.0,0.0
2026-05-15,ARM,0.0,11.0,0.0,0.0,1791.5424999999998,0.0
2026-05-15,ASHR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,ASML,-1.0,0.0,0.0,-1591.49,0.0,0.0
2026-05-15,ASO,-1292.0,0.0,0.0,-67300.28,0.0,0.0
2026-05-15,ASPN,-6000.0,0.0,0.0,-19450.0,0.0,0.0
2026-05-15,ASTS,103.0,0.0,0.0,9917.196049382717,0.0,0.0
2026-05-15,AVAV,14.0,0.0,0.0,2898.7000000000003,0.0,0.0
2026-05-15,AVGO,7.0,0.0,0.0,2370.1219021739134,0.0,0.0
2026-05-15,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-05-15,AXP,1.0,0.0,0.0,314.795,0.0,0.0
2026-05-15,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-05-15,B,27.0,0.0,0.0,1101.06,0.0,0.0
2026-05-15,BA,3.0,0.0,0.0,726.1739910714286,0.0,0.0
2026-05-15,BABA,13.55487411003643,42.44512588996358,0.0,2284.9138592103996,6834.964508971418,0.0
2026-05-15,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,BBAI,1680.0,0.0,0.0,6043.233940871685,0.0,0.0
2026-05-15,BE,53.0,0.0,0.0,10484.5,0.0,0.0
2026-05-15,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-05-15,BIDU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,BITF,0.0,0.0,0.0,0.0,0.0,0.0
