underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
NVTS,84458.88,84458.88,1.0,0.0,0.0,sleeve_balance,84458.88,0.0,0.0
NVDA,49033.92,49033.92,0.8382521981369224,0.0,0.0,sleeve_balance,41102.791223270004,0.0,0.0
IONQ,43102.5,43102.5,0.7510718270704294,0.2489281729295705,0.0,sleeve_balance,32373.073426303185,10729.426573696814,0.0
IBIT,43030.44,43030.44,0.7802267427299203,0.2197732572700797,0.0,sleeve_balance,33573.500039435276,9456.939960564729,0.0
AMD,39573.6,39573.6,0.9326510859384394,0.06734891406156074,0.0,sleeve_balance,36908.36101449342,2665.23898550658,0.0
PANW,34064.03,34064.03,1.0,0.0,0.0,sleeve_balance,34064.03,0.0,0.0
TSLA,33247.5,33247.5,1.0,0.0,0.0,sleeve_balance,33247.5,0.0,0.0
NBIS,32951.35,32951.35,1.0,0.0,0.0,sleeve_balance,32951.35,0.0,0.0
QUBT,32867.46,32867.46,1.0,0.0,0.0,sleeve_balance,32867.46,0.0,0.0
CRWV,32322.845,32322.845,1.0,0.0,0.0,sleeve_balance,32322.845,0.0,0.0
MSTR,31971.87,31971.87,0.4207350202887726,0.4343547584923872,0.0,sleeve_balance,13451.685373119999,13887.1338724,0.0
PLTR,30490.44,30490.44,0.8642034109432335,0.0,0.0,sleeve_balance,26349.94224916,0.0,0.0
IREN,30134.399999999998,30134.399999999998,1.0,0.0,0.0,sleeve_balance,30134.399999999998,0.0,0.0
CRML,29266.8,29266.8,0.979603613791846,0.0,0.0,sleeve_balance,28669.863044123198,0.0,0.0
XRPZ,28430.22,28430.22,1.0,0.0,0.0,sleeve_balance,28430.22,0.0,0.0
NFLX,27907.739999999998,27907.739999999998,0.9100554900489971,0.0,0.0,sleeve_balance,25397.592001859997,0.0,0.0
OPEN,26203.14,26203.14,0.8429788545288848,0.0,0.0,sleeve_balance,22088.69294226,0.0,0.0
CRCL,25890.92,25890.92,1.0,0.0,0.0,sleeve_balance,25890.92,0.0,0.0
COIN,23745.12,23745.12,0.5,0.5,0.0,sleeve_balance,11872.56,11872.56,0.0
PLUG,21963.05,21963.05,1.0,0.0,0.0,sleeve_balance,21963.05,0.0,0.0
QBTS,21023.5,21023.5,0.8910886421766119,0.03503461998192499,0.0,sleeve_balance,18733.8020688,736.55033319,0.0
KEEL,20874.08,20874.08,1.0,0.0,0.0,sleeve_balance,20874.08,0.0,0.0
BMNR,20856.0,20856.0,0.986284281765439,0.0,0.0,sleeve_balance,20569.944980499997,0.0,0.0
META,19171.329999999998,19171.329999999998,0.38292545645868076,0.5328259718329402,0.0,sleeve_balance,7341.190291169999,10214.982538580001,0.0
TSM,18797.4,18797.4,1.0,0.0,0.0,sleeve_balance,18797.4,0.0,0.0
LUNR,18734.760000000002,18734.760000000002,1.0,0.0,0.0,sleeve_balance,18734.760000000002,0.0,0.0
HOOD,18722.4,18722.4,0.7057365389214468,0.2942634610785531,0.0,sleeve_balance,13213.081776302897,5509.318223697103,0.0
SNDK,17975.36,17975.36,1.0,0.0,0.0,sleeve_balance,17975.36,0.0,0.0
WULF,17909.97,17909.97,1.0,0.0,0.0,sleeve_balance,17909.97,0.0,0.0
CORZ,16721.32,16721.32,1.0,0.0,0.0,sleeve_balance,16721.32,0.0,0.0
USAR,16710.59,16710.59,0.926279718503488,0.0,0.0,sleeve_balance,15478.6806012272,0.0,0.0
FIGR,16596.48,16596.48,1.0,0.0,0.0,sleeve_balance,16596.48,0.0,0.0
ONDS,16232.080000000002,16232.080000000002,0.9188924317573596,0.0,0.0,sleeve_balance,14915.535463680002,0.0,0.0
BE,16080.730000000001,16080.730000000001,1.0,0.0,0.0,sleeve_balance,16080.730000000001,0.0,0.0
HUT,15968.02,15968.02,1.0,0.0,0.0,sleeve_balance,15968.02,0.0,0.0
SOXX,15900.9,15900.9,1.0,0.0,0.0,sleeve_balance,15900.9,0.0,0.0
RIOT,15116.68,15116.68,0.2206219501107386,0.6990947132571437,0.0,sleeve_balance,3335.0714208,10567.991069999998,0.0
UNH,14367.24,14367.24,1.0,0.0,0.0,sleeve_balance,14367.24,0.0,0.0
ALAB,13947.039999999999,13947.039999999999,1.0,0.0,0.0,sleeve_balance,13947.039999999999,0.0,0.0
VRT,13920.51,13920.51,1.0,0.0,0.0,sleeve_balance,13920.51,0.0,0.0
RCAT,13860.02,13860.02,0.6953195365490094,0.0,0.0,sleeve_balance,9637.14268296,0.0,0.0
FLY,13773.5,13773.5,1.0,0.0,0.0,sleeve_balance,13773.5,0.0,0.0
ETHA,13575.52,13575.52,1.0,0.0,0.0,sleeve_balance,13575.52,0.0,0.0
TER,13192.35,13192.35,0.8739262847809526,0.0,0.0,sleeve_balance,11529.14142303,0.0,0.0
PL,13170.24,13170.24,1.0,0.0,0.0,sleeve_balance,13170.24,0.0,0.0
EOSE,13080.17,13080.17,1.0,0.0,0.0,sleeve_balance,13080.17,0.0,0.0
SOFI,12832.02,12832.02,0.8151458942438057,0.0,0.0,sleeve_balance,10459.9684178544,0.0,0.0
GLXY,12687.84,12687.84,1.0,0.0,0.0,sleeve_balance,12687.84,0.0,0.0
U,12576.08,12576.08,1.0,0.0,0.0,sleeve_balance,12576.08,0.0,0.0
CRDO,12548.72,12548.72,1.0,0.0,0.0,sleeve_balance,12548.72,0.0,0.0
QCOM,12204.880000000001,12204.880000000001,1.0,0.0,0.0,sleeve_balance,12204.880000000001,0.0,0.0
CIFR,12148.05,12148.05,1.0,0.0,0.0,sleeve_balance,12148.05,0.0,0.0
XOP,11506.96,11506.96,0.9854092682967527,0.0,0.0,sleeve_balance,11339.06503392,0.0,0.0
RKLB,11266.750000000002,11266.750000000002,1.0,0.0,0.0,sleeve_balance,11266.750000000002,0.0,0.0
CNC,11153.0,11153.0,1.0,0.0,0.0,sleeve_balance,11153.0,0.0,0.0
RGTI,10425.07,10425.07,0.9574154348469603,0.0,0.0,sleeve_balance,9981.12292736,0.0,0.0
TSUI,10059.7914,10059.7914,1.0,0.0,0.0,sleeve_balance,10059.7914,0.0,0.0
LITE,10018.099999999999,10018.099999999999,1.0,0.0,0.0,sleeve_balance,10018.099999999999,0.0,0.0
SBET,9583.0,9583.0,0.9371335544192841,0.0,0.0,sleeve_balance,8980.550852,0.0,0.0
SOEZ,9443.28,9443.28,1.0,0.0,0.0,sleeve_balance,9443.28,0.0,0.0
ASTS,9297.12,9297.12,1.0,0.0,0.0,sleeve_balance,9297.12,0.0,0.0
UEC,8974.86,8974.86,0.9529869326008427,0.0,0.0,sleeve_balance,8552.924301922,0.0,0.0
RDW,8953.6,8953.6,1.0,0.0,0.0,sleeve_balance,8953.6,0.0,0.0
UBER,8888.11,8888.11,0.9593232017105998,0.0,0.0,sleeve_balance,8526.570142356,0.0,0.0
UUUU,8775.0,8775.0,0.8759578588444443,0.0,0.0,sleeve_balance,7686.530211359999,0.0,0.0
URA,8662.5,8662.5,0.9085116233593074,0.0,0.0,sleeve_balance,7869.9819373499995,0.0,0.0
OSCR,8472.9,8472.9,1.0,0.0,0.0,sleeve_balance,8472.9,0.0,0.0
OKLO,8468.46,8468.46,0.8853135911464421,0.0,0.0,sleeve_balance,7497.242734079999,0.0,0.0
BABA,8326.08,8326.08,0.813885516719326,0.186114483280674,0.0,sleeve_balance,6776.475923046445,1549.6040769535543,0.0
SNOW,8291.8,8291.8,0.9478331580018814,0.0,0.0,sleeve_balance,7859.24297952,0.0,0.0
ORCL,8020.01,8020.01,1.0,0.0,0.0,sleeve_balance,8020.01,0.0,0.0
RDDT,7815.5,7815.5,0.9700912707952147,0.0,0.0,sleeve_balance,7581.7483269,0.0,0.0
TEM,7777.079999999999,7777.079999999999,0.7889937427672082,0.0,0.0,sleeve_balance,6136.067456999999,0.0,0.0
BBAI,7358.4,7358.4,1.0,0.0,0.0,sleeve_balance,7358.4,0.0,0.0
NU,7253.73,7253.73,0.8459148214697817,0.0,0.0,sleeve_balance,6136.037717939999,0.0,0.0
RKT,7225.679999999999,7225.679999999999,0.8796075264888564,0.0,0.0,sleeve_balance,6355.762511999999,0.0,0.0
HIMS,7150.799999999999,7150.799999999999,0.8113045166897425,0.18869548331025762,0.0,sleeve_balance,5801.47633794501,1349.32366205499,0.0
PONY,7031.999999999999,7031.999999999999,0.779365152029579,0.0,0.0,sleeve_balance,5480.495749071999,0.0,0.0
GEMI,6895.86,6895.86,1.0,0.0,0.0,sleeve_balance,6895.86,0.0,0.0
CMG,6770.990000000001,6770.990000000001,0.9184082540565559,0.0,0.0,sleeve_balance,6218.5331041344,0.0,0.0
XYZ,6580.76,6580.76,1.0,0.0,0.0,sleeve_balance,6580.76,0.0,0.0
NVO,6549.4,6549.4,1.0,0.0,0.0,sleeve_balance,6549.4,0.0,0.0
CLS,6105.44,6105.44,1.0,0.0,0.0,sleeve_balance,6105.44,0.0,0.0
APP,5821.92,5821.92,1.0,0.0,0.0,sleeve_balance,5821.92,0.0,0.0
UPST,5793.45,5793.45,0.8294117401548302,0.0,0.0,sleeve_balance,4805.155446000001,0.0,0.0
RBLX,5771.04,5771.04,0.6564086916534974,0.0,0.0,sleeve_balance,3788.1608158799995,0.0,0.0
MU,5432.07,5432.07,1.0,0.0,0.0,sleeve_balance,5432.07,0.0,0.0
BLSH,5090.34,5090.34,1.0,0.0,0.0,sleeve_balance,5090.34,0.0,0.0
QQQ,5038.53,5038.53,1.0,0.0,0.0,sleeve_balance,5038.53,0.0,0.0
FIG,4999.28,4999.28,1.0,0.0,0.0,sleeve_balance,4999.28,0.0,0.0
WDC,4891.5,4891.5,1.0,0.0,0.0,sleeve_balance,4891.5,0.0,0.0
QS,4876.2,4876.2,1.0,0.0,0.0,sleeve_balance,4876.2,0.0,0.0
TDOG,4771.519200000001,4771.519200000001,0.9995505882019083,0.0,0.0,sleeve_balance,4769.3748229767,0.0,0.0
ACHR,4756.22,4756.22,1.0,0.0,0.0,sleeve_balance,4756.22,0.0,0.0
SATS,4728.85,4728.85,1.0,0.0,0.0,sleeve_balance,4728.85,0.0,0.0
SMCI,4624.2,4624.2,1.0,0.0,0.0,sleeve_balance,4624.2,0.0,0.0
INTC,4521.27,4521.27,1.0,0.0,0.0,sleeve_balance,4521.27,0.0,0.0
GRAB,4508.91,4508.91,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
NOK,4352.46,4352.46,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
DUOL,3929.58,3929.58,1.0,0.0,0.0,sleeve_balance,3929.58,0.0,0.0
EWY,3810.4,3810.4,1.0,0.0,0.0,sleeve_balance,3810.4,0.0,0.0
MP,3618.6000000000004,3618.6000000000004,1.0,0.0,0.0,sleeve_balance,3618.6000000000004,0.0,0.0
ARM,3427.5,3427.5,1.0,0.0,0.0,sleeve_balance,3427.5,0.0,0.0
LAC,3315.2999999999997,3315.2999999999997,1.0,0.0,0.0,sleeve_balance,3315.2999999999997,0.0,0.0
MRNA,3301.98,3301.98,1.0,0.0,0.0,sleeve_balance,3301.98,0.0,0.0
GDX,3288.25,3288.25,1.0,0.0,0.0,sleeve_balance,3288.25,0.0,0.0
GEV,3271.59,3271.59,1.0,0.0,0.0,sleeve_balance,3271.59,0.0,0.0
AVGO,3078.53,3078.53,1.0,0.0,0.0,sleeve_balance,3078.53,0.0,0.0
SOUN,3024.6,3024.6,0.9818679861733784,0.0,0.0,sleeve_balance,2969.7579109800004,0.0,0.0
LMND,2957.9,2957.9,0.9151604271224855,0.0,0.0,sleeve_balance,2706.9530273856,0.0,0.0
CRWD,2899.75,2899.75,1.0,0.0,0.0,sleeve_balance,2899.75,0.0,0.0
PAAS,2871.23,2871.23,1.0,0.0,0.0,sleeve_balance,2871.23,0.0,0.0
OKTA,2836.75,2836.75,1.0,0.0,0.0,sleeve_balance,2836.75,0.0,0.0
NIO,2818.75,2818.75,0.9376205343423858,0.0,0.0,sleeve_balance,2642.9178811776,0.0,0.0
AAL,2679.7,2679.7,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
SNAP,2663.92,2663.92,0.8986965310910239,0.0,0.0,sleeve_balance,2394.0556631040004,0.0,0.0
DELL,2478.8999999999996,2478.8999999999996,1.0,0.0,0.0,sleeve_balance,2478.8999999999996,0.0,0.0
LRCX,2393.2,2393.2,1.0,0.0,0.0,sleeve_balance,2393.2,0.0,0.0
ZETA,2387.5199999999995,2387.5199999999995,0.8631643485373945,0.0,0.0,sleeve_balance,2060.8221454199997,0.0,0.0
AVAV,2313.78,2313.78,1.0,0.0,0.0,sleeve_balance,2313.78,0.0,0.0
PYPL,2252.0,2252.0,0.9089281589292629,0.0,0.0,sleeve_balance,2046.9062139087,0.0,0.0
SPY,2244.5099999999998,2244.5099999999998,1.0,0.0,0.0,sleeve_balance,2244.5099999999998,0.0,0.0
AFRM,2229.81,2229.81,1.0,0.0,0.0,sleeve_balance,2229.81,0.0,0.0
COPX,2145.12,2145.12,1.0,0.0,0.0,sleeve_balance,2145.12,0.0,0.0
GDXJ,2136.39,2136.39,0.9878731692247202,0.0,0.0,sleeve_balance,2110.48236,0.0,0.0
FCX,2050.34,2050.34,1.0,0.0,0.0,sleeve_balance,2050.34,0.0,0.0
NEM,1977.61,1977.61,1.0,0.0,0.0,sleeve_balance,1977.61,0.0,0.0
CEG,1926.82,1926.82,1.0,0.0,0.0,sleeve_balance,1926.82,0.0,0.0
ANET,1921.53,1921.53,1.0,0.0,0.0,sleeve_balance,1921.53,0.0,0.0
XPEV,1918.2800000000002,1918.2800000000002,0.8906680170777987,0.0,0.0,sleeve_balance,1708.5506438,0.0,0.0
TTD,1898.13,1898.13,0.8636107819696227,0.0,0.0,sleeve_balance,1639.24553358,0.0,0.0
KLAC,1892.94,1892.94,1.0,0.0,0.0,sleeve_balance,1892.94,0.0,0.0
SHOP,1850.98,1850.98,0.7246372486790783,0.0,0.0,sleeve_balance,1341.2890545600003,0.0,0.0
CLSK,1817.4,1817.4,1.0,0.0,0.0,sleeve_balance,1817.4,0.0,0.0
DNN,1814.8000000000002,1814.8000000000002,1.0,0.0,0.0,sleeve_balance,1814.8000000000002,0.0,0.0
NOW,1810.0,1810.0,0.8008816793370165,0.0,0.0,sleeve_balance,1449.5958395999999,0.0,0.0
LEU,1730.8799999999999,1730.8799999999999,1.0,0.0,0.0,sleeve_balance,1730.8799999999999,0.0,0.0
SPOT,1730.16,1730.16,0.9390277979262033,0.0,0.0,sleeve_balance,1624.66833486,0.0,0.0
GLW,1666.24,1666.24,1.0,0.0,0.0,sleeve_balance,1666.24,0.0,0.0
MRVL,1643.22,1643.22,1.0,0.0,0.0,sleeve_balance,1643.22,0.0,0.0
BULL,1613.3,1613.3,1.0,0.0,0.0,sleeve_balance,1613.3,0.0,0.0
ASML,1584.51,1584.51,1.0,0.0,0.0,sleeve_balance,1584.51,0.0,0.0
ALB,1528.8,1528.8,1.0,0.0,0.0,sleeve_balance,1528.8,0.0,0.0
JOBY,1500.24,1500.24,1.0,0.0,0.0,sleeve_balance,1500.24,0.0,0.0
KTOS,1480.95,1480.95,0.6951516019311929,0.0,0.0,sleeve_balance,1029.48476488,0.0,0.0
VST,1419.0,1419.0,0.9917170097251586,0.0,0.0,sleeve_balance,1407.2464368,0.0,0.0
NET,1398.67,1398.67,1.0,0.0,0.0,sleeve_balance,1398.67,0.0,0.0
CVNA,1390.6,1390.6,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
DKNG,1232.35,1232.35,0.9995350733411774,0.0,0.0,sleeve_balance,1231.777047632,0.0,0.0
FXI,1228.92,1228.92,1.0,0.0,0.0,sleeve_balance,1228.92,0.0,0.0
COHR,1214.82,1214.82,1.0,0.0,0.0,sleeve_balance,1214.82,0.0,0.0
CRM,1173.0600000000002,1173.0600000000002,1.0,0.0,0.0,sleeve_balance,1173.0600000000002,0.0,0.0
ARKK,1014.0,1014.0,1.0,0.0,0.0,sleeve_balance,1014.0,0.0,0.0
LLY,1006.7,1006.7,0.0,0.0,0.0,sleeve_balance,0.0,0.0,0.0
MARA,890.43,890.43,0.0,1.0,0.0,sleeve_balance,0.0,890.43,0.0
