underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2679.7,2679.7,1.0,0.0,0.0
AAPL,AAPL,spot,596.42,596.42,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-19879.91957844,19879.91957844,1.0,0.0,0.0
ACHR,ACHR,spot,4756.22,4756.22,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-7476.691228160001,7476.691228160001,1.0,0.0,0.0
ADBE,ADBE,spot,711.03,711.03,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1809.7903816,1809.7903816,1.0,0.0,0.0
AFRM,AFRM,spot,2229.81,2229.81,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-5321.708363039999,5321.708363039999,1.0,0.0,0.0
AI,AI,spot,821.7299999999999,821.7299999999999,1.0,0.0,0.0
ALAB,ALAB,spot,13947.039999999999,13947.039999999999,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-31738.623483839998,31738.623483839998,1.0,0.0,0.0
ALB,ALB,spot,1528.8,1528.8,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1553.483734957,1553.483734957,1.0,0.0,0.0
AMD,AMD,spot,39573.6,39573.6,0.9326510859384394,0.06734891406156074,0.0
AMD,AMYY,yieldboost_etf,-2857.7021199999995,2857.7021199999995,0.0,1.0,0.0
AMD,AMUU,core_levered_etf,-31654.662732,31654.662732,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-37092.58082915,37092.58082915,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-37270.64187,37270.64187,1.0,0.0,0.0
AMZN,AMZN,spot,801.6600000000001,801.6600000000001,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-27061.961054490002,27061.961054490002,1.0,0.0,0.0
ANET,ANET,spot,1921.53,1921.53,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2060.1256104,2060.1256104,1.0,0.0,0.0
APH,APH,spot,387.57,387.57,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2053.49034726,2053.49034726,1.0,0.0,0.0
APP,APP,spot,5821.92,5821.92,1.0,0.0,0.0
APP,APPX,core_levered_etf,-9990.866116359999,9990.866116359999,1.0,0.0,0.0
ARKK,ARKK,spot,1014.0,1014.0,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2841.3368060000003,2841.3368060000003,1.0,0.0,0.0
ARM,ARM,spot,3427.5,3427.5,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-4079.5957985999994,4079.5957985999994,1.0,0.0,0.0
ASML,ASML,spot,1584.51,1584.51,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-10745.944636459999,10745.944636459999,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,13922.23114364,13922.23114364,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,9297.12,9297.12,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-18921.082591439997,18921.082591439997,1.0,0.0,0.0
AVAV,AVAV,spot,2313.78,2313.78,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3203.3172524000006,3203.3172524000006,1.0,0.0,0.0
AVGO,AVGO,spot,3078.53,3078.53,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-15225.893750619998,15225.893750619998,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-16592.0384112,16592.0384112,1.0,0.0,0.0
BA,BA,spot,687.63,687.63,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-8096.21528364,8096.21528364,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-11148.50585574,11148.50585574,1.0,0.0,0.0
BABA,BABA,spot,8326.08,8326.08,0.813885516719326,0.186114483280674,0.0
BABA,BBYY,yieldboost_etf,-1903.95829035,1903.95829035,0.0,1.0,0.0
BABA,BABX,core_levered_etf,-8526.41448129,8526.41448129,1.0,0.0,0.0
BBAI,BBAI,spot,7358.4,7358.4,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-15077.965803508001,15077.965803508001,1.0,0.0,0.0
BE,BE,spot,16080.730000000001,16080.730000000001,1.0,0.0,0.0
BE,BEG,core_levered_etf,-10590.43864528,10590.43864528,1.0,0.0,0.0
BE,BEX,core_levered_etf,-22936.842648,22936.842648,1.0,0.0,0.0
BLSH,BLSH,spot,5090.34,5090.34,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-8106.671333243999,8106.671333243999,1.0,0.0,0.0
BMNR,BMNR,spot,20856.0,20856.0,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-9696.2651856,9696.2651856,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-10873.6797949,10873.6797949,1.0,0.0,0.0
BULL,BULL,spot,1613.3,1613.3,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3554.4749594400005,3554.4749594400005,1.0,0.0,0.0
CEG,CEG,spot,1926.82,1926.82,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-9213.07238208,9213.07238208,1.0,0.0,0.0
CIFR,CIFR,spot,12148.05,12148.05,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-5900.5730553,5900.5730553,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-13002.656514426,13002.656514426,1.0,0.0,0.0
