underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",2286.1545754500003,16231.995311000002,-0.37,0.0,-10639.91,-1262.0,161.1828141296358,0.0,0.0,6777.0527005796375
MARA,"MAAY, MARA, MARO",4702.7011076,8686.275183999998,-9.29,0.0,-8177.860000000001,-767.97,167.99760540433266,0.0,0.0,4601.85389700433
NVTS,"NVTS, NVTX",0.0,4755.992244000005,0.0,0.0,0.0,-596.87,131.04613827694928,0.0,0.0,4290.1683822769555
CRML,"CRML, CRMU",0.0,3757.123436,0.0,0.0,0.0,-323.57,43.5514822636514,0.0,0.0,3477.1049182636516
GDX,"GDX, GDXU, NUGT",-275.69160205000003,3598.1609139999996,0.0,0.0,-10.84,-42.08,25.600965193793396,0.0,0.0,3295.150277143793
BLSH,"BLSG, BLSH",1762.8205719,322.66112300000003,0.0,0.0,0.0,-60.55,12.227524642917043,0.0,0.0,2037.159219542917
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",181.83652973,1355.2953,0.0,0.0,0.0,-213.83999999999997,85.30691871016586,0.0,0.0,1408.598748440166
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",1566.95801156,-281.1477190000005,0.0,0.0,0.0,-205.91,70.59414890551099,0.0,0.0,1150.494441465511
COIN,"COIA, COIG, COIN, COIW, CONL, CONX, CONY, COYY",1741.2357913199999,-651.6957070000001,0.0,0.0,-179.87,-132.28,323.4358528016198,0.0,0.0,1100.8259371216197
IREN,"IRE, IREG, IREN, IREX, IREZ",0.0,1242.1874490000005,0.0,0.0,0.0,-274.57,99.32417400239041,0.0,0.0,1066.9416230023917
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1439.7644517400004,2442.60141,0.0,0.0,-11.16,-110.22,43.65491202192966,0.0,0.0,925.1118702819292
ASTS,"ASTN, ASTS, ASTX",-117.54829525,1065.7829809999998,0.0,0.0,0.0,-105.02,49.61896860649375,0.0,0.0,892.8336543564939
META,"FBL, FBY, FBYY, META, METU, METW",666.85666068,1902.462118,12.6,0.0,-1700.4,-187.43,74.70677353594601,0.0,0.0,768.7955522159452
QBTS,"QBTS, QBTX, QBY",0.0,1072.5206420000009,0.0,0.0,-200.5,-174.76999999999998,39.79549842695237,0.0,0.0,737.0461404269531
RDW,"RDW, RDWU",0.0,855.627215,0.0,0.0,0.0,-140.63,13.84608100632144,0.0,0.0,728.8432960063212
FLY,"FLY, FLYT",0.0,739.9854930000001,0.0,0.0,0.0,-103.82,31.631557661421677,0.0,0.0,667.7970506614217
ONDS,"ONDG, ONDS",0.0,754.5620000000001,0.0,0.0,0.0,-142.43,22.57651347743227,0.0,0.0,634.7085134774322
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1020.4489595800001,193.8501900000001,0.0,0.0,-402.9,-249.75000000000003,57.49280446135265,0.0,0.0,619.1419540413528
TER,"TER, TERG",-3.350405,787.4213770000001,3.12,0.0,0.0,-196.81,17.442825922153855,0.0,0.0,607.823797922154
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",0.0,2943.9495289999995,0.0,0.0,-2091.64,-457.6,193.6017735062118,0.0,0.0,588.3113025062121
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",3705.18488328,-2532.972491,0.0,0.0,-669.09,-81.23,88.61552276273754,0.0,0.0,510.5079150427373
UEC,"UEC, UECG",-18.90443527,564.672521,0.0,0.0,0.0,-59.08,12.927269411309663,0.0,0.0,499.6153551413097
URA,"URA, URAA",0.0,531.525572,0.0,0.0,-42.69,-24.86,12.202626564967499,0.0,0.0,476.17819856496754
RCAT,"RCAT, RCAX",0.0,556.1505419999994,0.0,0.0,0.0,-114.02,14.561568370116623,0.0,0.0,456.6921103701152
LITE,"LITE, LITX",0.0,462.4918809999999,0.0,0.0,0.0,-32.93,26.75437469802878,0.0,0.0,456.3162556980287
PLUG,"PLUG, PLUL",0.0,659.6869719999995,0.0,0.0,0.0,-249.43,38.242359950393556,0.0,0.0,448.49933195039193
BMNR,"BMNG, BMNR, BMNU",1484.75023251,-790.935041,0.0,0.0,0.0,-283.03999999999996,31.081684818550578,0.0,0.0,441.85687632855036
QUBT,"QUBT, QUBX",0.0,673.9188379999996,0.0,0.0,0.0,-287.82,54.67463815538173,0.0,0.0,440.773476155382
RIOT,"RIOT, RIOX, RTYY",469.46077521,-152.406407,0.0,0.0,0.0,-11.95,123.48902772921065,0.0,0.0,428.5933959392107
BA,"BA, BOEG, BOEU",-939.1565940099999,1491.66075,0.0,0.0,-16.68,-136.72,29.158217648606325,0.0,0.0,428.2623736386064
LEU,"LEU, LEUX",-524.267447,1139.1579029999998,0.0,0.0,0.0,-207.23,13.454026926958187,0.0,0.0,421.1144829269582
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",993.91680568,75.18732,0.0,0.0,-454.58,-233.62,39.834658510717674,0.0,0.0,420.7387841907175
OKLO,"OKLL, OKLO",0.0,561.643179,0.0,0.0,0.0,-157.06,11.328383738129961,0.0,0.0,415.91156273813
WULF,"WULF, WULX",0.0,558.4789129999999,0.0,0.0,0.0,-174.55,31.036421079753957,0.0,0.0,414.96533407975403
CORZ,"CORZ, COZX",-11.887826,470.6090559999998,0.0,0.0,0.0,-76.6,27.681284211596964,0.0,0.0,409.80251421159664
