underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CVNA,-1661.0048580000002,0.19329370016809425,0.8067062998319057,0.0,1217.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19329370016809425,0.8067062998319057,0.0,0.8067062998319057
SOXX,5758.67685689,1.0,0.0,0.0,14906.25,0.28195313626968554,0.0,0.0,0.28195313626968554,0.0,0.0,0.0,0.0,0.0,0.7180468637303145,0.0,0.0,0.7180468637303145
BULL,288.26236200000005,1.0,0.0,0.0,2275.92,0.4095909340082252,0.0,0.0,0.4095909340082252,0.0,0.0,0.0,0.0,0.0,0.5904090659917748,0.0,0.0,0.5904090659917748
CRCL,-5413.931334000001,1.0,0.0,0.0,28645.120000000003,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
AMD,44042.263755,0.7254744704478396,0.2745255295521605,0.0,27113.21,0.24197153917165246,0.7580284608283475,0.0,0.24197153917165246,0.7580284608283475,0.0,0.0,0.0,0.0,0.48350293127618715,0.48350293127618704,0.0,0.48350293127618715
SMCI,3963.28781406,0.6932502916549311,0.30674970834506887,0.0,30399.08,0.22082387421328264,0.7791761257867174,0.0,0.22082387421328264,0.7791761257867174,0.0,0.0,0.0,0.0,0.4724264174416485,0.4724264174416485,0.0,0.4724264174416485
RDW,6636.724992,1.0,0.0,0.0,6063.12,0.6478440646927655,0.0,0.0,0.6478440646927655,0.0,0.0,0.0,0.0,0.0,0.35215593530723455,0.0,0.0,0.35215593530723455
ASML,1498.131125,0.7311580960578468,0.26884190394215324,0.0,1863.55,0.9866752473075581,0.0,0.0,0.9866752473075581,0.0,0.0,0.0,0.0,0.0,0.2555171512497113,0.26884190394215324,0.0,0.26884190394215324
QBTS,6889.358647249999,0.6507628603487233,0.2334214508862283,0.11581568876504833,5982.72,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.15076286034872333,0.2665785491137717,0.11581568876504833,0.2665785491137717
ACHR,-757.5109490000001,1.0,0.0,0.0,4643.12,0.7674559660314617,0.0,0.0,0.7674559660314617,0.0,0.0,0.0,0.0,0.0,0.2325440339685383,0.0,0.0,0.2325440339685383
ORCL,892.886714,1.0,0.0,0.0,3682.6,0.7674711033074458,0.0,0.0,0.7674711033074458,0.0,0.0,0.0,0.0,0.0,0.23252889669255417,0.0,0.0,0.23252889669255417
APP,-442.773687,1.0,0.0,0.0,4967.7,0.7885097700948125,0.0,0.0,0.7885097700948125,0.0,0.0,0.0,0.0,0.0,0.2114902299051875,0.0,0.0,0.2114902299051875
PLUG,8692.905474,1.0,0.0,0.0,4462.92,0.7909025199032921,0.0,0.0,0.7909025199032921,0.0,0.0,0.0,0.0,0.0,0.20909748009670792,0.0,0.0,0.20909748009670792
SOUN,-286.99596699999995,1.0,0.0,0.0,1794.0,0.8097025512653289,0.0,0.0,0.8097025512653289,0.0,0.0,0.0,0.0,0.0,0.19029744873467114,0.0,0.0,0.19029744873467114
COIN,-14180.402140549999,0.0023874239181069313,0.997612576081893,0.0,36589.62,0.1873786083063348,0.8126213916936652,0.0,0.1873786083063348,0.8126213916936652,0.0,0.0,0.0,0.0,0.18499118438822787,0.18499118438822781,0.0,0.18499118438822787
PONY,-1667.3816239999999,1.0,0.0,0.0,4539.55,0.8157223036468372,0.0,0.0,0.8157223036468372,0.0,0.0,0.0,0.0,0.0,0.18427769635316282,0.0,0.0,0.18427769635316282
NU,-2541.40987408,1.0,0.0,0.0,146.28,0.8173982244462675,0.0,0.0,0.8173982244462675,0.0,0.0,0.0,0.0,0.0,0.18260177555373247,0.0,0.0,0.18260177555373247
QS,97.92208299999996,1.0,0.0,0.0,2403.5099999999998,0.8206283899047643,0.0,0.0,0.8206283899047643,0.0,0.0,0.0,0.0,0.0,0.17937161009523572,0.0,0.0,0.17937161009523572
