run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-06-13,AMD,0.0,0.0,-3459.8187961199997,-6.763138565826768,etf_implied,0.0,53.0,2.999999999999993,0.05660377358490552,True,True
2026-06-13,ASTS,-2093.1103663433646,-25.39874246260605,-5027.01,-61.0,plan,0.0,61.0,9.0,0.14754098360655737,True,True
2026-06-13,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-13,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-06-13,BE,0.0,0.0,-20290.257791999997,-77.97347548997,etf_implied,0.0,84.0,0.0,0.0,True,True
2026-06-13,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-13,BLSH,0.0,0.0,0.0,0.0,none,0.0,149.0,18.0,0.12080536912751678,False,False
2026-06-13,BMNR,0.0,0.0,0.0,0.0,none,0.0,1095.0,0.0,0.0,False,False
2026-06-13,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-13,COIN,-574.881001103635,-3.5979534428816806,-647.01672,-4.04942245587683,plan,0.0,229.0,1.9999999999999716,0.008733624454148348,True,True
2026-06-13,CRCL,0.0,0.0,-10421.573282120002,-133.88454884532376,etf_implied,0.0,368.0,0.0,0.0,True,True
2026-06-13,CRWV,-7143.308625648837,-71.04235331326541,-21573.95243325,-214.55944737195426,plan,0.0,260.0,9.0,0.03461538461538462,True,True
2026-06-13,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-13,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-06-13,DKNG,0.0,0.0,0.0,0.0,none,0.0,25.0,15.0,0.6,False,False
2026-06-13,HOOD,0.0,0.0,0.0,0.0,none,0.0,374.0,4.0,0.0106951871657754,False,False
2026-06-13,IBIT,0.0,0.0,0.0,0.0,none,0.0,863.0,14.000000000000227,0.01622247972190061,False,False
2026-06-13,IONQ,0.0,0.0,0.0,0.0,none,0.0,310.0,5.684341886080802e-14,1.8336586729292908e-16,False,False
2026-06-13,IREN,-1257.9092699728396,-21.04583018191132,-16257.523802080002,-272.00140207595786,plan,0.0,806.0,18.0,0.022332506203473945,True,True
