run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-06-13,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-06-13,AAL,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,AAOI,352.0,0.0,0.0,58351.90042474606,0.0,0.0
2026-06-13,AAPL,0.35044643674664044,0.649553563253356,0.0,89.0530617177739,162.86457704597586,0.0
2026-06-13,ABNB,-4.0,0.0,0.0,-573.44,0.0,0.0
2026-06-13,ABNY,11.0,0.0,0.0,435.71,0.0,0.0
2026-06-13,ACHR,914.0,0.0,0.0,5489.609405882353,0.0,0.0
2026-06-13,ADBE,4.0,0.0,0.0,965.4404,0.0,0.0
2026-06-13,AFRM,34.0,0.0,0.0,2061.4887179487177,0.0,0.0
2026-06-13,AI,0.0,-40.0,0.0,0.0,-372.0,0.0
2026-06-13,ALAB,30.0,0.0,0.0,4926.039578492154,0.0,0.0
2026-06-13,ALB,14.0,0.0,0.0,2257.6,0.0,0.0
2026-06-13,AMD,18.351345684650475,31.648654315349532,0.0,4317.147176045232,13617.163020336066,0.0
2026-06-13,AMZN,1.0018274767965483,0.9981725232034494,0.0,238.56528874309632,266.4324142247025,0.0
2026-06-13,ANET,11.0,0.0,0.0,1909.29,0.0,0.0
2026-06-13,APH,10.0,0.0,0.0,1444.6673333333333,0.0,0.0
2026-06-13,APLD,12000.0,0.0,9000.0,337366.82660000003,0.0,231069.11500000005
2026-06-13,APP,9.0,0.0,0.0,4269.644722222223,0.0,0.0
2026-06-13,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,ARKK,21.0,0.0,0.0,1595.3030079100529,0.0,0.0
2026-06-13,ARM,0.0,7.0,0.0,0.0,2094.5815625,0.0
2026-06-13,ASHR,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,ASML,-1.0,0.0,0.0,-1591.49,0.0,0.0
2026-06-13,ASO,-1292.0,0.0,0.0,-67300.28,0.0,0.0
2026-06-13,ASPN,-6000.0,0.0,0.0,-19450.0,0.0,0.0
2026-06-13,ASTS,52.0,0.0,0.0,5322.434795394645,0.0,0.0
2026-06-13,AVAV,23.0,0.0,0.0,4552.88,0.0,0.0
2026-06-13,AVGO,6.0,0.0,0.0,2213.8610565344147,0.0,0.0
2026-06-13,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-06-13,AXP,1.0,0.0,0.0,314.795,0.0,0.0
2026-06-13,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-06-13,B,25.0,0.0,0.0,1032.5666666666668,0.0,0.0
2026-06-13,BA,3.0,0.0,0.0,670.4854276147959,0.0,0.0
2026-06-13,BABA,1.268469321258908e-05,10.999987315306807,0.0,0.002138229449063143,1386.8521817570536,0.0
2026-06-13,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,BBAI,2025.0,0.0,0.0,7793.802271658732,0.0,0.0
2026-06-13,BE,84.0,0.0,0.0,22091.892833513124,0.0,0.0
2026-06-13,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-06-13,BIDU,9.0,0.0,0.0,1147.85,0.0,0.0
2026-06-13,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,BJRI,-5000.0,0.0,0.0,-175144.83000000002,0.0,0.0
2026-06-13,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,BLSH,131.0,0.0,0.0,4927.831891891892,0.0,0.0
2026-06-13,BLSX,-575.0,0.0,0.0,-4999.609999999999,0.0,0.0
2026-06-13,BMNR,1095.0,0.0,0.0,22394.83682138706,0.0,0.0
2026-06-13,BRK.B,15.0,4.0,0.0,7259.9,1978.1999999999998,0.0
2026-06-13,BTFL,-185.0,0.0,0.0,-7389.79,0.0,0.0
2026-06-13,BULL,348.0,0.0,0.0,2201.29484,0.0,0.0
2026-06-13,CBRS,0.0,0.0,-175.0,0.0,0.0,-40731.25
2026-06-13,CC,-14523.0,0.0,0.0,-259391.44769999996,0.0,0.0
2026-06-13,CEG,3.0116,0.0,0.0,874.6354075294119,0.0,0.0
2026-06-13,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,CELT,-338.0,0.0,0.0,-4177.004636363637,0.0,0.0
2026-06-13,CHNL,69.0,0.0,0.0,1244.76,0.0,0.0
2026-06-13,CIFR,558.0,0.0,0.0,10656.979194125963,0.0,0.0
2026-06-13,CLS,20.0,0.0,0.0,7323.426326530612,0.0,0.0
2026-06-13,CLSK,1899.5601928438903,0.0,-1233.5601928438903,23101.711113750585,0.0,-13363.87009302543
2026-06-13,CMG,6.0,0.0,0.0,181.76999999999998,0.0,0.0
2026-06-13,CNC,27.0,0.0,0.0,1349.3675222672064,0.0,0.0
2026-06-13,COHR,10.0,0.0,0.0,3577.1000000000004,0.0,0.0
2026-06-13,COIN,-12.865369483291623,239.86536948329166,0.0,-2408.292802303787,45611.847636263316,0.0
2026-06-13,COLD,4075.0,0.0,0.0,46314.86,0.0,0.0
2026-06-13,COPX,22.0,0.0,0.0,2060.002475247524,0.0,0.0
2026-06-13,CORZ,111.0,0.0,0.0,2311.024991417701,0.0,0.0
2026-06-13,COST,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,CRCL,368.0,0.0,0.0,36646.95973979592,0.0,0.0
2026-06-13,CRDO,43.0,0.0,0.0,5647.402912621361,0.0,0.0
2026-06-13,CRM,5.0,0.0,0.0,931.4452380952382,0.0,0.0
2026-06-13,CRML,8567.0,0.0,0.0,87848.413110102,0.0,0.0
2026-06-13,CRWD,1.0,0.0,0.0,406.1600000000001,0.0,0.0
2026-06-13,CRWV,216.79999999999998,34.2,0.0,23407.3064097253,3617.2859999999996,0.0
2026-06-13,CSCO,-9.0,0.0,0.0,-809.595,0.0,0.0
2026-06-13,CVNA,-13.0,0.0,0.0,-882.9866666666667,0.0,0.0
2026-06-13,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,DASX,-387.0,0.0,0.0,-4113.81,0.0,0.0
2026-06-13,DDOG,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,DELL,7.0,0.0,0.0,1640.1027272727272,0.0,0.0
2026-06-13,DIA,52.94117647058823,0.0,-52.94117647058823,25843.328470588236,0.0,-25901.598494117647
2026-06-13,DJT,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,DKNG,0.0,10.0,0.0,0.0,252.4880357142857,0.0
2026-06-13,DKUP,-277.0,0.0,0.0,-2490.23,0.0,0.0
2026-06-13,DNN,534.0,0.0,0.0,1876.238245387994,0.0,0.0
2026-06-13,DOGD,-75.0,0.0,0.0,-1343.8900000000003,0.0,0.0
2026-06-13,DUOL,30.0,0.0,0.0,3000.6707977736546,0.0,0.0
2026-06-13,ENPH,25.0,0.0,0.0,822.5,0.0,0.0
2026-06-13,ENPX,-33.0,0.0,0.0,-407.88,0.0,0.0
2026-06-13,EOSE,3806.0,0.0,0.0,28130.24670368856,0.0,0.0
2026-06-13,ETHA,836.0,0.0,0.0,14484.178403744243,0.0,0.0
2026-06-13,ETOR,19.0,0.0,0.0,719.2457665473391,0.0,0.0
2026-06-13,EWJ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,EWW,13.0,0.0,0.0,1010.0826153846155,0.0,0.0
2026-06-13,EWY,27.0,0.0,0.0,4501.761268468967,0.0,0.0
2026-06-13,F,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,FCX,23.0,0.0,0.0,1373.0323913043478,0.0,0.0
2026-06-13,FIG,249.0,0.0,0.0,7314.48,0.0,0.0
2026-06-13,FIGR,142.0,0.0,0.0,4865.62155098242,0.0,0.0
2026-06-13,FLY,811.0,0.0,0.0,31912.932662633226,0.0,0.0
2026-06-13,FRDU,-113.0,0.0,0.0,-4273.04,0.0,0.0
2026-06-13,FTRE,500.0,0.0,0.0,5720.0,0.0,0.0
2026-06-13,FUTU,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,FXI,33.0,0.0,0.0,1201.3931430341324,0.0,0.0
2026-06-13,GDX,44.0,0.0,0.0,4019.664554455445,0.0,0.0
2026-06-13,GDXJ,16.0,0.0,0.0,2187.0376470588235,0.0,0.0
2026-06-13,GEMI,1607.0,0.0,0.0,8195.46966475551,0.0,0.0
2026-06-13,GEV,2.0,0.0,0.0,1697.0449999999996,0.0,0.0
2026-06-13,GLIBK,-637.0,0.0,0.0,-23416.12,0.0,0.0
2026-06-13,GLW,11.0,0.0,0.0,2211.93,0.0,0.0
2026-06-13,GLXY,412.0,0.0,0.0,10503.066963081847,0.0,0.0
2026-06-13,GME,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,GOOGL,0.026187884099959365,0.9738121159000336,0.0,8.031562174616539,364.3083293206833,0.0
2026-06-13,GPGI,0.5119,0.0,0.0,6.019944,0.0,0.0
2026-06-13,GRAB,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,GS,10.0,0.0,0.0,9111.134,0.0,0.0
2026-06-13,GSOL,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,GSX,-141.0,0.0,0.0,-4544.09,0.0,0.0
2026-06-13,GXRP,-20.0,0.0,0.0,-546.4,0.0,0.0
2026-06-13,HEI.A,1.0,0.0,0.0,271.32,0.0,0.0
2026-06-13,HIMS,0.0,540.0,0.0,0.0,13777.2724154987,0.0
2026-06-13,HL,225.0,0.0,0.0,3158.9999999999995,0.0,0.0
2026-06-13,HOOD,17.335185185185182,352.6648148148148,0.0,1496.3731851851846,29732.585381092173,0.0
2026-06-13,HUT,124.0,0.0,0.0,9576.130913742689,0.0,0.0
2026-06-13,IBIT,28.825427769382564,820.1745722306172,0.0,1571.5776052164292,33804.60280831104,0.0
2026-06-13,IBM,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,INTC,42.0,0.0,0.0,2668.4731248144026,0.0,0.0
2026-06-13,INV,-1000.0,0.0,0.0,-3040.0,0.0,0.0
2026-06-13,IONQ,19.91567630125566,290.0843236987443,0.0,689.1596541540802,17972.642219197773,0.0
2026-06-13,IREN,788.0,0.0,0.0,41526.063702775165,0.0,0.0
2026-06-13,ISRG,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,IWM,2.0,0.0,0.0,576.3861392000001,0.0,0.0
2026-06-13,JILL,-6800.0,0.0,0.0,-115689.22000000002,0.0,0.0
