underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSOO, MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",1353.5680638,25803.937998,-0.37,0.0,-15393.27,-1895.42,600.8415898103431,0.0,0.0,10469.287651610346
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",3078.39524913,11379.043063,-4.8,0.0,-4877.96,-1056.6,479.7561155941751,0.0,0.0,8997.834427724178
QBTS,"QBTS, QBTX, QBTZ, QBY",6179.8316748,6806.250553,0.0,0.0,-3290.92,-1438.93,328.22644030345646,0.0,0.0,8584.458668103456
SMCI,"SMCI, SMCL, SMCX, SMYY",12518.37912375,2539.562135,0.0,0.0,-6780.469999999999,-1417.02,457.34186409925434,0.0,0.0,7317.793122849256
MARA,"MAAY, MARA, MARO, MRAL",5107.1976525499995,13937.858725,-9.29,0.0,-12469.900000000001,-1116.18,350.7745355847006,0.0,0.0,5800.4609131347
IREN,"IRE, IREG, IREN, IREX, IREZ",419.51898626,6548.459374,0.0,0.0,0.0,-1355.06,152.21355177527417,0.0,0.0,5765.131912035274
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",6945.1130231199995,10723.040154999999,0.0,0.0,-10879.33,-1992.6100000000001,503.0522096961882,0.0,0.0,5299.265387816186
CRML,"CRML, CRMU, CRMX",1492.9995196999998,4016.0607869999994,0.0,0.0,0.0,-1222.28,158.18641543992493,0.0,0.0,4444.966722139925
GDX,"GDX, GDXU, NUGT",2121.63620452,2334.008613,0.0,0.0,-10.84,-49.92,5.159030676668132,0.0,0.0,4400.0438481966685
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",2523.36058606,1997.8087859999994,0.0,0.0,0.0,-451.74,120.4313051320941,0.0,0.0,4189.860677192097
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",69.36790113,4622.310923999999,0.0,0.0,-789.3299999999999,-679.3199999999999,202.823193357751,0.0,0.0,3425.8520184877507
RIOT,"RIOT, RIOX, RTYY",4854.89496376,3092.6225900000004,0.0,0.0,-4273.68,-765.86,417.0692923268445,0.0,0.0,3325.046846086844
AAOI,"AAOI, AAOX",8543.92266367,-4878.783831000001,0.0,0.0,0.0,-484.31,110.60938946363139,0.0,0.0,3291.438222133631
