underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,66857.59999999999,66857.59999999999,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-68959.3022158,68959.3022158,1.0,0.0,0.0
AAPL,AAPL,spot,603.08,603.08,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-599.6755982624,599.6755982624,1.0,0.0,0.0
ACHR,ACHR,spot,3925.05,3925.05,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3196.7103120399997,3196.7103120399997,1.0,0.0,0.0
ADBE,ADBE,spot,734.97,734.97,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-758.3211680000001,758.3211680000001,1.0,0.0,0.0
AFRM,AFRM,spot,2225.64,2225.64,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1990.1127911842998,1990.1127911842998,1.0,0.0,0.0
ALAB,ALAB,spot,13853.199999999999,13853.199999999999,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-13131.159661439999,13131.159661439999,1.0,0.0,0.0
ALB,ALB,spot,1198.72,1198.72,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-991.648756124,991.648756124,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,35303.76,35303.76,0.25306200947071555,0.8573761448539231,-0.11043815432463851
AMD,DAMD,inverse_b4_etf,3898.88209512,3898.88209512,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2488.119605454,2488.119605454,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2578.52205072,2578.52205072,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2578.6068192000002,2578.6068192000002,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25902.163971495003,25902.163971495003,0.0,1.0,0.0
AMZN,AMZN,spot,735.66,735.66,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-71.90048907999999,71.90048907999999,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-727.3334412388001,727.3334412388001,1.0,0.0,0.0
ANET,ANET,spot,1720.4,1720.4,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1678.3540811999999,1678.3540811999999,1.0,0.0,0.0
APH,APH,spot,718.0,718.0,1.0,0.0,0.0
APH,APHU,core_levered_etf,-713.5887927069001,713.5887927069001,1.0,0.0,0.0
APP,APP,spot,5636.900000000001,5636.900000000001,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5094.750846419999,5094.750846419999,1.0,0.0,0.0
ARKK,ARKK,spot,986.4399999999999,986.4399999999999,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1104.5344721840002,1104.5344721840002,1.0,0.0,0.0
ARM,ARM,spot,3810.29,3810.29,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3394.76029956,3394.76029956,1.0,0.0,0.0
ASML,ASML,spot,1749.04,1749.04,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1636.70374608,1636.70374608,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,27691.904899020003,27691.904899020003,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,4510.9400000000005,4510.9400000000005,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-18411.2097624,18411.2097624,1.0,0.0,0.0
AVAV,AVAV,spot,4247.64,4247.64,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3715.928700876,3715.928700876,1.0,0.0,0.0
AVGO,AVGO,spot,2379.6000000000004,2379.6000000000004,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1042.3444209,1042.3444209,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1096.8205484500002,1096.8205484500002,1.0,0.0,0.0
BA,BA,spot,1295.52,1295.52,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-676.111246725,676.111246725,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-752.265467184,752.265467184,1.0,0.0,0.0
BABA,BABA,spot,27736.17,27736.17,0.06848789906897725,0.9315121009310228,0.0
BABA,BABU,core_levered_etf,-474.120500124,474.120500124,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-1422.1800176099998,1422.1800176099998,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-25836.577988480003,25836.577988480003,0.0,1.0,0.0
BBAI,BBAI,spot,7568.36,7568.36,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-6475.359591360001,6475.359591360001,1.0,0.0,0.0
BE,BEZ,inverse_b4_etf,22482.138239999997,22482.138239999997,0.0,0.0,1.0
BE,BE,spot_b4_structural,15467.77,15467.77,2.0,0.0,-1.0
BE,BEG,core_levered_etf,-7714.18137064,7714.18137064,1.0,0.0,0.0
BE,BEX,core_levered_etf,-18797.75071911,18797.75071911,1.0,0.0,0.0
BIDU,BIDU,spot,595.5,595.5,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-599.50261392,599.50261392,1.0,0.0,0.0
BLSH,BLSH,spot,4054.29,4054.29,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-3753.9939532799995,3753.9939532799995,1.0,0.0,0.0
BMNR,BMNR,spot,19343.800000000003,19343.800000000003,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-8100.062229600001,8100.062229600001,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-10120.8216474,10120.8216474,1.0,0.0,0.0
BULL,BULL,spot,1973.16,1973.16,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-724.259616444,724.259616444,1.0,0.0,0.0
CEG,CEG,spot,1256.257772,1256.257772,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1229.2264126799998,1229.2264126799998,1.0,0.0,0.0
CIFR,CIFR,spot,12387.9,12387.9,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-3461.83563,3461.83563,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-8364.8984041602,8364.8984041602,1.0,0.0,0.0
CLS,CLS,spot,7343.5,7343.5,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-6765.168618,6765.168618,1.0,0.0,0.0
CLSK,CLSK,spot_b4_structural,12736.92,12736.92,1.4341080889257372,0.0,-0.43410808892573716
CLSK,CLSX,core_levered_etf,-21760.6171896,21760.6171896,1.0,0.0,0.0
CMG,CMG,spot,643.9399999999999,643.9399999999999,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-657.4288451591,657.4288451591,1.0,0.0,0.0
CNC,CNC,spot,3381.56,3381.56,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-3790.6493285375,3790.6493285375,1.0,0.0,0.0
COHR,COHR,spot,4019.3,4019.3,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-4121.12695104,4121.12695104,1.0,0.0,0.0
COIN,COIN,spot_b4_structural,62574.46000000001,62574.46000000001,0.15061935544431426,0.8595710334987144,-0.01019038894302883
COIN,CONI,inverse_b4_etf,637.6580852999999,637.6580852999999,0.0,0.0,1.0
COIN,COIG,core_levered_etf,-1810.3804713000002,1810.3804713000002,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-2135.5897376256003,2135.5897376256003,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-2180.37980792,2180.37980792,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-2617.7051556,2617.7051556,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-49901.531708038994,49901.531708038994,0.0,1.0,0.0
COPX,COPX,spot,1788.38,1788.38,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1708.3858149,1708.3858149,1.0,0.0,0.0
CORZ,CORZ,spot,3963.8999999999996,3963.8999999999996,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3806.5473086151997,3806.5473086151997,1.0,0.0,0.0
CRCL,CRCL,spot_b4_structural,30371.04,30371.04,1.31269123796304,0.0,-0.3126912379630398
CRCL,CRCD,inverse_b4_etf,9496.758095825002,9496.758095825002,0.0,0.0,1.0
CRCL,CRCA,core_levered_etf,-9370.10102976,9370.10102976,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-11609.79431724,11609.79431724,1.0,0.0,0.0
CRCL,CCUP,core_levered_etf,-12201.32999124,12201.32999124,1.0,0.0,0.0
CRDO,CRDO,spot,12447.12,12447.12,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-11990.034233280001,11990.034233280001,1.0,0.0,0.0
CRM,CRM,spot,1642.95,1642.95,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-1624.12044135,1624.12044135,1.0,0.0,0.0
CRML,CRML,spot,85702.47,85702.47,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-23980.26165778,23980.26165778,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-53254.61793959999,53254.61793959999,1.0,0.0,0.0
CRWD,CRWD,spot,658.79,658.79,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-584.27596038,584.27596038,1.0,0.0,0.0
CRWV,CRWV,spot_b4_structural,25592.5,25592.5,1.470206710895154,0.3553618366969143,-0.8255685475920681
CRWV,CORD,inverse_b4_etf,21128.363054250003,21128.363054250003,0.0,0.0,1.0
CRWV,CWY,yieldboost_etf,-6185.9313648,6185.9313648,0.0,1.0,0.0
CRWV,CRWU,core_levered_etf,-9504.4590872,9504.4590872,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-13202.013467320001,13202.013467320001,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-13238.0897462,13238.0897462,1.0,0.0,0.0
CVNA,CVNA,spot,1319.55,1319.55,1.0,0.0,0.0
DELL,DELL,spot,2805.39,2805.39,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-3146.6503972800006,3146.6503972800006,1.0,0.0,0.0
DKNG,DKNG,spot,1239.0,1239.0,1.0,0.0,0.0
DKNG,DKNX,core_levered_etf,-1154.403075806,1154.403075806,1.0,0.0,0.0
DNN,DNN,spot,1639.3799999999999,1639.3799999999999,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1555.2120145056,1555.2120145056,1.0,0.0,0.0
DUOL,DUOL,spot,4128.599999999999,4128.599999999999,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-4303.628083941,4303.628083941,1.0,0.0,0.0
EOSE,EOSE,spot,20859.420000000002,20859.420000000002,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-17434.4589328,17434.4589328,1.0,0.0,0.0
ETHA,ETHA,spot,9896.16,9896.16,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-2384.7866208,2384.7866208,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-2743.19789355,2743.19789355,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-3705.5613294,3705.5613294,1.0,0.0,0.0
EWW,EWW,spot,973.7,973.7,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-903.2651281500001,903.2651281500001,1.0,0.0,0.0
EWY,EWY,spot,5383.5599999999995,5383.5599999999995,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-4231.812437760001,4231.812437760001,1.0,0.0,0.0
FCX,FCX,spot,1469.9299999999998,1469.9299999999998,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-1478.08827216,1478.08827216,1.0,0.0,0.0
FIG,FIG,spot,5253.900000000001,5253.900000000001,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-4810.1882617096,4810.1882617096,1.0,0.0,0.0
FIGR,FIGR,spot,3956.12,3956.12,1.0,0.0,0.0
FIGR,FGRU,core_levered_etf,-3610.1328496200003,3610.1328496200003,1.0,0.0,0.0
FLY,FLY,spot,24132.06,24132.06,1.0,0.0,0.0
FLY,FLYT,core_levered_etf,-20245.2003153,20245.2003153,1.0,0.0,0.0
FXI,FXI,spot,1491.24,1491.24,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-1444.0146160799998,1444.0146160799998,1.0,0.0,0.0
GDX,GDX,spot,3461.48,3461.48,1.0,0.0,0.0
GDX,GDXU,core_levered_etf,-1512.6483523799998,1512.6483523799998,1.0,0.0,0.0
GDX,NUGT,core_levered_etf,-1558.90914228,1558.90914228,1.0,0.0,0.0
GDXJ,GDXJ,spot,1625.76,1625.76,1.0,0.0,0.0
GDXJ,JNUG,core_levered_etf,-1331.3501488,1331.3501488,1.0,0.0,0.0
GEMI,GEMI,spot,7729.669999999999,7729.669999999999,1.0,0.0,0.0
GEMI,GEMG,core_levered_etf,-7934.1616135782,7934.1616135782,1.0,0.0,0.0
GEV,GEV,spot,1867.7,1867.7,1.0,0.0,0.0
GEV,GEVG,core_levered_etf,-958.797640332,958.797640332,1.0,0.0,0.0
GEV,GEVX,core_levered_etf,-1456.0656824999999,1456.0656824999999,1.0,0.0,0.0
GLW,GLW,spot,2062.94,2062.94,1.0,0.0,0.0
GLW,GLWG,core_levered_etf,-1889.6514213599996,1889.6514213599996,1.0,0.0,0.0
GLXY,GLXY,spot,16811.010000000002,16811.010000000002,1.0,0.0,0.0
GLXY,GLGG,core_levered_etf,-4428.980213943999,4428.980213943999,1.0,0.0,0.0
GLXY,GLXU,core_levered_etf,-13363.705974,13363.705974,1.0,0.0,0.0
GOOGL,GOOGL,spot,1089.93,1089.93,1.0,0.0,0.0
GOOGL,GGLL,core_levered_etf,-479.81873688,479.81873688,1.0,0.0,0.0
GOOGL,GOOX,core_levered_etf,-675.56911324,675.56911324,1.0,0.0,0.0
HIMS,HIMS,spot,14671.800000000001,14671.800000000001,0.5745309060914134,0.4254690939085865,0.0
HIMS,HMYY,yieldboost_etf,-6242.397452008,6242.397452008,0.0,1.0,0.0
HIMS,HIMZ,core_levered_etf,-6669.018170879999,6669.018170879999,1.0,0.0,0.0
HOOD,HOOD,spot,55446.08,55446.08,0.30398713371576136,0.6960128662842386,0.0
HOOD,HOOG,core_levered_etf,-2642.91149059,2642.91149059,1.0,0.0,0.0
HOOD,HOOX,core_levered_etf,-3088.2901308247,3088.2901308247,1.0,0.0,0.0
HOOD,HODU,core_levered_etf,-3216.3622160628,3216.3622160628,1.0,0.0,0.0
HOOD,ROBN,core_levered_etf,-4089.71118192,4089.71118192,1.0,0.0,0.0
HOOD,HOYY,yieldboost_etf,-38591.1850650252,38591.1850650252,0.0,1.0,0.0
HUT,HUT,spot,12677.599999999999,12677.599999999999,1.0,0.0,0.0
HUT,HUTG,core_levered_etf,-12049.259602770002,12049.259602770002,1.0,0.0,0.0
IBIT,IBIT,spot,53045.42,53045.42,0.09568125881621826,0.9043187411837817,0.0
IBIT,BITU,core_levered_etf,-595.5304289999999,595.5304289999999,1.0,0.0,0.0
IBIT,BTCL,core_levered_etf,-885.56065675,885.56065675,1.0,0.0,0.0
IBIT,BITX,core_levered_etf,-1003.33473408,1003.33473408,1.0,0.0,0.0
IBIT,XBTY,yieldboost_etf,-47969.967439964996,47969.967439964996,0.0,1.0,0.0
IBM,IBX,core_levered_etf,-59.6838213,59.6838213,1.0,0.0,0.0
INTC,INTC,spot,5072.42,5072.42,1.0,0.0,0.0
INTC,LINT,core_levered_etf,-1007.3535014400001,1007.3535014400001,1.0,0.0,0.0
INTC,INTW,core_levered_etf,-3699.2779109999997,3699.2779109999997,1.0,0.0,0.0
IONQ,IONQ,spot,50302.799999999996,50302.799999999996,0.37835037749469214,0.6216496225053079,0.0
IONQ,QPUX,core_levered_etf,-2810.7565687656,2810.7565687656,1.0,0.0,0.0
IONQ,IONX,core_levered_etf,-4922.927773169999,4922.927773169999,1.0,0.0,0.0
