symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
MUYY,-243055.19912803196,-54410.2819,188644.91722803196,188644.91722803196,243055.19912803196,54410.2819,-188644.91722803196,True
HMYY,-183871.80266935503,-26775.3172,157096.48546935504,157096.48546935504,183871.80266935503,26775.3172,-157096.48546935504,True
IOYY,0.0,-134516.22,-134516.22,134516.22,0.0,134516.22,134516.22,False
RTYY,0.0,-106619.32999999999,-106619.32999999999,106619.32999999999,0.0,106619.32999999999,106619.32999999999,False
MAAY,-163714.9348420806,-65639.8845,98075.0503420806,98075.0503420806,163714.9348420806,65639.8845,-98075.0503420806,True
QBY,0.0,-68932.98229999999,-68932.98229999999,68932.98229999999,0.0,68932.98229999999,68932.98229999999,False
FBYY,0.0,-61754.448000000004,-61754.448000000004,61754.448000000004,0.0,61754.448000000004,61754.448000000004,False
BBYY,0.0,-51070.12,-51070.12,51070.12,0.0,51070.12,51070.12,False
TMYY,-88098.82683053376,-37339.200000000004,50759.62683053375,50759.62683053375,88098.82683053376,37339.200000000004,-50759.62683053375,True
HOYY,-62902.60441902708,-112995.3388,-50092.73438097292,50092.73438097292,62902.60441902708,112995.3388,50092.73438097292,False
COYY,-85461.04987295037,-133812.2495,-48351.19962704963,48351.19962704963,85461.04987295037,133812.2495,48351.19962704963,False
MTYY,-125867.25791015486,-170281.70130000002,-44414.44338984515,44414.44338984515,125867.25791015486,170281.70130000002,44414.44338984515,False
CWY,0.0,-28759.2,-28759.2,28759.2,0.0,28759.2,28759.2,False
XBTY,-74504.51562752508,-97148.265,-22643.749372474922,22643.749372474922,74504.51562752508,97148.265,22643.749372474922,False
CBRZ,0.0,-20300.0,-20300.0,20300.0,0.0,20300.0,20300.0,False
SMYY,-144824.89014227624,-130692.06,14132.830142276245,14132.830142276245,144824.89014227624,130692.06,-14132.830142276245,True
AMYY,-116447.15328386585,-107227.365,9219.78828386584,9219.78828386584,116447.15328386585,107227.365,-9219.78828386584,True
