run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-06-09,AMD,0.0,0.0,-3898.88209512,-7.951547111373973,etf_implied,0.0,72.0,3.0,0.041666666666666664,True,True
2026-06-09,ASTS,-11863.757244716711,-128.86983754851957,-4510.9400000000005,-49.0,plan,0.0,49.0,9.0,0.1836734693877551,True,True
2026-06-09,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-09,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-06-09,BE,0.0,0.0,-15467.77,-61.0,etf_implied,0.0,61.0,0.0,0.0,True,True
2026-06-09,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-09,BLSH,0.0,0.0,0.0,0.0,none,0.0,149.0,18.0,0.12080536912751678,False,False
2026-06-09,BMNR,0.0,0.0,0.0,0.0,none,0.0,1148.0,0.0,0.0,False,False
2026-06-09,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-09,CLSK,-6964.355958000899,-421.5711838983595,-5529.2,-334.6973365617433,plan,-1193.80073800738,771.0,0.0,0.0,False,True
2026-06-09,COIN,-446.3497701685785,-2.7533759186267255,-637.6580852999999,-3.933490132009129,plan,0.0,386.0,1.9999999999999432,0.00518134715025892,True,True
2026-06-09,CRCL,0.0,0.0,-9496.758095825002,-115.07037557039867,etf_implied,0.0,368.0,0.0,0.0,True,True
2026-06-09,CRWV,-7531.593904922195,-73.5722761055211,-21128.363054250003,-206.39213689801701,plan,0.0,250.0,9.000000000000028,0.036000000000000115,True,True
2026-06-09,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-09,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-06-09,DKNG,0.0,0.0,0.0,0.0,none,0.0,50.0,15.0,0.3,False,False
2026-06-09,HOOD,0.0,0.0,0.0,0.0,none,0.0,652.0,4.0,0.006134969325153374,False,False
2026-06-09,IBIT,0.0,0.0,0.0,0.0,none,0.0,1478.0,14.000000000000227,0.009472259810554958,False,False
2026-06-09,IONQ,0.0,0.0,0.0,0.0,none,0.0,801.0,0.0,0.0,False,False
2026-06-09,IREN,-9490.61290489761,-160.3414918887922,-17798.055291390003,-300.69361870907255,plan,0.0,923.0,18.0,0.01950162513542795,True,True
2026-06-09,IWM,0.0,0.0,0.0,0.0,none,0.0,5.0,0.0,0.0,False,False
2026-06-09,KEEL,0.0,0.0,0.0,0.0,none,0.0,3539.0,0.0,0.0,False,False
2026-06-09,LITE,-12872.820580409856,-14.37661445209946,0.0,0.0,plan,0.0,20.0,0.0,0.0,True,True
2026-06-09,LYFT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-06-09,MSTR,-4113.042309841518,-32.335238284917594,-7968.18838128,-62.64299041886792,plan,0.0,459.0,3.000000000000057,0.006535947712418425,True,True
2026-06-09,MU,0.0,0.0,0.0,0.0,none,0.0,16.0,2.0,0.125,False,False
2026-06-09,NBIS,-14100.025962954904,-64.67901817869222,-24528.967075278,-112.51819759301836,plan,0.0,135.0,0.0,0.0,True,True
