etf,underlying,pair_frac_merged
TXXS,TSUI,0.09999999999892809
FBYY,META,0.09999999999612995
XBTY,IBIT,0.0943034444924065
SMZ,SMR,0.09167686466188721
BABU,BABA,0.06644169228728711
ASMU,ASML,0.05210072091771089
SPXL,SPY,0.03503598092758662
FBL,META,0.032995707666416546
SNXX,SNDK,0.02904985339608349
CLSZ,CLSK,0.02751400670520086
METU,META,0.02653497306613277
SOFA,SOFI,0.02617626378342519
BITX,IBIT,0.02136624033766218
CWEB,KWEB,0.020343197521535985
BTCL,IBIT,0.020080983695851384
BITU,IBIT,0.01963090830665135
LITX,LITE,0.01722547830032668
URAA,URA,0.016183718073051977
CRMU,CRML,0.015131166933015954
ZETX,ZETA,0.014990046626418998
RCAX,RCAT,0.011276324231953731
OPEG,OPEN,0.011117747845780377
MRNX,MRNA,0.009155502821426329
MEXX,EWW,0.008906381643326907
SMU,SMR,0.00854315897836417
FCXG,FCX,0.007274988735977419
COPZ,COPX,0.0064090577114181
WDCX,WDC,0.005620478254274277
NVTX,NVTS,0.004925094980009251
CLSX,CLSK,0.004029480917561984
SMYY,SMCI,0.0032069289429931896
BABX,BABA,0.0029057819533391447
TQQQ,QQQ,0.0017160105641550597
YINN,FXI,0.0014695577919346167
BULX,BULL,0.0011850749144816355
ASTX,ASTS,0.0004149397386408379
OKLL,OKLO,0.0004149379548902735
LACG,LAC,0.0004149379228829387
ASMG,ASML,0.0004149379080563229
ONDL,ONDS,0.00041493786903339005
UECG,UEC,0.00041493782896370523
JNUG,GDXJ,0.0004149377974383032
CIFG,CIFR,0.0004149377923309288
GOOX,GOOGL,0.00041493779088418934
ONDG,ONDS,0.00041493779003294026
LEUX,LEU,0.0004149377884374129
FGRU,FIGR,0.00041493778757465045
URTY,IWM,0.00041493778688838734
NUGT,GDX,0.0004149377861483552
UBRL,UBER,0.0004149377821295861
NVDG,NVDA,0.00041493778094112366
GGLL,GOOGL,0.0004149377787740767
NVDU,NVDA,0.00041493777856221723
NEBX,NBIS,0.00041493777792384214
AAPB,AAPL,0.00041493777710200676
NVDL,NVDA,0.00041493777668027916
DNNG,DNN,0.0004149377764745803
GLXU,GLXY,0.0004149377758832901
RDWU,RDW,0.0004149377758126379
ASTN,ASTS,0.0004149377757368559
BOEU,BA,0.0004149377743706153
BOEG,BA,0.0004149377713598554
KEEX,KEEL,0.0004149377702520365
BAIG,BBAI,0.0004149377701546646
LRCU,LRCX,0.0004149377699130605
NVDB,NVDA,0.0004149377697673418
MSFU,MSFT,0.000414937769538407
NUG,NU,0.00041493776945794646
COYY,COIN,0.0004149377692149897
PLUL,PLUG,0.00041493776894954454
SOXL,SOXX,0.0004149377675214784
CIFU,CIFR,0.00041493776692748234
MUU,MU,0.00041493776680709676
SATG,SATS,0.000414937766729069
COHX,COHR,0.00041493776629338285
WULX,WULF,0.0004149377656323663
TSMU,TSM,0.0004149377654595547
OSCX,OSCR,0.00041493776543985835
PONX,PONY,0.000414937765350636
