symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,8.049232,0.0,0.0,-104.25,-11.95,0.22172835777842823,0.0,0.0,51.95547530777843
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,3.409,0.0,0.0,-2.43,0.0,0.06089223193112518,0.0,0.0,1.0398922319311248
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,4.031958,0.0,0.0,-147.76000000000002,-6.640000000000001,0.061351009021017235,0.0,0.0,-45.88282873097899
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,-163.819636,0.0,0.0,0.0,-20.77,4.634955427498984,0.0,0.0,-179.95468057250102
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-230.507672,0.0,0.0,0.0,-41.87,6.239618664580764,0.0,0.0,-266.1380533354193
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-372.664355,0.0,0.0,0.0,-7.84,5.061062027656288,0.0,0.0,-375.44329297234367
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,-369.096683,0.0,0.0,0.0,-24.61,4.911417282335139,0.0,0.0,-388.79526571766485
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-389.659044,0.0,0.0,0.0,-8.04,6.775220063525633,0.0,0.0,-390.9238239364744
EWV,PROSHARES ULTSHRT MSCI JAPAN,-396.59563052,-14.270954,0.0,0.0,0.0,-2.47,0.32531466374162776,0.0,0.0,-413.0112698562584
SDS,PROSHARES ULTRASHORT S&P500,0.0,-421.23076,0.0,0.0,0.0,-14.82,6.791847257450206,0.0,0.0,-429.25891274254974
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,-536.456063,0.0,0.0,0.0,-30.22,5.2805799140016,0.0,0.0,-561.3954830859984
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2693.877632,0.0,0.0,0.0,-99.5,8.871330880234188,0.0,0.0,-2784.506301119766
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-3272.029378,0.0,0.0,0.0,-44.4,10.376008516391618,0.0,0.0,-3309.4593277836084
