run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-03-25,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-03-25,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-03-25,QDEL,7000.0,0.0,0.0,7000.0,15000.0,-8000.0
2026-03-25,JPM,36.0,0.0,0.0,36.0,7612.0,-7576.0
2026-03-25,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-03-25,MCHB,186.0,0.0,0.0,186.0,6883.0,-6697.0
2026-03-25,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-03-25,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-03-25,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-03-25,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-03-25,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-03-25,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-03-25,ASO,2.0,0.0,0.0,2.0,1294.0,-1292.0
2026-03-25,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-03-25,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-03-25,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-03-25,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-03-25,MCO,1.0,0.0,0.0,1.0,622.0,-621.0
2026-03-25,BLSX,-575.0,0.0,0.0,-575.0,0.0,-575.0
2026-03-25,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-03-25,DASX,-387.0,0.0,0.0,-387.0,0.0,-387.0
2026-03-25,CELT,-338.0,0.0,0.0,-338.0,0.0,-338.0
2026-03-25,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-03-25,OPEN,633.0,0.0,0.0,633.0,755.0,-122.0
2026-03-25,MARA,0.0,1007.0,0.0,1007.0,1066.0,-59.0
2026-03-25,AI,0.0,-40.0,0.0,-40.0,0.0,-40.0
2026-03-25,GLXY,257.0,0.0,0.0,257.0,289.0,-32.0
2026-03-25,ETHA,1436.0,0.0,0.0,1436.0,1468.0,-32.0
2026-03-25,DKUP,-277.0,0.0,0.0,-277.0,-306.0,29.0
2026-03-25,GXRP,-20.0,0.0,0.0,-20.0,0.0,-20.0
2026-03-25,BRK.B,15.0,4.0,0.0,19.0,0.0,19.0
2026-03-25,CMG,185.0,0.0,0.0,185.0,204.0,-19.0
2026-03-25,IREN,195.0,0.0,0.0,195.0,213.0,-18.0
2026-03-25,BLSH,-18.0,0.0,0.0,-18.0,0.0,-18.0
2026-03-25,UPST,131.0,0.0,0.0,131.0,147.0,-16.0
2026-03-25,DKNG,0.0,-13.0,0.0,-13.0,2.0,-15.0
2026-03-25,IBIT,103.21311475409836,740.7868852459017,0.0,844.0,858.0,-14.0
2026-03-25,TEM,129.0,0.0,0.0,129.0,141.0,-12.0
2026-03-25,PYPL,0.0,41.0,0.0,41.0,50.0,-9.0
2026-03-25,ASTS,98.0,0.0,0.0,98.0,107.0,-9.0
2026-03-25,CSCO,99.0,0.0,0.0,99.0,108.0,-9.0
2026-03-25,CRWV,96.0,0.0,0.0,96.0,105.0,-9.0
2026-03-25,XYZ,0.0,28.0,0.0,28.0,36.0,-8.0
2026-03-25,XOM,22.80701754385965,27.19298245614035,0.0,50.0,56.0,-6.0
2026-03-25,RBLX,60.44764888500897,54.55235111499104,0.0,115.0,121.0,-6.0
2026-03-25,NFLX,45.12428262628783,257.8757173737122,0.0,303.0,308.0,-5.0
2026-03-25,ARM,0.0,-4.0,0.0,-4.0,0.0,-4.0
2026-03-25,ALAB,70.0,0.0,0.0,70.0,74.0,-4.0
2026-03-25,QCOM,55.0,0.0,0.0,55.0,59.0,-4.0
2026-03-25,HOOD,0.0,61.0,0.0,61.0,65.0,-4.0
2026-03-25,ABNB,0.0,-4.0,0.0,-4.0,0.0,-4.0
2026-03-25,MSTR,-0.8384426434695537,137.83844264346953,0.0,136.99999999999997,140.0,-3.0000000000000284
2026-03-25,BABA,13.550424770722765,39.449575229277215,0.0,52.99999999999998,56.0,-3.0000000000000213
2026-03-25,SPY,0.0,-3.0,0.0,-3.0,0.0,-3.0
2026-03-25,AMD,93.25000819517118,29.74999180482882,0.0,123.0,126.0,-3.0
2026-03-25,QQQ,0.0,-3.0,0.0,-3.0,0.0,-3.0
2026-03-25,PANW,111.0,0.0,0.0,111.0,114.0,-3.0
2026-03-25,PLTR,96.02804246270934,129.97195753729068,0.0,226.0,229.0,-3.0
2026-03-25,ASML,4.0,0.0,0.0,4.0,6.0,-2.0
2026-03-25,AMZN,16.668887005202613,64.3311129947974,0.0,81.0,83.0,-2.0
2026-03-25,CRM,49.0,0.0,0.0,49.0,51.0,-2.0
2026-03-25,CEG,33.0,0.0,0.0,33.0,35.0,-2.0
2026-03-25,UNH,26.0,0.0,0.0,26.0,28.0,-2.0
2026-03-25,NVDA,26.42313667635803,153.57686332364196,0.0,180.0,182.0,-2.0
2026-03-25,MU,18.0,0.0,0.0,18.0,20.0,-2.0
2026-03-25,LLY,0.0,0.0,0.0,0.0,2.0,-2.0
2026-03-25,RDDT,0.0,21.0,0.0,21.0,23.0,-2.0
2026-03-25,COIN,-6.357398873527905,29.35739887352791,0.0,23.000000000000004,25.0,-1.9999999999999964
2026-03-25,SNOW,10.519123046863566,38.480876953136445,0.0,49.000000000000014,51.0,-1.9999999999999858
2026-03-25,MSFT,31.71186737304787,42.288132626952134,0.0,74.0,75.0,-1.0
2026-03-25,LMT,2.0,0.0,0.0,2.0,3.0,-1.0
2026-03-25,GOOGL,12.765043698308348,40.23495630169165,0.0,53.0,54.0,-1.0
2026-03-25,TSLA,3.2125910485511433,44.78740895144886,0.0,48.0,49.0,-1.0
2026-03-25,TSM,14.712227308189576,24.28777269181042,0.0,39.0,40.0,-1.0
2026-03-25,APP,6.0,0.0,0.0,6.0,7.0,-1.0
2026-03-25,AAPL,21.318570843026563,39.68142915697344,0.0,61.0,62.0,-1.0
2026-03-25,APLD,11000.0,0.0,9000.0,20000.0,20000.0,0.0
2026-03-25,APH,16.0,0.0,0.0,16.0,16.0,0.0
2026-03-25,FCX,41.0,0.0,0.0,41.0,41.0,0.0
2026-03-25,F,490.0,0.0,0.0,490.0,490.0,0.0
2026-03-25,EWY,19.0,0.0,0.0,19.0,19.0,0.0
2026-03-25,EWW,34.0,0.0,0.0,34.0,34.0,0.0
2026-03-25,EWJ,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,ETOR,93.0,0.0,0.0,93.0,93.0,0.0
2026-03-25,EOSE,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,ENPH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,DDOG,18.0,0.0,0.0,18.0,18.0,0.0
2026-03-25,DNN,627.0,0.0,0.0,627.0,627.0,0.0
2026-03-25,DELL,16.0,0.0,0.0,16.0,16.0,0.0
2026-03-25,DIA,52.94117647058823,0.0,-52.94117647058823,0.0,0.0,0.0
2026-03-25,CRWD,5.0,0.0,0.0,5.0,5.0,0.0
2026-03-25,CRML,1938.0,0.0,0.0,1938.0,1938.0,0.0
2026-03-25,CVNA,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,CNC,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,CLSK,1545.0,0.0,-960.0,585.0,585.0,0.0
2026-03-25,COPX,86.0,0.0,0.0,86.0,86.0,0.0
2026-03-25,CRCL,104.0,0.0,0.0,104.0,104.0,0.0
2026-03-25,CRDO,57.0,0.0,0.0,57.0,57.0,0.0
2026-03-25,CORZ,503.0,0.0,0.0,503.0,503.0,0.0
2026-03-25,COST,8.0,0.0,0.0,8.0,8.0,0.0
2026-03-25,BIDU,19.0,0.0,0.0,19.0,19.0,0.0
2026-03-25,BMNR,435.0,0.0,0.0,435.0,435.0,0.0
2026-03-25,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,BULL,393.0,0.0,0.0,393.0,393.0,0.0
2026-03-25,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,CIFR,397.0,0.0,0.0,397.0,397.0,0.0
2026-03-25,CLS,6.0,0.0,0.0,6.0,6.0,0.0
2026-03-25,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,ASHR,234.0,0.0,0.0,234.0,234.0,0.0
2026-03-25,AVGO,53.0,0.0,0.0,53.0,53.0,0.0
2026-03-25,AXON,1.0,0.0,0.0,1.0,1.0,0.0
2026-03-25,BA,74.0,0.0,0.0,74.0,74.0,0.0
2026-03-25,AXUP,-101.0,0.0,0.0,-101.0,-101.0,0.0
2026-03-25,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,BE,25.0,0.0,0.0,25.0,25.0,0.0
2026-03-25,ARKK,32.0,0.0,0.0,32.0,32.0,0.0
2026-03-25,ADBE,8.0,0.0,0.0,8.0,8.0,0.0
2026-03-25,AAL,188.0,0.0,0.0,188.0,188.0,0.0
2026-03-25,ACHR,345.0,0.0,0.0,345.0,345.0,0.0
2026-03-25,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,AFRM,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,GDX,165.0,0.0,0.0,165.0,165.0,0.0
2026-03-25,LRCX,10.0,0.0,0.0,10.0,10.0,0.0
2026-03-25,KWEB,269.0,0.0,0.0,269.0,269.0,0.0
2026-03-25,LAC,1335.0,0.0,0.0,1335.0,1335.0,0.0
2026-03-25,KLAC,6.0,0.0,0.0,6.0,6.0,0.0
2026-03-25,KTOS,27.0,0.0,0.0,27.0,27.0,0.0
2026-03-25,INTC,183.0,0.0,0.0,183.0,183.0,0.0
2026-03-25,HUT,120.0,0.0,0.0,120.0,120.0,0.0
2026-03-25,ISRG,6.0,0.0,0.0,6.0,6.0,0.0
2026-03-25,FIG,298.0,0.0,0.0,298.0,298.0,0.0
2026-03-25,GEV,10.0,0.0,0.0,10.0,10.0,0.0
2026-03-25,GDXJ,18.0,0.0,0.0,18.0,18.0,0.0
2026-03-25,GS,10.0,0.0,0.0,10.0,10.0,0.0
2026-03-25,GRAB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,FXI,251.0,0.0,0.0,251.0,251.0,0.0
2026-03-25,GSOL,1978.0,0.0,0.0,1978.0,1978.0,0.0
2026-03-25,GLW,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,FIGR,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,PAAS,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,OSCR,156.0,0.0,0.0,156.0,156.0,0.0
2026-03-25,ORLY,25.0,0.0,0.0,25.0,25.0,0.0
2026-03-25,ORCL,15.0,0.0,0.0,15.0,15.0,0.0
2026-03-25,OKTA,32.0,0.0,0.0,32.0,32.0,0.0
2026-03-25,OKLO,109.0,0.0,0.0,109.0,109.0,0.0
2026-03-25,NOW,20.0,0.0,0.0,20.0,20.0,0.0
2026-03-25,NU,521.0,0.0,0.0,521.0,521.0,0.0
2026-03-25,NEM,16.0,0.0,0.0,16.0,16.0,0.0
2026-03-25,NBIS,96.0,0.0,0.0,96.0,96.0,0.0
2026-03-25,NOK,263.0,0.0,0.0,263.0,263.0,0.0
2026-03-25,NNE,540.0,0.0,0.0,540.0,540.0,0.0
2026-03-25,NAN,10.0,0.0,0.0,10.0,10.0,0.0
2026-03-25,MP,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,META,0.0,24.0,0.0,24.0,24.0,0.0
2026-03-25,MRVL,125.0,0.0,0.0,125.0,125.0,0.0
