underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,35444.62,35444.62,0.8901579770622452,0.10071198859093423,0.0,sleeve_balance,31551.31123694,3569.6981650499997,0.0
IBIT,33702.24,33702.24,0.8001818970519468,0.17592736942753956,0.0,sleeve_balance,26967.9223381,5929.1464270156,0.0
NVDA,31886.399999999998,31886.399999999998,0.978275089674852,0.0009142016991570075,0.0,sleeve_balance,31193.6708194082,29.15060106,0.0
NFLX,28003.36,28003.36,0.7682987388656218,0.1979493206300958,0.0,sleeve_balance,21514.946172,5543.246087359999,0.0
MSFT,27955.5,27955.5,0.8182858343545993,0.12286498579170467,0.0,sleeve_balance,22875.5896423,3434.7521103,0.0
AMD,25876.62,25876.62,1.0,0.0,0.0,sleeve_balance,25876.62,0.0,0.0
ETHA,23443.96,23443.96,0.9787528537115743,0.0,0.0,sleeve_balance,22945.8427523,0.0,0.0
MSTR,19075.0,19075.0,0.0,0.9680962328253735,0.0,sleeve_balance,0.0,18466.435641144,0.0
TSLA,18768.469999999998,18768.469999999998,0.998737248616124,0.0012627513838760806,0.0,sleeve_balance,18744.770088534264,23.699911465736697,0.0
XRPZ,18330.9,18330.9,0.9262065785837027,0.0,0.0,sleeve_balance,16978.200171359997,0.0,0.0
PANW,17921.940000000002,17921.940000000002,0.940520662972167,0.0,0.0,sleeve_balance,16855.9548905474,0.0,0.0
AMZN,17200.920000000002,17200.920000000002,0.9480165043480231,0.0,0.0,sleeve_balance,16306.75604997,0.0,0.0
AVGO,16869.370000000003,16869.370000000003,0.9879618268512695,0.0,0.0,sleeve_balance,16666.293603030004,0.0,0.0
GOOGL,15683.76,15683.76,0.9326437958754789,0.0,0.0,sleeve_balance,14627.36146,0.0,0.0
AAPL,15601.679999999998,15601.679999999998,0.9690027942283524,0.0,0.0,sleeve_balance,15118.0715146566,0.0,0.0
CRML,15484.62,15484.62,0.9551856084939507,0.0,0.0,sleeve_balance,14790.6861769976,0.0,0.0
BA,14535.08,14535.08,0.9541679520985988,0.0,0.0,sleeve_balance,13868.907517189302,0.0,0.0
META,14230.079999999998,14230.079999999998,0.49590255534895106,0.43077487729584096,0.0,sleeve_balance,7056.73303482,6129.96096591,0.0
GDX,13777.5,13777.5,1.0,0.0,0.0,sleeve_balance,13777.5,0.0,0.0
TSM,13730.0,13730.0,0.9796535147822797,0.0,0.0,sleeve_balance,13450.6427579607,0.0,0.0
GSOL,13015.24,13015.24,0.9798259432946607,0.0,0.0,sleeve_balance,12752.669810206398,0.0,0.0
NNE,11669.4,11669.4,1.0,0.0,0.0,sleeve_balance,11669.4,0.0,0.0
RCAT,11625.839999999998,11625.839999999998,1.0,0.0,0.0,sleeve_balance,11625.839999999998,0.0,0.0
MRVL,11545.0,11545.0,0.995461672344045,0.0,0.0,sleeve_balance,11492.605007212,0.0,0.0
XOP,11535.36,11535.36,1.0,0.0,0.0,sleeve_balance,11535.36,0.0,0.0
NBIS,11031.36,11031.36,0.9347437295709684,0.0,0.0,sleeve_balance,10311.494588639998,0.0,0.0
CRCL,10521.68,10521.68,0.7607749616506109,0.0,0.0,sleeve_balance,8004.630698499999,0.0,0.0
QBTS,10513.8,10513.8,0.966478309147977,0.0,0.0,sleeve_balance,10161.35964672,0.0,0.0
LEU,10379.52,10379.52,0.937486814295401,0.0,0.0,sleeve_balance,9730.663138715401,0.0,0.0
CEG,10319.75,10319.75,0.9335502329513797,0.0,0.0,sleeve_balance,9634.005016500001,0.0,0.0
TER,10244.48,10244.48,1.0,0.0,0.0,sleeve_balance,10244.48,0.0,0.0
XLE,9734.400000000001,9734.400000000001,1.0,0.0,0.0,sleeve_balance,9734.400000000001,0.0,0.0
PLUG,9705.02,9705.02,0.9779774376559759,0.0,0.0,sleeve_balance,9491.290592,0.0,0.0
WULF,9472.48,9472.48,1.0,0.0,0.0,sleeve_balance,9472.48,0.0,0.0
KLAC,9397.14,9397.14,1.0,0.0,0.0,sleeve_balance,9397.14,0.0,0.0
CRM,9334.02,9334.02,0.9356385771082555,0.0,0.0,sleeve_balance,8733.2691915,0.0,0.0
ASTS,9306.86,9306.86,0.967464902276385,0.0,0.0,sleeve_balance,9004.060400399998,0.0,0.0
XOM,9261.279999999999,9261.279999999999,1.0,0.0,0.0,sleeve_balance,9261.279999999999,0.0,0.0
GEV,9094.1,9094.1,1.0,0.0,0.0,sleeve_balance,9094.1,0.0,0.0
BMNR,9048.0,9048.0,0.9778175604509285,0.0,0.0,sleeve_balance,8847.29328696,0.0,0.0
ALAB,9010.24,9010.24,0.9701094739984728,0.0,0.0,sleeve_balance,8740.919187,0.0,0.0
VRT,8939.369999999999,8939.369999999999,1.0,0.0,0.0,sleeve_balance,8939.369999999999,0.0,0.0
SOEZ,8925.271999999999,8925.271999999999,0.9510057949606466,0.0,0.0,sleeve_balance,8487.9853936,0.0,0.0
FXI,8870.34,8870.34,0.9327219643531138,0.0,0.0,sleeve_balance,8273.56094928,0.0,0.0
MARA,8794.5,8794.5,0.0,0.9679544117050429,0.0,sleeve_balance,0.0,8512.67507374,0.0
IREN,8758.56,8758.56,0.9902754780495425,0.0,0.0,sleeve_balance,8673.3871910256,0.0,0.0
CSCO,8732.88,8732.88,1.0,0.0,0.0,sleeve_balance,8732.88,0.0,0.0
CRWV,8717.1,8717.1,1.0,0.0,0.0,sleeve_balance,8717.1,0.0,0.0
CORZ,8475.550000000001,8475.550000000001,0.9769532071900938,0.0,0.0,sleeve_balance,8280.2157552,0.0,0.0
MRNA,8419.76,8419.76,0.9445902132246049,0.0,0.0,sleeve_balance,7953.2228937,0.0,0.0
ASML,8396.52,8396.52,0.9816216033118482,0.0,0.0,sleeve_balance,8242.20542464,0.0,0.0
SNOW,8228.34,8228.34,0.9568959982693958,0.0,0.0,sleeve_balance,7873.6656184,0.0,0.0
INTC,8062.9800000000005,8062.9800000000005,0.9433857971742456,0.0,0.0,sleeve_balance,7606.5008149,0.0,0.0
UBER,8029.740000000001,8029.740000000001,0.9502111548319122,0.0,0.0,sleeve_balance,7629.9485184,0.0,0.0
SOFI,7982.599999999999,7982.599999999999,0.9322910145545688,0.0,0.0,sleeve_balance,7442.1062527833,0.0,0.0
MU,7910.599999999999,7910.599999999999,0.8951070107096808,0.0,0.0,sleeve_balance,7080.833518920001,0.0,0.0
COST,7790.56,7790.56,1.0,0.0,0.0,sleeve_balance,7790.56,0.0,0.0
UNH,7623.839999999999,7623.839999999999,0.9768290999811121,0.0,0.0,sleeve_balance,7447.188765600001,0.0,0.0
KWEB,7607.320000000001,7607.320000000001,0.8943392076684035,0.0,0.0,sleeve_balance,6803.5245412799995,0.0,0.0
QCOM,7591.529999999999,7591.529999999999,0.9605142040142108,0.0,0.0,sleeve_balance,7291.772395200001,0.0,0.0
ASHR,7495.02,7495.02,0.9705698237229521,0.0,0.0,sleeve_balance,7274.4402402000005,0.0,0.0
NU,7392.99,7392.99,1.0,0.0,0.0,sleeve_balance,7392.99,0.0,0.0
UEC,7307.259999999999,7307.259999999999,0.9497015555915626,0.0,0.0,sleeve_balance,6939.716189112,0.0,0.0
URA,7276.69,7276.69,0.9367424490489494,0.0,0.0,sleeve_balance,6816.384411569999,0.0,0.0
BABA,7026.88,7026.88,0.9558834259301425,0.0,0.0,sleeve_balance,6716.878128,0.0,0.0
TEM,6885.03,6885.03,0.9827742448181054,0.0,0.0,sleeve_balance,6766.4301588,0.0,0.0
CMG,6683.04,6683.04,0.9811166507122506,0.0,0.0,sleeve_balance,6556.841821376,0.0,0.0
RBLX,6655.0,6655.0,0.9196788481442523,0.0,0.0,sleeve_balance,6120.462734399999,0.0,0.0
RKT,6546.54,6546.54,0.9533937071456984,0.0,0.0,sleeve_balance,6241.4300395776,0.0,0.0
FIG,6517.26,6517.26,0.8934706077646125,0.0,0.0,sleeve_balance,5822.980253159999,0.0,0.0
SRPT,6498.09,6498.09,1.0,0.0,0.0,sleeve_balance,6498.09,0.0,0.0
HUT,6390.0,6390.0,1.0,0.0,0.0,sleeve_balance,6390.0,0.0,0.0
COPX,6278.0,6278.0,1.0,0.0,0.0,sleeve_balance,6278.0,0.0,0.0
GLXY,6155.7,6155.7,1.0,0.0,0.0,sleeve_balance,6155.7,0.0,0.0
OKLO,5990.64,5990.64,0.9654672947798566,0.0,0.0,sleeve_balance,5783.7669948,0.0,0.0
CIFR,5907.360000000001,5907.360000000001,1.0,0.0,0.0,sleeve_balance,5907.360000000001,0.0,0.0
MDB,5836.48,5836.48,0.9330918556475822,0.0,0.0,sleeve_balance,5445.971953650001,0.0,0.0
F,5801.6,5801.6,0.9555810697771648,0.0,0.0,sleeve_balance,5543.8991344192,0.0,0.0
CRDO,5717.099999999999,5717.099999999999,0.907321264889542,0.0,0.0,sleeve_balance,5187.2464035,0.0,0.0
CLSK,5604.3,5604.3,0.9515483235105188,0.0,0.0,sleeve_balance,5332.7622694500005,0.0,0.0
LAC,5353.349999999999,5353.349999999999,0.9783575824822216,0.0,0.0,sleeve_balance,5237.4905641812,0.0,0.0
COIN,4526.0,4526.0,0.8605458428524083,0.0,0.0,sleeve_balance,3894.83048475,0.0,0.0
HOOD,4490.2,4490.2,0.0,0.9227590337178746,0.0,sleeve_balance,0.0,4143.3726132,0.0
