bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NBIL,NBIS,3.338398695086194e-09,4.945775844572139e-09,0.0,0.0,0.7875313943789994,0.11080868412212674,2.487494461434631,4.60359338391761e-11,3.2923627612470177e-09,1.0,False
core_leveraged,CRDU,CRDO,5.184474460116048e-10,7.680702903875625e-10,0.0,0.0,0.6979184811544733,0.14488467048212014,1.685971798059965,5.26763206218246e-11,4.657711253897802e-10,1.0,False
whitelist_stock,FBYY,META,1.826802207923599e-10,9.134011039617993e-10,0.0,0.0,0.40931923359077504,0.24684670181291274,0.5803672105181724,4.981605192420247e-11,1.3286416886815743e-10,1.0,False
core_leveraged,CWVX,CRWV,9.595949737896415e-11,1.4216221833920615e-10,0.0,0.0,0.5452518591995311,0.43763207758042444,0.4360698415320463,1.8268280457524064e-11,7.769121692144009e-11,1.0,False
whitelist_stock,COYY,COIN,9.574934139205481e-11,4.787467069602739e-10,0.0,0.0,0.3731802257351789,0.2510734642979833,0.5202185717734639,2.935643405051414e-11,6.639290734154067e-11,1.0,False
core_leveraged,QBTX,QBTS,9.25918777240371e-11,1.3717315218375865e-10,0.0,0.0,0.5549250789620555,0.4464807506895772,0.435010417216747,2.1668163995033076e-11,7.092371372900402e-11,1.0,False
core_leveraged,IREX,IREN,8.086175441401674e-11,1.1979519172446925e-10,0.0,0.0,0.7370736239491547,0.17214028327508052,1.4986368296487482,8.478111832631391e-12,7.238364258138535e-11,1.0,False
core_leveraged,LABX,ALAB,7.986663995070888e-11,1.1832094807512425e-10,0.0,0.0,0.6810095650415675,0.4255360963749884,0.5601248631902387,9.574809110151665e-11,-1.5881451150807774e-11,1.0,False
core_leveraged,ETU,ETHA,7.866860248459287e-11,1.165460777549524e-10,0.0,0.0,0.4912273071094564,0.09084638978511317,1.8925304340105271,7.1993876421180855e-12,7.146921484247478e-11,1.0,False
core_leveraged,ETHU,ETHA,7.460573642108974e-11,1.1052701692013294e-10,0.0,0.0,0.4850380921273799,0.1916539002469368,0.8857807330080478,6.38743373357043e-12,6.821830268751931e-11,1.0,False
core_leveraged,QUBX,QUBT,6.068173662372856e-11,8.989886907219045e-11,0.0,0.0,0.4952303000782936,0.1596750865129377,1.08552065831108,1.1565721763959247e-12,5.952516444733263e-11,1.0,False
core_leveraged,RKLX,RKLB,5.314489467965522e-11,7.873317730319292e-11,0.0,0.0,0.5765411427278755,0.09303654940465053,2.1689260967439723,2.3129773603205558e-11,3.0015121076449665e-11,1.0,False
core_leveraged,APPX,APP,5.2811858922177746e-11,7.823979099581888e-11,0.0,0.0,0.48721524137870775,0.11157769070000063,1.5283103047995483,1.0417859415904841e-13,5.2707680328018695e-11,1.0,False
core_leveraged,ETHT,ETHA,4.9684698346271215e-11,7.360696051299439e-11,0.0,0.0,0.43518550252296273,0.0912926623711659,1.668424623917469,2.017684050670296e-12,4.766701429560092e-11,1.0,False
core_leveraged,SBTU,SBET,3.773832821481518e-11,5.5908634392318785e-11,0.0,0.0,0.4674355216179113,0.2202749136536276,0.7427193131194522,0.0,3.773832821481518e-11,1.0,False
core_leveraged,RGTU,RGTI,3.534441904184365e-11,5.2362102284212815e-11,0.0,0.0,0.44695321813673705,0.16729617769084898,0.9350699370844908,0.0,3.534441904184365e-11,1.0,False
core_leveraged,CRWU,CRWV,3.492036756441315e-11,5.1733877873204665e-11,0.0,0.0,0.39774618907538406,0.45321540515216413,0.30716335895432584,0.0,3.492036756441315e-11,1.0,False
core_leveraged,AVXX,AVAV,3.2586134243101104e-11,4.8275754434223853e-11,0.0,0.0,0.45679714126238957,0.1444248123053775,1.1070050699029603,0.0,3.2586134243101104e-11,1.0,False
core_leveraged,CONL,COIN,3.1515818800073957e-11,4.669010192603549e-11,0.0,0.0,0.4208544106839573,0.08757680187621837,1.6819413427265646,0.0,3.1515818800073957e-11,1.0,False
core_leveraged,COIA,COIN,3.072835665675696e-11,4.552349134334364e-11,0.0,0.0,0.4142765565335284,0.10167265147129555,1.4261140305529532,0.0,3.072835665675696e-11,1.0,False
core_leveraged,RGTX,RGTI,2.9116580434800925e-11,4.313567471822359e-11,0.0,0.0,0.3988773711157118,0.39242360224924033,0.3557560735142285,0.0,2.9116580434800925e-11,1.0,False
core_leveraged,KTUP,KTOS,2.7608950632726222e-11,4.0902149085520325e-11,0.0,0.0,0.3478711550511091,0.13268943262902133,0.9175930732049751,0.0,2.7608950632726222e-11,1.0,False
core_leveraged,SOUX,SOUN,2.759454410804874e-11,4.088080608599813e-11,0.0,0.0,0.36232315468501386,0.11235279448338682,1.1287044948268397,0.0,2.759454410804874e-11,1.0,False
core_leveraged,TEMT,TEM,2.7448732314286402e-11,4.066478861375763e-11,0.0,0.0,0.3702397335763491,0.10279463267530485,1.2606096581038042,0.0,2.7448732314286402e-11,1.0,False
core_leveraged,ARCX,ACHR,2.730291522431514e-11,4.0448763295281684e-11,0.0,0.0,0.3342820173252226,0.12845240464905938,0.9108331321899052,0.0,2.730291522431514e-11,1.0,False
core_leveraged,RDTL,RDDT,2.688727817062975e-11,3.9833004697229254e-11,0.0,0.0,0.3242867991890356,0.10963501602086614,1.0352566528066236,0.0,2.688727817062975e-11,1.0,False
core_leveraged,MUU,MU,2.6790003151723572e-11,3.968889355810899e-11,0.0,0.0,0.3445352789308236,0.08654492653654665,1.3933497023059578,0.0,2.6790003151723572e-11,1.0,False
core_leveraged,UPSX,UPST,2.6683466900720174e-11,3.9531062075140994e-11,0.0,0.0,0.39295767896019895,0.1097610533868745,1.2530417975427013,0.0,2.6683466900720174e-11,1.0,False
core_leveraged,OSCX,OSCR,2.6525752570300263e-11,3.929741121525965e-11,0.0,0.0,0.3972833168463674,0.11752342688925686,1.1831612179523627,0.0,2.6525752570300263e-11,1.0,False
core_leveraged,RIOX,RIOT,2.6282209499165915e-11,3.8936606665430984e-11,0.0,0.0,0.4220447086905401,0.11290429258766102,1.3083262350454905,0.0,2.6282209499165915e-11,1.0,False
core_leveraged,COZX,CORZ,2.6226170077536323e-11,3.885358530005381e-11,0.0,0.0,0.40788304634230504,0.14504967244490097,0.9842081254891193,0.0,2.6226170077536323e-11,1.0,False
core_leveraged,INTW,INTC,2.6163965824984333e-11,3.876143085182864e-11,0.0,0.0,0.4131507600060071,0.09051101101462831,1.5976262377483763,0.0,2.6163965824984333e-11,1.0,False
core_leveraged,PTIR,PLTR,2.6014942450823165e-11,3.854065548270098e-11,0.0,0.0,0.28789192145462306,0.08404778529478844,1.1988676698107599,0.0,2.6014942450823165e-11,1.0,False
core_leveraged,MPL,MP,2.541794737223597e-11,3.765621832923847e-11,0.0,0.0,0.30690288092709994,0.12640604817922424,0.8497695313770562,0.0,2.541794737223597e-11,1.0,False
core_leveraged,GDXU,GDX,2.4942675796829414e-11,3.695211229159913e-11,0.0,0.0,0.2899071046021556,0.15928718596822267,0.6370097255092253,0.0,2.4942675796829414e-11,1.0,False
core_leveraged,COIG,COIN,2.4769188992520535e-11,3.6695094803734125e-11,0.0,0.0,0.3483110988546968,0.10302786278670484,1.183261316907328,0.0,2.4769188992520535e-11,1.0,False
core_leveraged,RBLU,RBLX,2.4662298135341654e-11,3.653673797828393e-11,0.0,0.0,0.29189060759529506,0.0998621200213988,1.023027676925562,0.0,2.4662298135341654e-11,1.0,False
core_leveraged,ROBN,HOOD,2.4602884253577204e-11,3.6448717412706965e-11,0.0,0.0,0.3416217039009059,0.1017016942971776,1.1756696600937087,0.0,2.4602884253577204e-11,1.0,False
core_leveraged,PONX,PONY,2.449856409905808e-11,3.62941690356416e-11,0.0,0.0,0.28995728226369893,0.15587341330811103,0.6510735002106595,0.0,2.449856409905808e-11,1.0,False
core_leveraged,QSU,QS,2.44351699084289e-11,3.6200251716190963e-11,0.0,0.0,0.28921627399565314,0.13365746844971557,0.7573515874016541,0.0,2.44351699084289e-11,1.0,False
core_leveraged,OPEX,OPEN,2.3968235293652476e-11,3.5508496731337e-11,0.0,0.0,0.2838684921393919,0.18655047066945768,0.5325849454694169,0.0,2.3968235293652476e-11,1.0,False
core_leveraged,HOOX,HOOD,2.379898801837913e-11,3.525776002722834e-11,0.0,0.0,0.325151515820854,0.0977080931805796,1.164724710439015,0.0,2.379898801837913e-11,1.0,False
core_leveraged,AMDL,AMD,2.326877807472498e-11,3.447226381440737e-11,0.0,0.0,0.34534680207961754,0.07620274482151923,1.586181455943208,0.0,2.326877807472498e-11,1.0,False
core_leveraged,AMUU,AMD,2.286778953027011e-11,3.387820671151127e-11,0.0,0.0,0.3343634528279837,0.09338701757695114,1.2531421553682616,0.0,2.286778953027011e-11,1.0,False
core_leveraged,MPG,MP,2.2799158080315803e-11,3.377653048935674e-11,0.0,0.0,0.27801166155872753,0.12930631405875492,0.7525083539334441,0.0,2.2799158080315803e-11,1.0,False
core_leveraged,AMDG,AMD,2.258703732985977e-11,3.3462277525718176e-11,0.0,0.0,0.32785543825537167,0.09285922258272168,1.2357351289168719,0.0,2.258703732985977e-11,1.0,False
core_leveraged,MULL,MU,2.1899379643412142e-11,3.2443525397647614e-11,0.0,0.0,0.2783542939709289,0.09537740620260327,1.0214578773810896,0.0,2.1899379643412142e-11,1.0,False
core_leveraged,SNOU,SNOW,2.188246426037126e-11,3.2418465570920384e-11,0.0,0.0,0.2612808057877677,0.11989009965778451,0.762767587038042,0.0,2.188246426037126e-11,1.0,False
core_leveraged,PLTU,PLTR,2.116970063263364e-11,3.136251945575354e-11,0.0,0.0,0.24622934089559334,0.08659205930952903,0.9952444831621409,0.0,2.116970063263364e-11,1.0,False
core_leveraged,HOOG,HOOD,2.0748093258046007e-11,3.0737915937845934e-11,0.0,0.0,0.2760587688123842,0.10141815713676305,0.9526949790069741,0.0,2.0748093258046007e-11,1.0,False
core_leveraged,VRTL,VRT,2.0716597208117166e-11,3.069125512313654e-11,0.0,0.0,0.248851915129828,0.10606593290627216,0.8211700770350673,0.0,2.0716597208117166e-11,1.0,False
inverse_decay_bucket4,MSTZ,MSTR,2.0405648589000268e-11,1.6324518871200214e-10,0.0,0.0,0.7127907965383271,0.5160199327568185,0.4834634535445046,0.0,2.0405648589000268e-11,1.0,False
core_leveraged,BULX,BULL,1.9935174989689133e-11,2.9533592577317234e-11,0.0,0.0,0.24036296552846975,0.12186657030619256,0.6903208790039245,0.0,1.9935174989689133e-11,1.0,False
core_leveraged,NUGT,GDX,1.9604728969291855e-11,2.9044042917469413e-11,0.0,0.0,0.23264612454100847,0.07484901735193517,1.087871911617658,0.0,1.9604728969291855e-11,1.0,False
core_leveraged,JNUG,GDXJ,1.9603915986469536e-11,2.9042838498473384e-11,0.0,0.0,0.23669603578040882,0.07894966631628884,1.0493218830242332,0.0,1.9603915986469536e-11,1.0,False
core_leveraged,SOFX,SOFI,1.9377263971823607e-11,2.870705773603497e-11,0.0,0.0,0.2341572963480738,0.08427557409455541,0.9724650897052802,0.0,1.9377263971823607e-11,1.0,False
core_leveraged,PLTA,PLTR,1.9272823187159197e-11,2.8552330647643253e-11,0.0,0.0,0.225537214801674,0.08831537077825927,0.8938197788783805,0.0,1.9272823187159197e-11,1.0,False
core_leveraged,HIMZ,HIMS,1.863917781387415e-11,2.7613596761295034e-11,0.0,0.0,0.22568452462272956,0.5039635505291132,0.15673669957881653,0.0,1.863917781387415e-11,1.0,False
core_leveraged,CVNX,CVNA,1.8113095381867218e-11,2.6834215380544023e-11,0.0,0.0,0.2194082441231646,0.117796303053398,0.6519125257122609,0.0,1.8113095381867218e-11,1.0,False
core_leveraged,LRCU,LRCX,1.7731409687890418e-11,2.6268755093170986e-11,0.0,0.0,0.214701152064813,0.11167992746982555,0.6728640045274729,0.0,1.7731409687890418e-11,1.0,False
core_leveraged,GEVX,GEV,1.7250115314913553e-11,2.5555726392464522e-11,0.0,0.0,0.20854516037262644,0.10657471200536231,0.6848792246958801,0.0,1.7250115314913553e-11,1.0,False
core_leveraged,ANEL,ANET,1.7035566504006394e-11,2.5237876302231695e-11,0.0,0.0,0.20570975297816504,0.09059220611623364,0.7947528449630727,0.0,1.7035566504006394e-11,1.0,False
core_leveraged,BABX,BABA,1.6884613354727796e-11,2.501424200700414e-11,0.0,0.0,0.2036771024128676,0.07484901735193517,0.952410443938321,0.0,1.6884613354727796e-11,1.0,False
core_leveraged,GLGG,GLXY,1.6850484879394285e-11,2.496368130280635e-11,0.0,0.0,0.3106112302359299,0.15002739601718273,0.7246271912239575,0.0,1.6850484879394285e-11,1.0,False
core_leveraged,URAA,URA,1.6790282885071974e-11,2.487449316306959e-11,0.0,0.0,0.2023900727231949,0.10148788579057472,0.6979801076878563,0.0,1.6790282885071974e-11,1.0,False
core_leveraged,MVLL,MRVL,1.676409046801079e-11,2.4835689582238207e-11,0.0,0.0,0.20203032445855773,0.10231881355153115,0.6910812499294959,0.0,1.676409046801079e-11,1.0,False
core_leveraged,DKNX,DKNG,1.6620469846990825e-11,2.4622918291838257e-11,0.0,0.0,0.20003861611197474,0.10529497409107759,0.6649274216890083,0.0,1.6620469846990825e-11,1.0,False
core_leveraged,TSLI,TSLA,1.639237960173197e-11,2.4285006817380694e-11,0.0,0.0,0.19850749074607693,0.08093627920685903,0.8584237185348516,0.0,1.639237960173197e-11,1.0,False
core_leveraged,BITX,IBIT,1.5972933531041013e-11,2.366360523117187e-11,0.0,0.0,0.19025065167921495,0.07484901735193517,0.8896272849466293,0.0,1.5972933531041013e-11,1.0,False
core_leveraged,MSTX,MSTR,1.546013557999661e-11,2.290390456295794e-11,0.0,0.0,0.20059878399912878,0.13002744140011874,0.5399596703871692,0.0,1.546013557999661e-11,1.0,False
core_leveraged,BTCL,IBIT,1.5117162544528905e-11,2.2395796362265043e-11,0.0,0.0,0.1747834317206155,0.07947261578963344,0.7697519515923006,0.0,1.5117162544528905e-11,1.0,False
core_leveraged,TSLL,TSLA,1.4992276332770185e-11,2.2210779752252125e-11,0.0,0.0,0.1800080180448118,0.07735763044730759,0.8144355760560518,0.0,1.4992276332770185e-11,1.0,False
core_leveraged,SOXL,SOXX,1.4946913373156195e-11,2.2143575367638807e-11,0.0,0.0,0.17361943896284493,0.14238743634188644,0.42677082471720723,0.0,1.4946913373156195e-11,1.0,False
core_leveraged,AFRU,AFRM,1.492623371184344e-11,2.211293883236065e-11,0.0,0.0,0.17324279012465849,0.1495710859178044,0.4053923669241255,0.0,1.492623371184344e-11,1.0,False
core_leveraged,SHPU,SHOP,1.4808358441671276e-11,2.1938308802475962e-11,0.0,0.0,0.1710637029106969,0.11341784408334762,0.5278913252375474,0.0,1.4808358441671276e-11,1.0,False
core_leveraged,BITU,IBIT,1.4800054526521364e-11,2.1926006705957575e-11,0.0,0.0,0.16783035627007656,0.07484901735193517,0.7847881879107674,0.0,1.4800054526521364e-11,1.0,False
core_leveraged,PLTG,PLTR,1.478939015864958e-11,2.191020764244382e-11,0.0,0.0,0.1261217394290399,0.1198058143172929,0.36845130640535506,0.0,1.478939015864958e-11,1.0,False
core_leveraged,TSLR,TSLA,1.4433068182200968e-11,2.138232323289032e-11,0.0,0.0,0.1707056487625011,0.07751208175309462,0.7708085722325477,0.0,1.4433068182200968e-11,1.0,False
core_leveraged,JOBX,JOBY,1.418602498812108e-11,2.1016333315734932e-11,0.0,0.0,0.1584744984548149,0.15917261301127827,0.3484649363345887,0.0,1.418602498812108e-11,1.0,False
core_leveraged,VSTL,VST,1.3899203616995575e-11,2.059141276591937e-11,0.0,0.0,0.1518735763831608,0.08587915296460989,0.618959897706622,0.0,1.3899203616995575e-11,1.0,False
core_leveraged,ETRL,ETOR,1.389594441529847e-11,2.0586584318960695e-11,0.0,0.0,0.1517948532031413,0.10324241066707655,0.5145966495534547,0.0,1.389594441529847e-11,1.0,False
core_leveraged,QPUX,IONQ,1.3789828490563916e-11,2.042937554157617e-11,0.0,0.0,0.16110890653820914,0.525267053027977,0.10735133102926564,0.0,1.3789828490563916e-11,1.0,False
core_leveraged,IONX,IONQ,1.3760779034804949e-11,2.0386339310822146e-11,0.0,0.0,0.1603384071385212,0.37930141820493074,0.1479521030110214,0.0,1.3760779034804949e-11,1.0,False
core_leveraged,IONL,IONQ,1.3498617003644225e-11,1.999795111650996e-11,0.0,0.0,0.15273255501631688,0.35757528417797624,0.14949689372015995,0.0,1.3498617003644225e-11,1.0,False
core_leveraged,UNHG,UNH,1.3376015179822269e-11,1.9816318784921877e-11,0.0,0.0,0.1378100136055047,0.1046698614359402,0.4608155977300724,0.0,1.3376015179822269e-11,1.0,False
core_leveraged,TSLT,TSLA,1.3210768706890086e-11,1.957150919539272e-11,0.0,0.0,0.14164667576046686,0.08381821716273971,0.591474481256348,0.0,1.3210768706890086e-11,1.0,False
core_leveraged,UBRL,UBER,1.3201817858148233e-11,1.9558248678738122e-11,0.0,0.0,0.13227339856605674,0.07484901735193517,0.6185210058328564,0.0,1.3201817858148233e-11,1.0,False
core_leveraged,MRAL,MARA,1.3196511701029079e-11,1.9550387705228263e-11,0.0,0.0,0.13209555884826796,0.1435895658941978,0.3219833231542766,0.0,1.3196511701029079e-11,1.0,False
core_leveraged,NOWL,NOW,1.299021184320335e-11,1.9244758286227184e-11,0.0,0.0,0.1246516510408956,0.11517726487276206,0.37879070936881515,0.0,1.299021184320335e-11,1.0,False
core_leveraged,CEGX,CEG,1.296977835518188e-11,1.9214486452121302e-11,0.0,0.0,0.12384876538129799,0.10832605776412293,0.40015365442210926,0.0,1.296977835518188e-11,1.0,False
core_leveraged,AVGG,AVGO,1.2909290151982684e-11,1.9124874299233605e-11,0.0,0.0,0.17976617786976676,0.08557933759450341,0.7352027255987953,0.0,1.2909290151982684e-11,1.0,False
core_leveraged,QCMU,QCOM,1.2792700209876923e-11,1.8952148459076922e-11,0.0,0.0,0.1162162457666318,0.09463187645364275,0.42983070338087287,0.0,1.2792700209876923e-11,1.0,False
core_leveraged,LLYX,LLY,1.2762318266846477e-11,1.890713817310589e-11,0.0,0.0,0.11475710205746065,0.07490474184134166,0.5362141932908077,0.0,1.2762318266846477e-11,1.0,False
core_leveraged,MSTU,MSTR,1.2674870649006645e-11,1.877758614667651e-11,0.0,0.0,0.0954113471030731,0.14666619748532245,0.22768689758536537,0.0,1.2674870649006645e-11,1.0,False
core_leveraged,ORCX,ORCL,1.2665289361197426e-11,1.8763391646218408e-11,0.0,0.0,0.018869118029802845,0.34711182337918123,0.01902612030364822,0.0,1.2665289361197426e-11,1.0,False
core_leveraged,TARK,ARKK,1.2659446303645201e-11,1.8754735264659555e-11,0.0,0.0,0.019311415381894605,0.1246345071252819,0.054230530047902445,0.0,1.2659446303645201e-11,1.0,False
core_leveraged,DLLL,DELL,1.260771495133649e-11,1.8678096224202206e-11,0.0,0.0,0.10631963115601364,0.11885829380235069,0.3130776129639245,0.0,1.260771495133649e-11,1.0,False
core_leveraged,ARMG,ARM,1.258630712816029e-11,1.8646380930607838e-11,0.0,0.0,0.1049743190869801,0.10523289502596588,0.34913998775171307,0.0,1.258630712816029e-11,1.0,False
core_leveraged,TSLG,TSLA,1.2544690486942422e-11,1.8584726647322105e-11,0.0,0.0,0.10591356484161235,0.0915438781516277,0.40493966874731097,0.0,1.2544690486942422e-11,1.0,False
core_leveraged,CWEB,KWEB,1.252872075288911e-11,1.856106778205794e-11,0.0,0.0,0.10104417863907485,0.07484901735193517,0.47249067222072016,0.0,1.252872075288911e-11,1.0,False
core_leveraged,ASMG,ASML,1.246598791780546e-11,1.8468130248600682e-11,0.0,0.0,0.0363324203887788,0.08762384013780833,0.14512428485299483,0.0,1.246598791780546e-11,1.0,False
core_leveraged,YINN,FXI,1.2458412208028241e-11,1.845690697485665e-11,0.0,0.0,0.09538285584214296,0.1212680709766691,0.2752909259286628,0.0,1.2458412208028241e-11,1.0,False
core_leveraged,TTDU,TTD,1.2409780522163624e-11,1.8384860032835e-11,0.0,0.0,0.04289008941747735,0.14111135843084793,0.10638074399569698,0.0,1.2409780522163624e-11,1.0,False
core_leveraged,CRWL,CRWD,1.2383394566081697e-11,1.834576972752844e-11,0.0,0.0,0.0465504985619438,0.08582561194715538,0.18983464407701595,0.0,1.2383394566081697e-11,1.0,False
core_leveraged,CRMG,CRM,1.2358476145329356e-11,1.830885354863608e-11,0.0,0.0,0.08376440112622224,0.0875581195759517,0.3348351990216793,0.0,1.2358476145329356e-11,1.0,False
core_leveraged,GOOX,GOOGL,1.2357042795119363e-11,1.83067300668435e-11,0.0,0.0,0.08352944619450045,0.0791561524370272,0.3693371300649479,0.0,1.2357042795119363e-11,1.0,False
core_leveraged,MSFU,MSFT,1.23209086083454e-11,1.825319793828948e-11,0.0,0.0,0.0597189239173655,0.07484901735193517,0.27925047128942077,0.0,1.23209086083454e-11,1.0,False
core_leveraged,SMCL,SMCI,1.2317910718350947e-11,1.824875661977918e-11,0.0,0.0,0.07421487554370194,0.3256382317067137,0.07976706636734923,0.0,1.2317910718350947e-11,1.0,False
core_leveraged,NVOX,NVO,1.2310871901642677e-11,1.8238328743174335e-11,0.0,0.0,0.0655455567117724,0.26679504798938364,0.08598714639573524,0.0,1.2310871901642677e-11,1.0,False
core_leveraged,AVL,AVGO,1.1672106631882925e-11,1.729200982501174e-11,0.0,0.0,0.15324677247285096,0.08252164833781754,0.6499672685393715,0.0,1.1672106631882925e-11,1.0,False
core_leveraged,METU,META,1.1543634309819421e-11,1.7101680458991735e-11,0.0,0.0,0.0801519526917904,0.07484901735193517,0.3747969503757466,0.0,1.1543634309819421e-11,1.0,False
core_leveraged,FBL,META,1.1451083613628394e-11,1.6964568316486507e-11,0.0,0.0,0.12615715775073716,0.07484901735193517,0.5899209739139802,0.0,1.1451083613628394e-11,1.0,False
core_leveraged,AVGU,AVGO,1.1364605523650019e-11,1.6836452627629656e-11,0.0,0.0,0.0511606788910917,0.09453346052214953,0.18941692722320896,0.0,1.1364605523650019e-11,1.0,False
core_leveraged,PANG,PANW,1.110949365480238e-11,1.6458509118225748e-11,0.0,0.0,0.0679414351282265,0.08387645639859355,0.2835062819282147,0.0,1.110949365480238e-11,1.0,False
core_leveraged,AMZU,AMZN,1.1101211676587689e-11,1.6446239520870648e-11,0.0,0.0,0.06534934690167606,0.07484901735193517,0.30557878012002077,0.0,1.1101211676587689e-11,1.0,False
core_leveraged,TSMU,TSM,1.1070594420342456e-11,1.6400880622729564e-11,0.0,0.0,0.08135437022554054,0.07565619742887691,0.37636083422917377,0.0,1.1070594420342456e-11,1.0,False
core_leveraged,NFXL,NFLX,1.102231422951465e-11,1.6329354414095777e-11,0.0,0.0,0.0844631214227444,0.11437854334280143,0.2584583754433787,0.0,1.102231422951465e-11,1.0,False
core_leveraged,BOEG,BA,1.1016486451325212e-11,1.6320720668629942e-11,0.0,0.0,0.043108176228982054,0.0912197157463605,0.16540132313167943,0.0,1.1016486451325212e-11,1.0,False
core_leveraged,NFLU,NFLX,1.1000718813238962e-11,1.6297361204798462e-11,0.0,0.0,0.08651041072667384,0.07839378620983917,0.386237802997396,0.0,1.1000718813238962e-11,1.0,False
core_leveraged,TSMG,TSM,1.0975210285502924e-11,1.6259570793337666e-11,0.0,0.0,0.09058959438966295,0.0866605275756531,0.3658685092668395,0.0,1.0975210285502924e-11,1.0,False
core_leveraged,AVGX,AVGO,1.091897471341142e-11,1.6176258834683584e-11,0.0,0.0,0.1088438676499818,0.07977199879742387,0.47755295406643195,0.0,1.091897471341142e-11,1.0,False
core_leveraged,PALU,PANW,1.0806015996710277e-11,1.6008912587718928e-11,0.0,0.0,0.0918569961479606,0.07484901735193517,0.42953067106571696,0.0,1.0806015996710277e-11,1.0,False
