underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIZ,-2.036414,0.0,7257.045472,0.0,0.0,0.0,-113.14,26.519338896731423,0.0,0.0,7170.424810896731
QBTS,QBTZ,-1.997626,0.0,5744.3340588807005,0.0,0.0,0.0,-392.22,51.20305833978398,0.0,0.0,5403.317117220484
IREN,IREZ,-2.007181,0.0,2418.169789,0.0,0.0,0.0,-716.67,33.69862247946166,0.0,0.0,1735.1984114794616
CRWV,CORD,-2.006075,0.0,1891.124627,0.0,0.0,0.0,-287.25,30.96756542890846,0.0,0.0,1634.8421924289084
ASTS,ASTN,-2.006542,0.0,1869.1308734506392,0.0,0.0,0.0,-631.03,53.65748222775297,0.0,0.0,1291.7583556783923
MSTR,MSDD,-1.0,0.0,576.8491336411488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.8491336411488
MSTR,SMST,-1.965471,0.0,576.8491336411488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.8491336411488
XLK,WEBS,-2.736337,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
AMD,DAMD,-2.028006,0.0,102.23789,0.0,0.0,0.0,-5.8,6.52642774075074,0.0,0.0,102.96431774075073
QQQ,QID,-1.995491,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
IBIT,BTCZ,-1.996352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.997298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMNR,BMNZ,-1.985662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVD,-2.000958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
