underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,58903.68,58903.68,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-48745.23612749999,48745.23612749999,1.0,0.0,0.0
AAPL,AAPL,spot,591.9,591.9,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-720.21386169,720.21386169,1.0,0.0,0.0
ACHR,ACHR,spot,4480.96,4480.96,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4359.9126479999995,4359.9126479999995,1.0,0.0,0.0
ADBE,ADBE,spot,1177.68,1177.68,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1191.3397895,1191.3397895,1.0,0.0,0.0
AFRM,AFRM,spot,2404.82,2404.82,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2262.44211193,2262.44211193,1.0,0.0,0.0
ALAB,ALAB,spot,12739.12,12739.12,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-13027.32525664,13027.32525664,1.0,0.0,0.0
ALB,ALB,spot,2331.84,2331.84,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2510.2164814056005,2510.2164814056005,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,31773.760000000002,31773.760000000002,0.26496331028102066,0.8406094517830219,-0.10557276206404276
AMD,DAMD,inverse_b4_etf,3354.4436043599994,3354.4436043599994,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2656.5358432104003,2656.5358432104003,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2745.79561872,2745.79561872,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2751.86441232,2751.86441232,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25869.59725222,25869.59725222,0.0,1.0,0.0
AMZN,AMZN,spot,1425.0,1425.0,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-334.92278960000004,334.92278960000004,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1049.8509222,1049.8509222,1.0,0.0,0.0
ANET,ANET,spot,1814.23,1814.23,1.0,0.0,0.0
