underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRML,"CRML, CRMU, CRMX",10413.488345274007,162125.891654726,3
AAOI,"AAOI, AAOX",10158.443872500007,107648.9161275,2
QBTS,"QBTS, QBTX, QBTZ, QBY",9009.864010311798,56909.081573528194,4
IREN,"IRE, IREG, IREN, IREX, IREZ",6786.012112700004,121172.32784088,5
RGTI,"RGTI, RGTU, RGTX, RGTZ",5559.01074865,26037.26488945,4
LITE,"LITE, LITX, LITZ",5354.406359280001,50551.57615392,3
NVTS,"NVTS, NVTX",5348.652784299997,54567.2272157,2
FLY,"FLY, FLYT",3803.0671926999967,46722.232807299995,2
LUNR,"LUNL, LUNR",3631.9484931899988,34673.97150681,2
ONDS,"ONDG, ONDL, ONDS",3129.5288389199977,44786.95116108,3
MU,"MU, MULL, MUU, MUYY",2557.4780343692,64206.68196563081,4
RCAT,"RCAT, RCAX",2166.196187079997,47181.00381292,2
BMNR,"BMNG, BMNR, BMNU",1622.6513134800007,32760.34868652,3
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",1554.1757920646014,89969.8242079354,6
RIOT,"RIOT, RIOX, RTYY",1512.782858450002,74468.31714155001,3
OKLO,"OKLL, OKLO",1486.3913642000007,27217.7686358,2
BULL,"BULG, BULL",1385.965444848,3569.5545551520004,2
SVIX,"SVIX, UVIX",1179.2161235999993,11443.7761236,2
AMD,"AMD, AMDG, AMDL, AMUU, AMYY, DAMD",1104.410477889603,69151.9967308304,6
BBAI,"BAIG, BBAI",933.0627155436005,14780.937284456399,2
QUBT,"QUBT, QUBX",929.8643960199997,14799.835603979998,2
CLSK,"CLSK, CLSX",850.5757728000008,21500.384227200004,2
PL,"PL, PLU",802.0120957499994,16299.30790425,2
BLSH,"BLSG, BLSH",757.9529481728,6352.3270518272,2
GEMI,"GEMG, GEMI",756.8839389324003,14606.0360610676,2
HUT,"HUT, HUTG",712.0545835375997,28770.1854164624,2
META,"FBL, FBYY, META, METU",710.6971050739986,61723.10289492601,4
XRPZ,"UXRP, XRPT, XRPZ, XXRP",645.5601771200008,22471.23982288,4
APP,"APP, APPX",599.2627831999989,8990.5372168,2
CIFR,"CIFG, CIFR, CIFU",548.6047049255994,28857.995295074405,3
UEC,"UEC, UECG",537.359051295999,13920.360948704001,2
SBET,"SBET, SBTU",524.3492850000002,10924.610715,2
INTC,"INTC, INTW, LINT",514.0624854,10384.9375146,3
SNDK,"SNDK, SNDU, SNXX",496.8881351999971,42596.7118648,3
SNAP,"SNAG, SNAP",493.50651801599975,4028.453481984,2
OPEN,"OPEG, OPEN, OPEX",485.0101556499999,15330.289844350002,3
UUUU,"UUUG, UUUU",468.3978900000002,21196.40211,2
FIGR,"FGRU, FIGR",461.56705351999926,7320.03294648,2
HIMS,"HIMS, HIMZ, HMYY",458.61865653199857,35959.761343467995,3
RKLB,"RKLB, RKLX, RKLZ",413.373036590001,32809.05829241,3
GLXY,"GLGG, GLXU, GLXY",396.4583315199998,29669.941668479998,3
AVAV,"AVAV, AVXX",386.14280599999984,10643.117194,2
RKT,"RKT, RKTL",373.0171080000009,6924.422892,2
ETHA,"ETHA, ETHT, ETHU, ETU",355.7249773900003,22333.79502261,4
SOUN,"SOUN, SOUX",349.99055357199995,3269.209446428,2
TDOG,"TDOG, TXXD",344.7531012299992,6662.81009877,2
ORCL,"ORCL, ORCU, ORCX",323.2851491399997,7017.91485086,3
RDDT,"RDDT, RDTL",322.1471409999999,6315.8528590000005,2
