underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
BULL,490.102362,1.0,0.0,0.0,2477.76,0.4406377353545138,0.0,0.0,0.4406377353545138,0.0,0.0,0.0,0.0,0.0,0.5593622646454862,0.0,0.0,0.5593622646454862
AMD,43753.323113000006,0.7333766800766955,0.26662331992330435,0.0,31773.760000000002,0.23966233011950286,0.7603376698804971,0.0,0.23966233011950286,0.7603376698804971,0.0,0.0,0.0,0.0,0.49371434995719266,0.49371434995719277,0.0,0.49371434995719277
HIMS,3128.77432917,0.023691267323127027,0.976308732676873,0.0,18209.19,0.4880984178033181,0.4867154725162404,0.0,0.4880984178033181,0.4867154725162404,0.0,0.0,0.0,0.0,0.46440715048019104,0.4895932601606326,0.0,0.4895932601606326
SMCI,1055.901156060002,0.6413721210758432,0.3586278789241568,0.0,29585.7,0.19530414838798857,0.8046958516120114,0.0,0.19530414838798857,0.8046958516120114,0.0,0.0,0.0,0.0,0.4460679726878546,0.4460679726878546,0.0,0.4460679726878546
QBTS,6618.30923666,0.7818492628830356,0.09759187708954041,0.12055886002742398,7036.4400000000005,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2818492628830356,0.4024081229104596,0.12055886002742398,0.4024081229104596
HOOD,7287.17861922,0.0957501655932243,0.9042498344067756,0.0,45762.0,0.3426869267098029,0.6233509258301954,0.0,0.3426869267098029,0.6233509258301954,0.0,0.0,0.0,0.0,0.24693676111657858,0.2808989085765803,0.0,0.2808989085765803
ASML,1502.411125,0.7290752063620403,0.27092479363795974,0.0,1867.83,0.947081271764561,0.0,0.0,0.947081271764561,0.0,0.0,0.0,0.0,0.0,0.21800606540252077,0.27092479363795974,0.0,0.27092479363795974
NOW,-392.28673499999996,1.0,0.0,0.0,1241.24,0.7798813350439883,0.0,0.0,0.7798813350439883,0.0,0.0,0.0,0.0,0.0,0.22011866495601173,0.0,0.0,0.22011866495601173
SNAP,-441.373246,1.0,0.0,0.0,2260.98,0.7817289325796779,0.0,0.0,0.7817289325796779,0.0,0.0,0.0,0.0,0.0,0.2182710674203221,0.0,0.0,0.2182710674203221
BLSH,-454.55650740999977,1.0,0.0,0.0,3555.14,0.7868008156717317,0.0,0.0,0.7868008156717317,0.0,0.0,0.0,0.0,0.0,0.21319918432826834,0.0,0.0,0.21319918432826834
XPEV,-230.016664,1.0,0.0,0.0,1075.2,0.7944381512276787,0.0,0.0,0.7944381512276787,0.0,0.0,0.0,0.0,0.0,0.2055618487723213,0.0,0.0,0.2055618487723213
COIN,-13237.52510055,0.002556604871771395,0.9974433951282285,0.0,43372.645,0.20213794558084477,0.7978620544191553,0.0,0.20213794558084477,0.7978620544191553,0.0,0.0,0.0,0.0,0.19958134070907338,0.1995813407090733,0.0,0.19958134070907338
SOUN,-271.39596700000004,1.0,0.0,0.0,1809.6,0.806592311244474,0.0,0.0,0.806592311244474,0.0,0.0,0.0,0.0,0.0,0.19340768875552605,0.0,0.0,0.19340768875552605
LUNR,-10023.228364999999,1.0,0.0,0.0,19152.96,0.8103714259733222,0.0,0.0,0.8103714259733222,0.0,0.0,0.0,0.0,0.0,0.18962857402667777,0.0,0.0,0.18962857402667777
NVTS,37872.651622,1.0,0.0,0.0,29957.94,0.8214612625467573,0.0,0.0,0.8214612625467573,0.0,0.0,0.0,0.0,0.0,0.17853873745324267,0.0,0.0,0.17853873745324267
AAOI,9516.501548,1.0,0.0,0.0,58903.68,0.8275414393039618,0.0,0.0,0.8275414393039618,0.0,0.0,0.0,0.0,0.0,0.17245856069603815,0.0,0.0,0.17245856069603815
GLW,-271.48886587,1.0,0.0,0.0,1929.4,0.8446290883176115,0.0,0.0,0.8446290883176115,0.0,0.0,0.0,0.0,0.0,0.15537091168238848,0.0,0.0,0.15537091168238848
FLY,-5720.981468999999,1.0,0.0,0.0,25262.649999999998,0.8494588971188692,0.0,0.0,0.8494588971188692,0.0,0.0,0.0,0.0,0.0,0.15054110288113076,0.0,0.0,0.15054110288113076
NIO,-398.28371899999996,1.0,0.0,0.0,1252.3999999999999,0.8585064852389015,0.0,0.0,0.8585064852389015,0.0,0.0,0.0,0.0,0.0,0.1414935147610985,0.0,0.0,0.1414935147610985
NU,-2532.16073992,1.0,0.0,0.0,193.35000000000002,0.8656022450478407,0.0,0.0,0.8656022450478407,0.0,0.0,0.0,0.0,0.0,0.13439775495215933,0.0,0.0,0.13439775495215933
MRVL,12359.657653,1.0,0.0,0.0,2316.32,0.866402129032258,0.0,0.0,0.866402129032258,0.0,0.0,0.0,0.0,0.0,0.133597870967742,0.0,0.0,0.133597870967742
ONDS,-3449.60215,1.0,0.0,0.0,23958.239999999998,0.8693756787259832,0.0,0.0,0.8693756787259832,0.0,0.0,0.0,0.0,0.0,0.1306243212740168,0.0,0.0,0.1306243212740168
GDXJ,-647.5798373399999,1.0,0.0,0.0,1756.64,0.8694613799070953,0.0,0.0,0.8694613799070953,0.0,0.0,0.0,0.0,0.0,0.13053862009290473,0.0,0.0,0.13053862009290473
APP,-615.573687,1.0,0.0,0.0,4794.9,0.8750207964295399,0.0,0.0,0.8750207964295399,0.0,0.0,0.0,0.0,0.0,0.1249792035704601,0.0,0.0,0.1249792035704601
CRML,64.69024067999999,1.0,0.0,0.0,86269.69,0.8792920105488033,0.0,0.0,0.8792920105488033,0.0,0.0,0.0,0.0,0.0,0.12070798945119665,0.0,0.0,0.12070798945119665
AVGO,6465.169416719999,1.0,0.0,0.0,2357.3999999999996,0.8797908747136678,0.0,0.0,0.8797908747136678,0.0,0.0,0.0,0.0,0.0,0.12020912528633221,0.0,0.0,0.12020912528633221
BBAI,1406.9068020000002,1.0,0.0,0.0,7857.0,0.8812444042836196,0.0,0.0,0.8812444042836196,0.0,0.0,0.0,0.0,0.0,0.11875559571638039,0.0,0.0,0.11875559571638039
FIGR,938.1207935000001,1.0,0.0,0.0,3890.7999999999997,0.8813696274493679,0.0,0.0,0.8813696274493679,0.0,0.0,0.0,0.0,0.0,0.11863037255063213,0.0,0.0,0.11863037255063213
QUBT,7517.168312,1.0,0.0,0.0,7864.849999999999,0.881769595603222,0.0,0.0,0.881769595603222,0.0,0.0,0.0,0.0,0.0,0.11823040439677801,0.0,0.0,0.11823040439677801
ZETA,-124.564395,1.0,0.0,0.0,2701.0,0.8834409801153276,0.0,0.0,0.8834409801153276,0.0,0.0,0.0,0.0,0.0,0.11655901988467243,0.0,0.0,0.11655901988467243
MP,89.61568397,1.0,0.0,0.0,1886.0400000000002,0.8834675129101184,0.0,0.0,0.8834675129101184,0.0,0.0,0.0,0.0,0.0,0.11653248708988162,0.0,0.0,0.11653248708988162
JOBY,39.643986000000005,1.0,0.0,0.0,1361.5500000000002,0.8882543117770189,0.0,0.0,0.8882543117770189,0.0,0.0,0.0,0.0,0.0,0.11174568822298114,0.0,0.0,0.11174568822298114
IONQ,13443.107971690002,0.41742916374786504,0.5825708362521349,0.0,44353.59,0.30584211815841744,0.688687919775928,0.0,0.30584211815841744,0.688687919775928,0.0,0.0,0.0,0.0,0.1115870455894476,0.10611708352379312,0.0,0.1115870455894476
OKLO,-954.947634,1.0,0.0,0.0,14352.08,0.8964337319608029,0.0,0.0,0.8964337319608029,0.0,0.0,0.0,0.0,0.0,0.1035662680391971,0.0,0.0,0.1035662680391971
RKT,-2243.33286,1.0,0.0,0.0,3648.7200000000003,0.8977676807209101,0.0,0.0,0.8977676807209101,0.0,0.0,0.0,0.0,0.0,0.10223231927908993,0.0,0.0,0.10223231927908993
GEMI,-779.357522,1.0,0.0,0.0,7681.46,0.9014661354830461,0.0,0.0,0.9014661354830461,0.0,0.0,0.0,0.0,0.0,0.0985338645169539,0.0,0.0,0.0985338645169539
TDOG,-1318.090735,1.0,0.0,0.0,3503.7816,0.9016076724987656,0.0,0.0,0.9016076724987656,0.0,0.0,0.0,0.0,0.0,0.09839232750123439,0.0,0.0,0.09839232750123439
RDDT,-161.15966975999999,1.0,0.0,0.0,3319.0,0.9029384932208496,0.0,0.0,0.9029384932208496,0.0,0.0,0.0,0.0,0.0,0.09706150677915037,0.0,0.0,0.09706150677915037
MSTR,-14586.417670760002,0.0072473935623764245,0.8982540716768705,0.09449853476075304,41495.36,0.06025829740714213,0.9397417025928578,0.0,0.06025829740714213,0.9397417025928579,0.0,0.0,1.1102230246251565e-16,0.0,0.0530109038447657,0.041487630915987395,0.09449853476075304,0.09449853476075304
BMNR,-5062.19405803,1.0,0.0,0.0,17191.5,0.9056131626978449,0.0,0.0,0.9056131626978449,0.0,0.0,0.0,0.0,0.0,0.09438683730215514,0.0,0.0,0.09438683730215514
INTC,17586.014139,1.0,0.0,0.0,5449.5,0.9056679538673273,0.0,0.0,0.9056679538673273,0.0,0.0,0.0,0.0,0.0,0.09433204613267265,0.0,0.0,0.09433204613267265
PL,-3645.5229919999997,1.0,0.0,0.0,8550.66,0.906204656044095,0.0,0.0,0.906204656044095,0.0,0.0,0.0,0.0,0.0,0.09379534395590505,0.0,0.0,0.09379534395590505
IBIT,-10680.63102833,0.15994124968156362,0.8400587503184365,0.0,37123.56,0.06676635475398807,0.9332336452460119,0.0,0.06676635475398807,0.9332336452460119,0.0,0.0,0.0,0.0,0.09317489492757555,0.09317489492757547,0.0,0.09317489492757555
SHOP,-446.166238,1.0,0.0,0.0,2594.16,0.9082212973534403,0.0,0.0,0.9082212973534403,0.0,0.0,0.0,0.0,0.0,0.09177870264655974,0.0,0.0,0.09177870264655974
SBET,-1394.7424214100001,1.0,0.0,0.0,5724.4800000000005,0.9084022854477611,0.0,0.0,0.9084022854477611,0.0,0.0,0.0,0.0,0.0,0.09159771455223886,0.0,0.0,0.09159771455223886
CRWD,221.14678000000018,1.0,0.0,0.0,682.96,0.9103881899964859,0.0,0.0,0.9103881899964859,0.0,0.0,0.0,0.0,0.0,0.08961181000351415,0.0,0.0,0.08961181000351415
ORCL,880.886714,1.0,0.0,0.0,3670.6,0.9119258025554406,0.0,0.0,0.9119258025554406,0.0,0.0,0.0,0.0,0.0,0.08807419744455935,0.0,0.0,0.08807419744455935
RCAT,1778.823062,1.0,0.0,0.0,24673.6,0.9122059129158292,0.0,0.0,0.9122059129158292,0.0,0.0,0.0,0.0,0.0,0.0877940870841708,0.0,0.0,0.0877940870841708
SPOT,-146.17071800000002,1.0,0.0,0.0,1366.8000000000002,0.9151817331984197,0.0,0.0,0.9151817331984197,0.0,0.0,0.0,0.0,0.0,0.08481826680158033,0.0,0.0,0.08481826680158033
MU,17928.48880092,0.34487173325678266,0.6551282667432173,0.0,33382.08,0.26080935600178295,0.6625783888850185,0.0,0.26080935600178295,0.6625783888850185,0.0,0.0,0.0,0.0,0.08406237725499971,0.007450122141801185,0.0,0.08406237725499971
CLSK,3248.35890035,1.0,0.0,0.0,11175.480000000001,0.923889106078665,0.0,0.0,0.923889106078665,0.0,0.0,0.0,0.0,0.0,0.07611089392133497,0.0,0.0,0.07611089392133497
UEC,-1296.6576231,1.0,0.0,0.0,7228.86,0.9256480898310385,0.0,0.0,0.9256480898310385,0.0,0.0,0.0,0.0,0.0,0.07435191016896148,0.0,0.0,0.07435191016896148
FXI,-165.230724,1.0,0.0,0.0,1446.95,0.9273651219461625,0.0,0.0,0.9273651219461625,0.0,0.0,0.0,0.0,0.0,0.0726348780538375,0.0,0.0,0.0726348780538375
U,1798.404614,1.0,0.0,0.0,4076.3799999999997,0.9279347770584687,0.0,0.0,0.9279347770584687,0.0,0.0,0.0,0.0,0.0,0.07206522294153128,0.0,0.0,0.07206522294153128
AVAV,-761.332985,1.0,0.0,0.0,5514.63,0.9299784743491404,0.0,0.0,0.9299784743491404,0.0,0.0,0.0,0.0,0.0,0.07002152565085962,0.0,0.0,0.07002152565085962
QCOM,3105.4021860000003,1.0,0.0,0.0,1490.79,0.9312854709583508,0.0,0.0,0.9312854709583508,0.0,0.0,0.0,0.0,0.0,0.06871452904164921,0.0,0.0,0.06871452904164921
COHR,210.709465,1.0,0.0,0.0,3788.5,0.9342931471136333,0.0,0.0,0.9342931471136333,0.0,0.0,0.0,0.0,0.0,0.06570685288636668,0.0,0.0,0.06570685288636668
QS,33.51208299999995,1.0,0.0,0.0,2339.1,0.9346113305117354,0.0,0.0,0.9346113305117354,0.0,0.0,0.0,0.0,0.0,0.0653886694882646,0.0,0.0,0.0653886694882646
TTD,-331.227212,1.0,0.0,0.0,1035.1200000000001,0.9354210805268954,0.0,0.0,0.9354210805268954,0.0,0.0,0.0,0.0,0.0,0.06457891947310457,0.0,0.0,0.06457891947310457
OPEN,-4522.890383,1.0,0.0,0.0,7907.650000000001,0.9386650792776616,0.0,0.0,0.9386650792776616,0.0,0.0,0.0,0.0,0.0,0.06133492072233837,0.0,0.0,0.06133492072233837
AFRM,1045.26309632,1.0,0.0,0.0,2404.82,0.940794783780075,0.0,0.0,0.940794783780075,0.0,0.0,0.0,0.0,0.0,0.05920521621992503,0.0,0.0,0.05920521621992503
